STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
679,136,5,6,0,0,2,4,0,4,0,0,0,1
679,137,10,8,0,0,0,0,0,4,0,0,0,1
679,138,10,6,0,0,0,0,0,4,0,0,0,1
679,139,10,6,0,0,0,0,0,4,0,0,0,1
679,140,10,5,0,0,0,0,0,4,0,0,0,1
679,141,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
679,142,0,0,10,6,0,0,0,1,0.999999668005848,0,0,3.31994151567807e-07
679,143,0,0,10,5,0,0,0,1,0.999999922457159,0,0,7.75428407573941e-08
679,144,0,0,0,0,0,0,10,3,0,0,1,0
681,350,4,10,0,0,0,4,3,4,0,0,0,1
681,351,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
681,352,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,353,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,354,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,355,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,356,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,357,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,358,10,6,0,0,0,0,0,4,0,0,0,1
681,359,10,6,0,0,0,0,0,4,0,0,0,1
681,360,8,0,0,0,0,3,0,4,0,0,0,1
681,361,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
681,362,1,10,0,0,5,1,0,4,0,0,0,1
681,363,9,7,0,0,0,3,0,4,0,0,0,1
681,364,10,6,0,0,0,1,0,4,0,0,0,1
681,365,0,0,10,2,0,0,0,1,0.999999780534874,0,0,2.194651261494e-07
681,366,10,4,0,0,0,1,0,4,0,0,0,1
681,367,10,6,0,0,0,0,0,4,0,0,0,1
681,368,3,7,6,6,3,1,0,4,0,0,0,1
681,369,10,5,0,0,0,0,0,4,0,0,0,1
681,370,0,0,9,9,0,2,0,1,0.999668654968723,0,0,0.000331345031276601
681,371,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
681,372,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,373,4,5,0,0,3,2,0,4,0,0,0,1
681,376,5,5,0,0,3,2,0,4,0,0,0,1
681,377,0,0,10,6,0,0,0,1,0.99999930700331,0,0,6.92996690460081e-07
681,378,0,0,10,10,0,0,0,1,0.999999923343931,0,0,7.66560692571409e-08
681,379,0,0,10,6,0,0,0,1,0.999999912945334,0,0,8.70546661306679e-08
681,380,0,0,0,0,3,6,0,2,0,0.999722689507251,0,0.000277310492749033
681,381,7,4,4,2,0,0,0,4,0,0,0,1
681,382,0,0,0,0,4,4,0,2,0,0.998404405358377,0,0.00159559464162335
681,383,0,0,10,3,0,0,0,1,0.999999894504891,0,0,1.05495108670507e-07
681,384,10,8,0,0,0,0,0,4,0,0,0,1
681,385,0,0,0,0,0,0,10,3,0,0,1,0
681,386,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
681,387,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,388,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,389,0,0,0,0,4,4,0,2,0,0.999609990686507,0,0.000390009313492592
681,390,10,10,0,0,0,0,0,4,0,0,0,1
681,391,4,5,2,8,3,1,0,4,0,0,0,1
681,392,0,0,10,10,0,0,0,1,0.999999389781059,0,0,6.10218940637815e-07
681,393,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
681,394,0,0,10,6,0,1,0,1,0.999997888145412,0,0,2.11185458811665e-06
681,395,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
681,396,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,397,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
681,398,0,0,0,0,6,0,0,3,0,0.00108813969296619,0.998845941302882,6.59190041521493e-05
681,399,5,6,0,0,2,3,0,4,0,0,0,1
681,400,3,4,8,5,0,0,0,4,0,0,0,1
682,402,6,10,0,0,3,3,0,4,0,0,0,1
682,403,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
682,404,0,0,0,0,0,0,10,3,0,0,1,0
682,405,0,0,10,10,0,0,0,1,0.99999968213758,0,0,3.1786242006793e-07
682,406,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
682,407,0,0,9,6,0,2,0,1,0.99989933606451,0,0,0.000100663935490129
682,408,0,0,9,0,0,0,2,1,0.999238341042069,0,0,0.00076165895793063
682,409,0,0,0,0,0,0,10,3,0,0,1,0
682,410,1,6,7,4,2,2,0,4,0,0,0,1
682,411,6,8,0,0,0,3,2,4,0,0,0,1
682,412,0,0,10,4,0,1,0,1,0.999997840213664,0,0,2.15978633604192e-06
682,426,0,0,10,4,0,0,0,1,0.999999957348139,0,0,4.26518612737993e-08
682,427,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
682,428,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
682,429,0,0,0,0,0,0,10,3,0,0,1,0
682,430,0,0,0,0,0,0,10,3,0,0,1,0
682,431,0,0,10,4,0,0,0,1,0.999999823139571,0,0,1.76860429016106e-07
682,432,0,0,10,4,0,0,0,1,0.999999957348139,0,0,4.26518612737993e-08
682,433,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
682,434,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
682,435,0,0,10,5,0,0,0,1,0.999999704280408,0,0,2.95719591615474e-07
682,436,0,0,10,3,0,0,0,1,0.999999972337344,0,0,2.76626557596724e-08
682,437,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
682,438,0,0,10,4,0,0,0,1,0.999999837341628,0,0,1.62658371972861e-07
682,439,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
682,440,0,0,0,0,0,0,10,3,0,0,1,0
682,441,0,0,10,3,0,0,0,1,0.999999885293883,0,0,1.14706117154561e-07
682,442,0,0,0,0,0,0,10,3,0,0,1,0
682,443,0,0,9,3,0,2,0,1,0.999965217678052,0,0,3.47823219483445e-05
682,444,0,0,10,2,0,0,0,1,0.999999972430669,0,0,2.75693313355211e-08
682,445,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
682,446,0,0,10,3,0,0,0,1,0.999999894504891,0,0,1.05495108670507e-07
683,448,5,6,3,5,2,1,1,4,0,0,0,1
683,449,9,4,1,10,0,1,1,4,0,0,0,1
683,450,0,0,8,6,0,1,3,1,0.998252576040821,0,0,0.00174742395917897
683,451,0,0,0,0,0,0,10,3,0,0,1,0
683,452,0,0,0,0,0,0,10,3,0,0,1,0
683,453,0,0,0,0,0,9,3,2,0,0.999924838832054,0,7.51611679456928e-05
683,454,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
683,455,10,6,0,0,0,0,0,4,0,0,0,1
683,456,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
683,457,0,0,10,5,0,0,0,1,0.999999704280408,0,0,2.95719591615474e-07
683,458,2,8,8,3,1,1,0,4,0,0,0,1
683,459,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
683,460,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
683,461,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
683,462,0,0,10,0,0,0,0,1,0.999972668516349,0,0,2.73314836510527e-05
683,463,0,0,10,4,0,0,0,1,0.999999957348139,0,0,4.26518612737993e-08
683,464,0,0,0,0,0,0,10,3,0,0,1,0
683,465,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
683,466,0,0,0,0,0,0,10,3,0,0,1,0
683,467,0,0,9,5,0,2,0,1,0.999902505707971,0,0,9.74942920293891e-05
683,468,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
683,469,6,5,0,0,2,3,0,4,0,0,0,1
683,470,10,5,0,0,0,1,0,4,0,0,0,1
683,487,0,0,0,0,0,0,10,3,0,0,1,0
683,488,5,4,4,6,1,1,0,4,0,0,0,1
683,489,0,0,0,0,0,9,2,2,0,0.999629098158698,0,0.000370901841302077
683,490,0,0,0,0,0,0,10,3,0,0,1,0
683,491,0,0,10,6,0,0,1,1,0.999999261300725,0,0,7.38699274467379e-07
683,492,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
683,493,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
683,494,3,7,0,0,0,7,0,4,0,1.94317629874854e-05,0,0.999980568237013
683,495,0,0,0,0,0,0,10,3,0,0,1,0
683,496,5,6,5,4,0,1,0,4,0,0,0,1
683,497,0,0,10,3,0,1,0,1,0.999998599229469,0,0,1.40077053137553e-06
683,498,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
683,499,0,0,0,0,0,9,2,2,0,0.99990942484804,0,9.05751519595234e-05
683,500,9,4,0,0,0,2,0,4,0,0,0,1
683,501,4,4,6,4,0,1,0,4,0,0,0,1
683,502,0,0,10,4,0,0,0,1,0.999999660470723,0,0,3.39529276874765e-07
683,503,0,0,10,3,0,1,0,1,0.999999824034244,0,0,1.7596575579616e-07
683,504,0,0,0,0,0,0,10,3,0,0,1,0
683,505,0,0,10,2,0,0,0,1,0.999999885680862,0,0,1.14319137629007e-07
683,506,0,0,0,0,0,0,10,3,0,0,1,0
683,507,0,0,0,0,0,0,10,3,0,0,1,0
688,508,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
688,509,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
688,510,8,8,0,0,0,3,0,4,0,0,0,1
688,511,3,4,0,0,0,8,0,4,0,0,0,1
688,512,0,0,0,0,0,9,2,2,0,0.999629098158698,0,0.000370901841302077
688,535,0,0,6,0,0,0,6,1,0.90577802044988,0.0777035410395786,0,0.0165184385105412
688,536,0,0,10,3,0,0,0,1,0.999999972337344,0,0,2.76626557596724e-08
688,537,0,0,0,0,0,7,4,2,0,0.999984261389554,0,1.57386104461402e-05
688,538,0,0,10,4,0,0,0,1,0.999999837341628,0,0,1.62658371972861e-07
688,539,0,0,10,4,0,0,0,1,0.999999957348139,0,0,4.26518612737993e-08
688,540,0,0,10,4,0,0,0,1,0.999999957348139,0,0,4.26518612737993e-08
688,541,0,0,10,3,0,0,0,1,0.999999972337344,0,0,2.76626557596724e-08
689,542,0,0,0,0,6,6,0,2,0,0.999948978435422,0,5.10215645777125e-05
689,543,3,7,6,5,1,2,0,4,0,0,0,1
689,544,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
689,545,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,546,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,547,0,0,0,0,0,0,10,3,0,0,1,0
689,548,2,10,7,5,1,1,0,4,0,0,0,1
689,549,0,0,10,7,0,0,0,1,0.999999211921527,0,0,7.8807847349933e-07
689,550,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
689,551,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,552,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,553,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,554,0,0,10,5,0,0,0,1,0.999999704280408,0,0,2.95719591615474e-07
689,555,0,0,10,7,0,0,0,1,0.999999901001094,0,0,9.8998905829456e-08
689,556,0,0,10,6,0,0,0,1,0.999999912945334,0,0,8.70546661306679e-08
689,557,0,0,10,6,0,0,0,1,0.999999912945334,0,0,8.70546661306679e-08
689,558,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
689,559,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,569,0,0,0,0,0,0,10,3,0,0,1,0
689,570,0,0,0,0,0,0,10,3,0,0,1,0
689,571,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
689,572,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,573,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,574,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,575,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
689,576,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,577,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,578,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,579,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,580,0,0,0,0,4,4,0,2,0,0.999609990686507,0,0.000390009313492592
691,581,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,582,0,0,0,0,3,6,0,2,0,0.999631900494422,0,0.00036809950557848
691,583,6,9,0,0,3,1,0,4,0,0,0,1
691,584,0,0,0,0,6,0,0,3,0,0.000521104831979965,0.99934958794775,0.000129307220270092
691,585,0,0,0,0,10,0,0,3,0,0,0.999987305164526,1.26948354737218e-05
691,586,7,7,0,0,0,4,0,4,0,1.43506668828992e-05,0,0.999985649333117
691,587,4,5,5,5,0,2,0,4,0,0,0,1
691,588,0,0,0,0,0,10,0,2,0,0.999999431838061,0,5.68161938755066e-07
691,589,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,590,4,0,0,0,0,7,0,2,0,0.449811736730549,0,0.550188263269451
691,591,0,0,0,0,4,4,0,2,0,0.9989660192489,0,0.00103398075109974
691,592,9,5,1,0,0,1,1,4,0,0,0,1
691,593,0,0,0,0,6,2,0,3,0,0.0222659824628223,0.97725079381279,0.000483223724387948
691,594,0,0,0,0,4,4,0,2,0,0.998909712815092,0,0.00109028718490818
691,595,0,0,0,0,10,0,0,3,0,0,0.99997636722274,2.36327772596184e-05
691,596,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
691,597,7,10,0,0,0,4,0,4,0,0,0,1
691,598,9,6,0,0,2,0,0,4,0,0,0,1
691,599,2,9,8,7,1,1,0,4,0,0,0,1
691,600,0,0,10,9,0,0,0,1,0.999998906957962,0,0,1.09304203791141e-06
691,601,0,0,0,0,0,0,10,3,0,0,1,0
691,602,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
691,603,4,8,0,0,3,2,0,4,0,0,0,1
691,604,0,0,0,0,10,0,0,3,0,0,0.999953666179493,4.6333820506651e-05
691,605,3,8,6,8,1,1,0,4,0,0,0,1
691,606,0,0,0,0,0,0,10,3,0,0,1,0
691,607,0,0,0,0,0,10,0,2,0,0.999999611965084,0,3.88034916202127e-07
691,608,0,0,10,9,0,0,0,1,0.999999476355884,0,0,5.23644116376362e-07
691,609,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
691,610,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,611,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,612,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,613,0,0,10,4,0,0,0,1,0.999999837341628,0,0,1.62658371972861e-07
691,614,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
691,615,0,0,0,0,0,0,10,3,0,0,1,0
691,616,0,0,0,0,0,9,3,2,0,0.999924838832054,0,7.51611679456928e-05
691,617,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,618,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,619,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,620,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,621,10,9,0,0,0,0,0,4,0,0,0,1
691,622,0,0,0,0,7,0,0,3,0,0.000229179908167741,0.999057426802887,0.000713393288944983
691,623,2,4,2,6,4,1,0,4,0,0,0,1
691,637,0,0,10,3,0,0,0,1,0.999999779791967,0,0,2.20208033270589e-07
691,638,0,0,10,4,0,1,0,1,0.999999728685978,0,0,2.71314022313872e-07
691,639,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
691,640,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
691,641,5,4,0,0,3,2,0,4,0,0,0,1
691,642,8,9,0,0,0,3,0,4,0,0,0,1
691,643,5,7,0,0,3,2,0,4,0,0,0,1
691,644,8,4,0,0,2,0,0,4,0,0,0,1
691,645,4,6,7,9,0,0,0,4,0,0,0,1
691,646,0,0,10,7,0,0,0,1,0.999999211921527,0,0,7.8807847349933e-07
691,647,0,0,0,0,0,0,10,3,0,0,1,0
691,648,0,0,10,3,0,0,0,1,0.999999885293883,0,0,1.14706117154561e-07
691,649,0,0,0,0,0,0,10,3,0,0,1,0
691,650,0,0,10,4,0,0,0,1,0.999999823139571,0,0,1.76860429016106e-07
691,651,0,0,10,3,0,0,0,1,0.999999972337344,0,0,2.76626557596724e-08
691,652,0,0,10,3,0,0,0,1,0.999999972337344,0,0,2.76626557596724e-08
691,653,0,0,0,0,0,0,10,3,0,0,1,0
691,654,0,0,10,3,0,0,0,1,0.999999885293883,0,0,1.14706117154561e-07
691,655,0,0,0,0,0,0,10,3,0,0,1,0
693,658,0,0,0,0,0,7,4,2,0,0.999941553771374,0,5.84462286262623e-05
693,659,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
693,660,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
693,661,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
693,662,0,0,10,6,1,0,0,1,0.999998615433566,0,0,1.38456643409995e-06
693,663,0,0,0,0,0,9,3,2,0,0.999979760083413,0,2.02399165864703e-05
693,664,0,0,0,0,0,10,0,2,0,0.99999986129228,0,1.38707719962047e-07
693,665,0,0,10,8,0,0,0,1,0.999999390900291,0,0,6.09099708803608e-07
693,666,0,0,0,0,0,0,10,3,0,0,1,0
693,667,0,0,0,0,6,6,0,2,0,0.999810546645403,0,0.000189453354597296
693,668,10,10,0,0,0,0,0,4,0,0,0,1
693,669,0,0,0,0,5,5,0,2,0,0.99439178671033,0,0.00560821328966977
693,670,0,0,0,0,4,7,0,2,0,0.999605721931652,0,0.000394278068348487
693,671,10,10,0,0,0,0,0,4,0,0,0,1
693,672,10,5,0,0,0,0,0,4,0,0,0,1
693,673,0,0,10,4,0,1,0,1,0.999997840213664,0,0,2.15978633604192e-06
693,674,0,0,0,0,0,10,0,2,0,0.999999895512997,0,1.04487003449782e-07
693,675,0,0,0,0,0,0,10,3,0,0,1,0
693,676,0,0,0,0,6,6,0,2,0,0.999810546645403,0,0.000189453354597296
693,677,0,0,10,9,0,0,0,1,0.999999476355884,0,0,5.23644116376362e-07
693,678,3,9,0,0,4,2,0,4,0,0,0,1
693,679,4,9,0,0,4,2,0,4,0,0,0,1
693,680,5,5,6,6,0,1,0,4,0,0,0,1
693,681,0,0,0,0,0,0,10,3,0,0,1,0
693,682,0,0,10,4,0,1,0,1,0.999998874968678,0,0,1.12503132163559e-06
693,683,0,0,0,0,0,0,10,3,0,0,1,0
