STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4,S5,S6
79,2000,0,0,10,4,0,0,0,2,0,0.999991756305416,0,0,8.24369458376269e-06,0
79,2001,0,0,10,6,0,0,0,2,0,0.999996618075172,0,0,3.38192482765067e-06,0
79,2002,0,0,0,0,0,10,0,3,0,0,1,0,0,0
79,2003,0,0,0,0,0,10,0,3,0,0,1,0,0,0
80,2030,10,3,0,0,0,1,0,4,0.00119421234027121,0,0,0.998805787659729,0,0
80,2031,0,0,10,4,0,0,0,2,0,0.999997995018097,0,0,2.00498190305476e-06,0
80,2032,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.99998454616439,0,0
80,2033,0,0,0,0,5,6,0,6,0,0,0,0,0,1
80,2034,0,0,10,3,0,0,0,2,0,0.99999735087598,0,0,2.64912402019733e-06,0
80,2035,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
80,2036,0,0,10,3,0,0,0,2,0,0.999998747159144,0,0,1.25284085553016e-06,0
80,2037,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
80,2038,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.999984546164391,0,0
80,2039,0,0,10,1,0,0,0,6,0,0,0,0,0,1
80,2040,0,0,10,4,0,0,0,2,0,0.999995760482073,0,0,4.23951792731119e-06,0
80,2041,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
81,2055,4,5,6,4,0,1,1,5,0,0,0,0,1,0
81,2056,3,7,7,5,0,0,2,5,0,0,0,0,1,0
81,2057,0,0,0,0,0,0,10,6,0,0,0,0,0,1
81,2058,0,0,0,0,0,10,0,3,0,0,1,0,0,0
81,2059,0,0,0,0,0,10,0,3,0,0,1,0,0,0
81,2060,4,4,7,4,0,0,1,5,0,0,0,0,1,0
81,2061,0,0,0,0,0,0,10,6,0,0,0,0,0,1
81,2062,0,0,0,0,0,10,0,3,0,0,1,0,0,0
81,2063,0,0,10,4,0,1,1,2,0,0.999509133703997,0,0,0.000490866296002981,0
81,2064,5,5,0,0,0,6,0,1,1,0,0,0,0,0
81,2065,0,0,8,4,0,0,3,2,0,0.997290456649991,0,0,0.00270954335000928,0
81,2066,1,6,7,4,0,3,1,5,0,0,0,0,1,0
83,2089,10,6,0,0,0,0,0,4,0.000201488005458461,0,0,0.999798511994542,0,0
83,2090,0,0,0,0,7,3,0,6,0,0,0.318339159994277,0,0,0.681660840005723
83,2091,0,0,10,4,0,0,0,2,0,0.999995760482073,0,0,4.23951792731119e-06,0
83,2092,10,6,0,0,0,0,0,4,9.37844874885716e-05,0,0,0.999906215512511,0,0
83,2093,0,0,10,4,0,0,0,2,0,0.999997995018097,0,0,2.00498190305476e-06,0
83,2094,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.99998454616439,0,0
83,2095,0,0,10,3,0,0,0,2,0,0.999998747159144,0,0,1.25284085553016e-06,0
83,2096,0,0,0,0,0,10,0,3,0,0,1,0,0,0
83,2097,0,0,10,4,0,0,0,2,0,0.999995511677211,0,0,4.48832278891457e-06,0
83,2098,0,0,0,0,0,0,10,6,0,0,0,0,0,1
83,2099,10,4,0,0,0,0,0,4,0.000117178412694305,0,0,0.999882821587306,0,0
83,2100,0,0,10,3,0,0,0,2,0,0.999998747159144,0,0,1.25284085553016e-06,0
83,2101,0,0,10,2,0,0,0,2,0,0.999998121491416,0,0,1.87850858418624e-06,0
83,2102,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
85,2117,10,6,0,0,0,0,0,4,9.37844874885716e-05,0,0,0.999906215512511,0,0
85,2118,0,0,8,4,0,3,0,2,0,0.993631353429499,0,0,0.00636864657050125,0
85,2119,10,5,0,0,0,0,0,4,5.10785413634399e-05,0,0,0.999948921458637,0,0
85,2120,0,0,0,0,0,10,0,3,0,0,1,0,0,0
85,2121,0,0,7,4,0,4,0,2,0,0.967692274048567,0,0,0.0323077259514329,0
85,2122,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.999984546164391,0,0
85,2123,0,0,8,3,0,3,1,2,0,0.968250198165298,0,0,0.031749801834702,0
85,2124,0,0,10,4,0,0,1,2,0,0.999979012553858,0,0,2.09874461415307e-05,0
85,2125,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
85,2126,0,0,10,4,0,0,0,2,0,0.999997995018097,0,0,2.00498190305476e-06,0
85,2127,0,0,10,6,0,0,0,2,0,0.999996618075172,0,0,3.38192482765067e-06,0
85,2128,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
86,2137,2,6,9,3,0,0,0,5,0,0,0,0,1,0
86,2138,4,4,7,3,0,0,0,5,0,0,0,0,1,0
86,2139,4,4,7,4,0,0,0,5,0,0,0,0,1,0
86,2140,0,0,10,4,0,0,0,2,0,0.99999518850214,0,0,4.81149785994819e-06,0
86,2141,4,5,7,4,0,0,0,5,0,0,0,0,1,0
86,2142,0,0,10,5,0,0,0,2,0,0.999994444214068,0,0,5.55578593170967e-06,0
86,2143,0,0,6,7,0,0,5,5,0,0,0,0,1,0
87,2159,9,6,0,0,0,2,0,1,1,0,0,0,0,0
87,2160,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2161,0,0,0,0,10,1,0,6,0,0,0,0,0,1
87,2162,0,0,10,6,0,0,0,2,0,0.999994406816899,0,0,5.59318310135099e-06,0
87,2163,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2164,10,5,0,0,0,0,0,4,0.000162741202116383,0,0,0.999837258797884,0,0
87,2165,0,0,10,7,0,0,0,2,0,0.999995359201898,0,0,4.64079810149857e-06,0
87,2166,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.999984546164391,0,0
87,2167,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2168,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2169,0,0,10,6,0,0,0,2,0,0.999994078569872,0,0,5.92143012777634e-06,0
87,2170,10,3,0,0,0,1,0,4,0.000375085299765323,0,0,0.999624914700235,0,0
87,2171,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2172,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2173,0,0,0,0,0,10,0,3,0,0,1,0,0,0
87,2174,0,0,10,5,0,0,0,2,0,0.999994817380662,0,0,5.18261933810798e-06,0
87,2175,0,0,2,10,0,9,0,5,0,0,0,0,1,0
89,2198,3,10,8,10,0,0,0,5,0,0,0,0,1,0
89,2199,0,0,0,0,0,0,10,6,0,0,0,0,0,1
89,2200,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2201,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2202,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2203,0,0,0,0,3,8,0,6,0,0,0,0,0,1
89,2204,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2205,4,10,7,10,0,0,0,5,0,0,0,0,1,0
89,2206,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2207,0,0,0,0,10,0,0,6,0,0,0,0,0,1
89,2208,0,0,10,10,0,0,0,2,0,0.999994152496099,0,0,5.84750390092057e-06,0
89,2209,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2210,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2211,6,10,6,10,0,0,0,5,0,0,0,0,1,0
89,2212,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2213,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2214,0,0,10,10,0,0,0,2,0,0.999993809323845,0,0,6.19067615469916e-06,0
89,2215,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2216,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2217,5,10,6,10,0,0,0,5,0,0,0,0,1,0
89,2218,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2219,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2220,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2221,6,10,0,0,0,6,0,1,1,0,0,0,0,0
89,2222,0,0,10,10,0,0,0,2,0,0.999988629612175,0,0,1.137038782538e-05,0
89,2223,0,0,10,10,0,0,0,2,0,0.999996464299442,0,0,3.53570055768604e-06,0
89,2224,0,0,0,0,0,10,0,3,0,0,1,0,0,0
89,2225,0,0,0,0,4,7,0,3,0,0,0.98674900672912,0,0,0.0132509932708797
90,2238,0,0,10,3,0,0,0,2,0,0.999997195406406,0,0,2.80459359393007e-06,0
90,2239,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
90,2240,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
92,2277,10,7,0,0,0,2,0,4,0.0525862733759573,0,0,0.947413726624043,0,0
92,2278,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2279,0,0,0,0,7,4,0,3,0,0,1,0,0,0
92,2280,4,6,0,0,6,1,1,1,1,0,0,0,0,0
92,2281,3,4,0,0,8,1,0,1,1,0,0,0,0,0
92,2282,0,0,10,6,0,0,0,2,0,0.999989124132725,0,0,1.0875867275073e-05,0
92,2283,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
92,2284,3,4,0,0,7,2,0,1,1,0,0,0,0,0
92,2285,2,6,3,5,6,1,0,5,0,0,0,0,1,0
92,2286,7,5,0,0,4,1,0,1,1,0,0,0,0,0
92,2287,3,6,0,0,7,2,0,1,1,0,0,0,0,0
92,2288,3,2,0,0,5,3,0,1,1,0,0,0,0,0
92,2289,0,0,10,5,0,0,0,2,0,0.999990481097693,0,0,9.51890230659069e-06,0
92,2290,10,6,0,0,0,0,0,4,9.37844874885716e-05,0,0,0.999906215512511,0,0
92,2291,10,10,0,0,0,0,0,4,0.00011866980173507,0,0,0.999881330198265,0,0
92,2292,10,6,0,0,0,0,0,4,0.00020244356872283,0,0,0.999797556431277,0,0
92,2293,10,7,0,0,0,0,0,4,0.000175075996858992,0,0,0.999824924003141,0,0
92,2294,0,0,0,0,9,2,0,6,0,0,0,0,0,1
92,2295,0,0,0,0,7,4,0,3,0,0,1,0,0,0
92,2296,10,9,0,0,0,0,0,4,0.000249645513702915,0,0,0.999750354486297,0,0
92,2297,10,7,0,0,0,0,0,4,0.000175075996858992,0,0,0.999824924003141,0,0
92,2298,10,10,0,0,0,0,0,4,0.00011866980173507,0,0,0.999881330198265,0,0
92,2299,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2300,2,3,0,0,9,1,0,1,1,0,0,0,0,0
92,2301,8,0,0,0,3,0,0,1,1,0,0,0,0,0
92,2302,10,10,0,0,0,0,0,4,0.000235802079788599,0,0,0.999764197920211,0,0
92,2303,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2304,6,4,0,0,0,6,0,1,1,0,0,0,0,0
92,2305,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2306,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2307,0,0,7,10,0,4,0,2,0,0.955977807397429,0,0,0.044022192602571,0
92,2308,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
92,2309,0,0,10,6,0,0,0,2,0,0.999996618075172,0,0,3.38192482765067e-06,0
92,2310,10,6,0,0,0,0,0,4,9.37844874885716e-05,0,0,0.999906215512512,0,0
92,2311,10,6,0,0,0,0,0,4,0.00020244356872283,0,0,0.999797556431277,0,0
92,2312,2,4,0,0,8,1,0,1,1,0,0,0,0,0
92,2313,0,0,0,0,6,6,0,6,0,0,0.000318910056040467,0,0,0.99968108994396
92,2314,1,0,0,0,9,1,0,6,0.381295912500821,0,0,0,0,0.618704087499179
92,2315,3,3,0,0,7,2,0,1,1,0,0,0,0,0
92,2316,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2317,0,0,10,4,0,0,0,2,0,0.999995511677211,0,0,4.48832278891457e-06,0
92,2318,0,0,10,5,0,0,0,2,0,0.999997040035417,0,0,2.95996458288569e-06,0
92,2319,0,0,10,7,0,0,0,2,0,0.999994066607809,0,0,5.93339219141119e-06,0
92,2320,0,0,0,0,0,10,0,3,0,0,1,0,0,0
92,2321,1,10,0,0,10,1,0,1,1,0,0,0,0,0
92,2322,4,3,3,6,3,2,0,5,0,0,0,0,1,0
92,2323,0,0,10,6,0,0,0,2,0,0.999993652206673,0,0,6.34779332672717e-06,0
94,2335,9,3,0,0,0,2,0,1,1,0,0,0,0,0
94,2336,4,4,6,3,1,1,0,5,0,0,0,0,1,0
94,2337,0,0,9,4,1,1,0,2,0,0.9339311878411,0,0,0.0660688121588999,0
94,2338,8,5,0,0,2,2,0,1,1,0,0,0,0,0
94,2339,5,4,5,4,0,2,0,5,0,0,0,0,1,0
94,2340,9,5,0,0,2,1,0,1,1,0,0,0,0,0
94,2341,10,3,0,0,0,0,0,4,6.6296816101875e-05,0,0,0.999933703183898,0,0
94,2342,6,5,3,4,2,1,1,5,0,0,0,0,1,0
94,2343,0,0,10,3,0,1,0,2,0,0.999959821470712,0,0,4.01785292877457e-05,0
95,2357,10,5,0,0,0,1,0,4,0.00123871769296206,0,0,0.998761282307038,0,0
95,2358,0,0,10,5,0,0,0,2,0,0.999997684867496,0,0,2.31513250354985e-06,0
95,2359,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
95,2360,0,0,10,5,0,0,0,2,0,0.999997684867496,0,0,2.31513250354985e-06,0
95,2361,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.999984546164391,0,0
95,2362,0,0,0,0,0,10,0,3,0,0,1,0,0,0
95,2363,0,0,0,0,0,10,0,3,0,0,1,0,0,0
95,2364,0,0,10,4,0,0,0,2,0,0.999995511677211,0,0,4.48832278891457e-06,0
95,2365,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
95,2366,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
95,2367,0,0,0,0,0,10,0,3,0,0,1,0,0,0
95,2368,0,0,0,0,0,0,10,6,0,0,0,0,0,1
95,2369,0,0,0,0,0,10,0,3,0,0,1,0,0,0
95,2370,0,0,10,4,0,0,0,2,0,0.999995511677211,0,0,4.48832278891457e-06,0
95,2371,0,0,10,7,0,0,0,2,0,0.999994066607809,0,0,5.93339219141119e-06,0
95,2372,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
96,2381,3,6,8,6,0,0,0,5,0,0,0,0,1,0
96,2382,5,4,6,6,0,0,0,5,0,0,0,0,1,0
96,2383,4,4,7,3,0,0,0,5,0,0,0,0,1,0
96,2384,2,0,0,0,0,10,0,3,0.000777363935228923,0,0.999222636064771,0,0,0
96,2385,0,0,10,4,0,0,0,2,0,0.999995511677211,0,0,4.48832278891457e-06,0
96,2386,3,4,8,2,0,0,0,5,0,0,0,0,1,0
96,2387,0,0,10,3,0,0,0,2,0,0.999996993465411,0,0,3.00653458894014e-06,0
96,2388,0,0,0,0,6,6,0,6,0,0,0.000241216089548444,0,0,0.999758783910451
96,2389,0,0,0,0,0,0,10,6,0,0,0,0,0,1
97,2396,7,9,0,0,0,3,0,1,1,0,0,0,0,0
97,2397,10,5,0,0,0,0,0,4,0.00021910080403858,0,0,0.999780899195961,0,0
97,2398,0,0,10,4,0,0,0,2,0,0.999997995018097,0,0,2.00498190305476e-06,0
97,2399,4,3,6,3,0,2,0,5,0,0,0,0,1,0
97,2400,0,0,10,2,0,0,0,2,0,0.999996474078939,0,0,3.52592106107995e-06,0
97,2401,6,6,0,0,0,5,0,1,1,0,0,0,0,0
97,2402,0,0,10,6,0,2,0,2,0,0.999862826007473,0,0,0.000137173992527151,0
97,2403,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2421,10,4,0,0,0,0,0,4,0.000100696643627787,0,0,0.999899303356372,0,0
99,2422,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2423,6,4,0,0,4,1,0,1,1,0,0,0,0,0
99,2424,2,4,9,6,1,0,0,5,0,0,0,0,1,0
99,2425,10,6,0,0,0,0,0,4,0.000201488005458461,0,0,0.999798511994542,0,0
99,2426,0,0,10,5,0,0,0,2,0,0.999997684867497,0,0,2.31513250354985e-06,0
99,2427,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.999984546164391,0,0
99,2428,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2429,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2430,0,0,10,6,0,0,0,2,0,0.999994078569872,0,0,5.92143012777634e-06,0
99,2431,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2432,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2433,0,0,10,4,0,1,0,2,0,0.999940020345836,0,0,5.99796541639589e-05,0
99,2434,10,5,0,0,0,0,0,4,5.10785413634399e-05,0,0,0.999948921458637,0,0
99,2435,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2436,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2437,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2438,0,0,10,8,0,0,0,2,0,0.999994242149266,0,0,5.75785073439053e-06,0
99,2439,0,0,10,9,0,0,0,2,0,0.999996635129813,0,0,3.36487018751732e-06,0
99,2440,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2441,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2442,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2443,0,0,0,0,0,10,0,3,0,0,1,0,0,0
99,2444,0,0,10,5,0,0,0,2,0,0.999994817380662,0,0,5.18261933810798e-06,0
100,2454,10,2,0,0,0,0,1,4,0.000243550937532114,0,0,0.999756449062468,0,0
100,2455,0,0,10,2,0,0,0,2,0,0.999998530727265,0,0,1.46927273453917e-06,0
100,2456,10,5,0,0,0,0,0,4,5.10785413634399e-05,0,0,0.999948921458637,0,0
100,2457,0,0,10,3,0,0,0,2,0,0.999998747159144,0,0,1.25284085553016e-06,0
100,2458,10,2,0,0,0,0,0,4,3.4710733581001e-05,0,0,0.999965289266419,0,0
100,2459,0,0,10,5,0,0,0,2,0,0.999997684867497,0,0,2.31513250354985e-06,0
100,2460,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
100,2461,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
100,2462,0,0,0,0,0,0,10,6,0,0,0,0,0,1
100,2463,0,0,0,0,0,10,0,3,0,0,1,0,0,0
100,2464,0,0,0,0,0,10,0,3,0,0,1,0,0,0
100,2465,0,0,10,7,0,0,0,2,0,0.999989611212029,0,0,1.03887879709399e-05,0
100,2466,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
100,2467,0,0,0,0,0,6,6,6,0,0,0,0,0,1
100,2468,0,0,0,0,0,10,0,3,0,0,1,0,0,0
100,2469,0,0,10,3,0,0,0,2,0,0.999997195406406,0,0,2.80459359393007e-06,0
102,2479,9,3,2,3,0,0,0,5,0,0,0,0,1,0
102,2480,5,4,5,5,0,1,0,5,0,0,0,0,1,0
102,2481,0,0,10,4,0,0,0,2,0,0.99999518850214,0,0,4.81149785994819e-06,0
104,2492,10,9,0,0,0,0,0,4,7.83593156003977e-05,0,0,0.9999216406844,0,0
104,2493,0,0,0,0,0,10,0,3,0,0,1,0,0,0
104,2494,10,6,0,0,0,0,0,4,0.000298778606047725,0,0,0.999701221393952,0,0
104,2495,0,0,10,4,0,0,0,2,0,0.999997995018097,0,0,2.00498190305476e-06,0
104,2496,10,5,0,0,0,0,0,4,5.10785413634399e-05,0,0,0.999948921458637,0,0
104,2497,0,0,0,0,0,10,0,3,0,0,1,0,0,0
104,2498,0,0,10,3,0,0,0,2,0,0.999997195406406,0,0,2.80459359393007e-06,0
104,2499,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
104,2500,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
104,2501,0,0,10,3,0,0,0,2,0,0.999998747159144,0,0,1.25284085553016e-06,0
104,2502,0,0,9,5,0,2,0,2,0,0.996667027425424,0,0,0.00333297257457567,0
104,2503,0,0,0,0,0,10,0,3,0,0,1,0,0,0
104,2504,0,0,0,0,0,10,0,3,0,0,1,0,0,0
104,2505,0,0,10,4,0,0,0,2,0,0.999995511677211,0,0,4.48832278891457e-06,0
105,2522,9,8,0,0,0,2,0,1,1,0,0,0,0,0
105,2523,0,0,9,3,1,2,0,2,0,0.933282220550323,0,0,0.0667177794496769,0
105,2524,0,0,0,0,0,10,0,3,0,0,1,0,0,0
105,2525,0,0,9,5,1,1,0,2,0,0.929195949430491,0,0,0.0708040505695092,0
105,2526,10,3,0,0,0,0,0,4,1.54538356094292e-05,0,0,0.999984546164391,0,0
105,2527,0,0,10,5,0,0,0,2,0,0.999997684867496,0,0,2.31513250354985e-06,0
105,2528,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
105,2529,0,0,0,0,0,10,0,3,0,0,1,0,0,0
105,2530,6,6,0,0,2,4,0,1,1,0,0,0,0,0
105,2531,10,5,0,0,0,0,0,4,0.00021910080403858,0,0,0.999780899195961,0,0
105,2532,0,0,0,0,9,3,0,6,0,0,0,0,0,1
105,2533,0,0,0,0,10,0,0,6,0,0,0,0,0,1
105,2534,0,0,0,0,7,4,0,3,0,0,1,0,0,0
105,2535,4,5,3,8,3,2,0,5,0,0,0,0,1,0
105,2536,8,5,0,0,2,2,0,1,1,0,0,0,0,0
105,2537,0,0,3,6,4,5,0,5,0,0,0,0,1,0
105,2538,0,0,0,0,0,10,0,3,0,0,1,0,0,0
105,2539,0,0,10,5,0,2,0,2,0,0.999934628883034,0,0,6.53711169658127e-05,0
105,2540,0,0,0,0,6,6,0,6,0,0,0.000241216089548444,0,0,0.999758783910451
105,2541,0,0,0,0,8,3,0,6,0,0,0,0,0,1
105,2542,0,0,7,3,1,4,0,2,0,0.805118549758389,0,0,0.194881450241611,0
106,2553,5,2,6,4,0,0,0,5,0,0,0,0,1,0
106,2554,4,4,7,4,0,0,0,5,0,0,0,0,1,0
106,2555,3,5,8,3,0,0,0,5,0,0,0,0,1,0
106,2556,0,0,10,4,0,0,0,2,0,0.99999518850214,0,0,4.81149785994819e-06,0
106,2557,0,0,0,0,0,10,0,3,0,0,1,0,0,0
106,2558,6,3,5,4,0,0,0,5,0,0,0,0,1,0
107,2602,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,2603,0,0,5,7,1,5,1,5,0,0,0,0,1,0
107,2604,6,7,0,0,0,5,1,1,1,0,0,0,0,0
107,2605,9,7,0,0,0,2,1,1,1,0,0,0,0,0
107,2606,0,0,0,0,0,10,0,3,0,0,1,0,0,0
107,2607,0,0,0,0,0,10,2,3,0,0,1,0,0,0
107,2608,0,0,0,0,0,10,0,3,0,0,1,0,0,0
107,2609,1,10,8,6,0,2,1,5,0,0,0,0,1,0
107,2610,4,4,3,6,1,4,1,5,0,0,0,0,1,0
107,2611,0,0,0,0,0,8,3,6,0,0,0,0,0,1
107,2612,0,0,0,0,0,10,0,3,0,0,1,0,0,0
107,2613,7,7,0,0,0,4,0,1,1,0,0,0,0,0
107,2614,0,0,0,0,0,6,6,6,0,0,0,0,0,1
107,2615,1,10,9,4,0,1,1,5,0,0,0,0,1,0
107,2616,0,0,0,0,0,10,0,3,0,0,1,0,0,0
107,2617,0,0,0,0,0,10,0,3,0,0,1,0,0,0
107,2618,1,0,8,5,0,2,1,5,0,0.0215671080078579,0,0,0.978432891992142,0
107,2619,0,0,0,0,3,3,5,3,0,0,1,0,0,0
107,2620,0,0,0,0,3,6,3,6,0,0,1.66687339602511e-05,0,0,0.99998333126604
107,2621,0,0,0,0,4,0,7,6,0,0,0.00610060939350204,0,0,0.993899390606498
107,2622,0,0,0,0,0,0,10,6,0,0,0,0,0,1
108,2644,10,8,0,0,0,0,0,4,0.000326858874738761,0,0,0.999673141125261,0,0
108,2645,0,0,10,3,0,1,0,2,0,0.999983257004712,0,0,1.67429952885165e-05,0
108,2646,4,6,5,4,1,2,0,5,0,0,0,0,1,0
108,2647,0,0,0,0,2,9,0,6,0,0,0.00553698181220103,0,0,0.994463018187799
108,2648,0,0,10,4,0,1,0,2,0,0.999943345072698,0,0,5.6654927301703e-05,0
108,2649,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
108,2650,10,4,0,0,0,0,0,4,3.16036665703835e-05,0,0,0.99996839633343,0,0
108,2651,0,0,10,3,0,0,0,2,0,0.999998747159144,0,0,1.25284085553016e-06,0
108,2652,0,0,9,3,0,2,0,2,0,0.998193591283309,0,0,0.00180640871669072,0
109,2662,10,2,0,0,0,1,0,4,0.000842098640790038,0,0,0.99915790135921,0,0
109,2663,0,0,10,6,0,0,0,2,0,0.999997354831589,0,0,2.64516841115661e-06,0
109,2664,10,5,0,0,0,0,0,4,5.10785413634399e-05,0,0,0.999948921458636,0,0
109,2665,0,0,10,4,0,0,0,2,0,0.999997995018097,0,0,2.00498190305476e-06,0
109,2666,0,0,10,6,0,0,0,2,0,0.999996618075172,0,0,3.38192482765067e-06,0
109,2667,0,0,10,4,0,0,0,2,0,0.999997436571805,0,0,2.56342819512196e-06,0
109,2668,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
109,2669,0,0,10,3,0,0,0,2,0,0.999998398205869,0,0,1.60179413139699e-06,0
111,2712,8,7,0,0,0,3,0,1,1,0,0,0,0,0
111,2713,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2714,6,4,0,0,0,5,0,1,1,0,0,0,0,0
111,2715,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2716,5,7,0,0,3,3,0,1,1,0,0,0,0,0
111,2717,4,5,6,6,2,1,0,5,0,0,0,0,1,0
111,2718,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2719,10,7,0,0,0,0,0,4,0.000258391234648899,0,0,0.999741608765351,0,0
111,2720,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2721,5,5,4,5,2,1,0,5,0,0,0,0,1,0
111,2722,10,4,0,0,0,0,0,4,6.79026426005992e-05,0,0,0.999932097357399,0,0
111,2723,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2724,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2725,10,8,0,0,0,0,0,4,0.000280892714977322,0,0,0.999719107285023,0,0
111,2726,8,5,0,0,2,2,0,1,1,0,0,0,0,0
111,2727,0,0,10,5,0,0,0,2,0,0.999990481097693,0,0,9.51890230659069e-06,0
111,2728,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2729,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2730,8,5,0,0,2,1,0,1,1,0,0,0,0,0
111,2731,0,0,10,6,0,0,0,2,0,0.999989124132725,0,0,1.0875867275073e-05,0
111,2732,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2733,10,8,0,0,0,0,0,4,0.000280892714977322,0,0,0.999719107285023,0,0
111,2734,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2735,0,0,0,0,0,10,0,3,0,0,1,0,0,0
111,2736,0,0,0,0,4,7,0,3,0,0,0.98674900672912,0,0,0.0132509932708797
111,2737,3,3,1,10,2,6,0,5,0,0,0,0,1,0
111,2738,0,0,9,9,0,2,0,2,0,0.992915065466075,0,0,0.00708493453392546,0
