STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,FA_SR_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
4,1,6,8,0,0,0,0,5,0,2,0,1,0,0
4,2,5,7,0,0,0,0,6,0,2,0,1,0,0
4,3,0,0,0,0,0,0,10,0,1,1,0,0,0
4,4,0,0,0,0,0,0,10,0,1,1,0,0,0
4,5,10,4,0,0,0,0,0,1,2,0,1,0,0
4,6,0,0,0,0,0,0,0,10,3,0,0,1,0
4,7,9,5,0,0,0,1,2,0,2,0,1,0,0
4,8,0,0,0,0,0,0,10,0,1,1,0,0,0
4,9,0,0,0,0,0,0,0,10,3,0,0,1,0
4,10,0,0,0,0,0,0,10,0,1,1,0,0,0
4,11,6,7,0,0,0,3,2,2,2,0,1,0,0
4,12,7,7,0,1,10,0,3,1,4,0,0.0049775663146447,0,0.995022433685355
4,13,1,4,0,9,6,0,1,0,4,0,0,0,1
4,14,0,0,0,0,0,0,10,0,1,1,0,0,0
4,15,0,0,0,0,0,0,10,0,1,1,0,0,0
4,16,0,0,0,0,0,0,10,0,1,1,0,0,0
4,17,0,0,0,0,0,0,10,0,1,1,0,0,0
4,18,0,0,0,0,0,0,10,0,1,1,0,0,0
4,19,0,0,0,0,0,6,6,0,1,1,0,0,0
4,20,9,6,0,0,0,0,2,0,2,0,1,0,0
4,21,8,7,0,0,0,0,3,0,2,0,1,0,0
4,22,8,6,0,0,0,0,3,0,2,0,1,0,0
4,23,0,0,0,0,0,0,10,0,1,1,0,0,0
4,24,0,0,0,0,0,0,10,0,1,1,0,0,0
4,25,0,0,0,0,0,6,6,0,1,1,0,0,0
4,26,7,6,0,0,0,1,4,0,2,0,1,0,0
4,27,10,8,0,0,0,0,1,0,2,0,1,0,0
4,28,8,3,1,0,0,1,2,0,2,0,1,0,0
4,29,0,0,0,0,0,6,6,0,1,1,0,0,0
4,30,2,10,0,9,8,0,1,0,4,0,0,0,1
4,31,0,0,0,0,0,0,10,0,1,1,0,0,0
4,32,0,0,0,0,0,0,10,0,1,1,0,0,0
4,33,0,0,0,0,0,4,4,4,1,1,0,0,0
4,34,0,0,0,0,0,0,10,0,1,1,0,0,0
4,35,9,7,0,0,0,0,2,0,2,0,1,0,0
4,36,2,10,0,0,0,0,10,0,2,0.0576785460508736,0.942321453949126,0,0
4,37,0,0,0,0,0,0,10,0,1,1,0,0,0
4,38,0,0,0,0,0,0,10,0,1,1,0,0,0
4,39,6,6,0,0,0,0,5,0,2,0,1,0,0
4,40,0,0,0,0,0,0,10,0,1,1,0,0,0
4,41,0,0,0,0,0,0,10,0,1,1,0,0,0
4,42,0,0,0,0,0,0,10,0,1,1,0,0,0
4,43,0,0,0,0,0,0,10,0,1,1,0,0,0
4,44,0,0,0,0,0,0,10,0,1,1,0,0,0
4,45,0,0,0,0,0,0,10,0,1,1,0,0,0
4,46,0,0,0,0,0,0,0,10,3,0,0,1,0
4,47,0,0,0,0,0,0,10,0,1,1,0,0,0
4,48,0,0,0,0,0,0,10,0,1,1,0,0,0
4,49,0,0,0,0,0,0,10,0,1,1,0,0,0
4,50,0,0,0,0,0,0,10,0,1,1,0,0,0
4,51,0,0,0,0,0,0,10,0,1,1,0,0,0
4,52,0,0,0,0,0,0,10,0,1,1,0,0,0
4,53,0,0,0,0,0,0,10,0,1,1,0,0,0
4,54,0,0,0,0,0,0,10,0,1,1,0,0,0
4,55,0,0,0,0,0,0,10,0,1,1,0,0,0
4,56,0,0,0,0,0,0,10,0,1,1,0,0,0
4,57,0,0,0,0,0,10,0,0,3,0,0,1,0
4,58,0,0,0,0,0,10,0,0,3,0,0,1,0
4,59,0,0,0,0,0,0,10,0,1,1,0,0,0
4,60,10,6,0,0,0,0,0,0,2,0,1,0,0
4,61,0,0,0,0,0,0,10,0,1,1,0,0,0
4,62,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
4,63,0,0,0,0,0,0,10,0,1,1,0,0,0
4,64,10,5,0,0,0,0,0,0,2,0,1,0,0
4,65,0,0,0,0,0,0,10,0,1,1,0,0,0
4,66,0,0,0,0,0,0,10,0,1,1,0,0,0
4,67,0,0,0,0,0,0,10,0,1,1,0,0,0
4,68,0,0,0,0,0,0,8,3,1,1,0,0,0
4,69,0,0,0,0,0,0,10,0,1,1,0,0,0
4,70,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
4,71,0,0,0,0,0,0,10,0,1,1,0,0,0
4,72,0,0,0,0,0,0,10,0,1,1,0,0,0
4,73,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
4,74,0,0,0,0,0,0,10,0,1,1,0,0,0
4,75,3,7,0,0,0,1,2,5,2,0,1,0,0
4,76,10,3,0,0,0,0,0,0,2,0,1,0,0
4,77,0,0,0,0,0,0,10,0,1,1,0,0,0
4,78,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
4,79,0,0,0,10,4,0,0,0,3,0,0,0.999884591482045,0.000115408517955185
4,80,6,9,0,0,0,1,4,0,2,0,1,0,0
4,81,0,0,0,0,0,0,10,0,1,1,0,0,0
4,82,0,0,0,0,0,0,10,0,1,1,0,0,0
4,83,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
5,84,0,0,0,0,0,0,5,6,1,1,0,0,0
5,85,0,0,0,0,0,0,7,4,1,1,0,0,0
5,86,0,0,0,0,0,0,8,3,1,1,0,0,0
5,87,0,0,0,0,0,0,5,6,1,1,0,0,0
5,88,0,0,0,0,0,0,10,0,1,1,0,0,0
5,89,0,0,0,0,0,0,10,0,1,1,0,0,0
5,90,0,0,0,0,0,0,10,0,1,1,0,0,0
5,91,0,0,0,0,0,0,10,0,1,1,0,0,0
5,92,0,0,0,0,0,0,10,0,1,1,0,0,0
5,93,0,0,0,0,0,0,10,0,1,1,0,0,0
5,94,0,0,0,0,0,0,10,0,1,1,0,0,0
5,95,0,0,0,0,0,0,6,6,1,1,0,0,0
5,96,0,0,0,0,0,0,10,0,1,1,0,0,0
5,97,0,0,0,0,0,0,10,0,1,1,0,0,0
5,98,4,6,3,0,0,1,7,1,2,0,1,0,0
5,99,4,4,4,6,3,0,1,0,4,0,0,0,1
5,100,0,0,0,10,3,0,0,0,3,0,0,0.999868649811327,0.000131350188673218
5,101,0,0,0,0,0,0,3,8,1,1,0,0,0
5,102,0,0,0,0,0,0,4,7,1,1,0,0,0
5,103,0,0,0,0,0,0,0,10,3,0,0,1,0
5,104,10,6,3,0,0,0,1,0,2,0,1,0,0
5,105,8,5,1,0,0,0,2,2,2,0,1,0,0
5,106,0,0,0,0,0,0,10,0,1,1,0,0,0
5,107,0,0,0,0,0,0,10,0,1,1,0,0,0
5,108,10,6,3,0,0,0,2,0,2,0,1,0,0
5,109,7,7,3,0,0,0,4,0,2,0,1,0,0
5,110,5,5,3,5,4,0,1,1,4,0,0,0,1
5,111,0,0,0,0,0,0,10,0,1,1,0,0,0
5,112,0,0,0,0,0,0,10,0,1,1,0,0,0
5,113,0,0,0,0,0,0,0,10,3,0,0,1,0
5,114,0,0,0,0,0,0,10,0,1,1,0,0,0
5,115,8,5,1,0,0,1,1,2,2,0,1,0,0
5,116,0,0,0,0,0,0,10,0,1,1,0,0,0
5,117,0,0,0,0,0,0,10,0,1,1,0,0,0
5,118,0,0,0,0,0,0,10,0,1,1,0,0,0
5,119,5,5,3,0,0,2,3,2,2,0,1,0,0
5,120,9,7,2,0,0,2,1,0,2,0,1,0,0
5,121,2,3,5,9,4,0,1,1,4,0,0,0,1
5,122,0,0,0,0,0,5,4,3,1,1,0,0,0
5,123,9,6,0,0,0,0,2,0,2,0,1,0,0
5,124,0,0,0,0,0,0,0,10,3,0,0,1,0
5,125,0,0,0,0,0,0,10,0,1,1,0,0,0
5,126,0,0,0,0,0,0,10,0,1,1,0,0,0
5,127,0,0,0,0,0,0,10,0,1,1,0,0,0
5,128,0,0,0,0,0,0,10,0,1,1,0,0,0
5,129,0,0,0,0,0,0,8,3,1,1,0,0,0
5,130,3,5,4,7,3,0,1,0,4,0,0,0,1
5,131,0,0,0,0,0,0,10,0,1,1,0,0,0
5,132,0,0,0,0,0,8,3,0,1,1,0,0,0
5,133,0,0,0,0,0,0,10,0,1,1,0,0,0
5,134,0,0,0,0,0,0,10,0,1,1,0,0,0
5,135,0,0,0,0,0,0,10,0,1,1,0,0,0
5,136,8,10,0,0,0,0,2,2,2,0,1,0,0
5,137,6,4,4,3,10,0,2,1,4,0,9.55390003722048e-05,0,0.999904460999628
5,138,0,0,0,0,0,0,0,10,3,0,0,1,0
5,139,0,0,0,0,0,0,4,7,1,1,0,0,0
5,140,7,10,0,0,0,0,2,3,2,0,1,0,0
5,141,8,6,3,0,0,1,2,0,2,0,1,0,0
5,142,10,7,2,0,0,0,0,0,2,0,1,0,0
5,143,7,4,4,3,10,0,1,0,4,0,0.000307788522435261,0,0.999692211477565
5,144,10,10,0,0,0,0,0,0,2,0,1,0,0
5,145,0,0,0,0,0,0,10,0,1,1,0,0,0
5,146,0,0,0,10,6,0,0,0,3,0,0,0.999610512153681,0.000389487846318988
5,147,0,0,0,10,10,0,0,0,3,0,0,0.999864924970173,0.00013507502982709
5,148,6,10,0,0,0,0,5,0,2,1.72058748290977e-06,0.999998279412517,0,0
5,149,0,0,0,0,0,0,10,0,1,1,0,0,0
5,150,9,6,3,0,0,0,3,0,2,0,1,0,0
5,151,9,4,4,0,0,0,2,0,2,0,1,0,0
5,152,5,4,4,5,10,0,2,0,4,0,0,0,1
5,153,0,0,0,10,5,0,0,0,3,0,0,0.999747628578462,0.000252371421538016
5,154,8,4,4,0,0,2,2,0,2,0,1,0,0
5,155,2,4,4,8,10,0,1,0,4,0,0,0,1
6,156,0,0,0,0,0,0,10,0,1,1,0,0,0
6,157,0,0,0,0,0,0,9,3,1,1,0,0,0
6,158,0,0,0,0,0,0,5,6,1,1,0,0,0
6,159,10,6,6,0,0,0,0,0,2,0,1,0,0
6,160,0,0,0,0,0,0,10,0,1,1,0,0,0
6,161,0,0,0,0,0,0,10,0,1,1,0,0,0
6,162,0,0,0,0,0,0,0,10,3,0,0,1,0
6,163,0,0,0,0,0,0,10,0,1,1,0,0,0
6,164,0,0,0,0,0,0,10,0,1,1,0,0,0
6,165,0,0,0,0,0,0,10,0,1,1,0,0,0
6,166,5,6,3,0,0,0,6,0,2,0,1,0,0
6,167,4,6,1,0,0,1,5,2,2,0,1,0,0
6,168,0,0,0,8,6,0,2,2,4,0,0,0,1
6,169,0,0,0,0,0,0,4,7,1,1,0,0,0
6,170,10,6,1,0,0,0,0,0,2,0,1,0,0
6,171,10,7,2,0,0,0,0,0,2,0,1,0,0
6,172,10,7,2,0,0,0,0,0,2,0,1,0,0
6,173,0,0,0,9,9,0,0,2,4,0,0,0,1
6,174,0,0,0,0,0,0,10,0,1,1,0,0,0
6,175,0,0,0,0,0,0,0,10,3,0,0,1,0
6,176,10,10,0,0,0,0,0,0,2,0,1,0,0
6,177,0,0,0,0,0,0,0,10,3,0,0,1,0
6,178,0,0,0,0,0,0,10,0,1,1,0,0,0
6,179,5,7,1,4,4,1,2,1,4,0,0,0,1
6,180,6,6,2,0,0,3,2,0,2,0,1,0,0
6,181,8,9,0,0,0,0,3,0,2,0,1,0,0
6,182,10,5,1,0,0,0,0,0,2,0,1,0,0
6,183,0,0,0,0,0,0,10,0,1,1,0,0,0
6,184,0,0,0,0,0,0,10,0,1,1,0,0,0
6,185,0,0,0,0,0,0,10,0,1,1,0,0,0
6,186,6,6,1,0,0,1,4,1,2,0,1,0,0
6,187,0,0,0,0,0,0,7,4,1,1,0,0,0
6,188,3,10,0,0,0,8,0,0,2,5.90048272689737e-07,0.999999409951727,0,0
6,189,10,5,3,0,0,0,0,0,2,0,1,0,0
6,190,4,10,0,0,0,0,7,0,2,0,1,0,0
6,191,0,0,0,0,0,0,10,0,1,1,0,0,0
6,192,6,10,0,0,0,0,3,3,2,1.32623442797953e-06,0.999998673765572,0,0
6,193,0,0,0,0,0,0,8,3,1,1,0,0,0
6,194,0,0,0,0,0,0,10,0,1,1,0,0,0
6,195,6,7,0,0,0,1,4,1,2,0,1,0,0
6,196,0,0,0,0,0,0,10,0,1,1,0,0,0
6,197,10,3,0,0,0,0,0,1,2,0,1,0,0
6,198,0,0,0,0,0,0,10,0,1,1,0,0,0
6,199,0,0,0,0,0,0,10,0,1,1,0,0,0
6,200,2,10,0,0,0,0,9,0,2,0.00108850771047671,0.998911492289523,0,0
6,201,5,9,0,0,0,6,0,0,2,0,1,0,0
6,202,1,10,0,0,0,0,10,0,2,0.0688631614720496,0.93113683852795,0,0
6,203,6,8,0,0,0,0,5,0,2,0,1,0,0
6,204,9,10,0,0,0,0,2,0,2,0,1,0,0
6,205,10,7,0,0,0,0,0,1,2,0,1,0,0
6,206,9,5,0,0,0,0,2,0,2,0,1,0,0
6,207,10,5,0,0,0,0,0,0,2,0,1,0,0
6,208,0,0,0,0,0,0,10,0,1,1,0,0,0
6,209,6,7,0,0,0,0,4,1,2,0,1,0,0
6,210,3,7,0,2,8,4,2,1,4,0,0,0,1
6,211,0,0,0,0,0,0,10,0,1,1,0,0,0
6,212,0,0,0,0,0,0,10,0,1,1,0,0,0
6,213,10,6,1,0,0,0,1,0,2,0,1,0,0
6,214,7,7,0,0,0,0,4,0,2,0,1,0,0
6,215,0,0,0,0,0,0,10,0,1,1,0,0,0
6,216,0,0,0,0,0,0,10,0,1,1,0,0,0
6,217,0,0,0,0,0,0,10,0,1,1,0,0,0
6,218,0,0,0,0,0,0,10,0,1,1,0,0,0
6,219,0,0,0,0,0,0,10,0,1,1,0,0,0
6,220,0,0,0,10,5,0,1,0,3,0,0,0.995119285866511,0.00488071413348912
6,221,0,0,0,0,0,0,10,0,1,1,0,0,0
6,222,4,5,0,6,7,1,1,0,4,0,0,0,1
6,223,0,0,0,0,0,0,10,0,1,1,0,0,0
6,224,9,9,0,0,0,0,2,0,2,0,1,0,0
6,225,8,7,0,0,0,0,3,0,2,0,1,0,0
6,226,6,9,0,0,0,0,5,0,2,0,1,0,0
6,227,0,0,0,0,0,0,10,0,1,1,0,0,0
6,228,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
6,229,0,0,0,0,0,6,6,0,1,1,0,0,0
6,230,6,7,0,0,0,4,2,0,2,0,1,0,0
6,231,6,7,0,3,7,1,2,0,4,0,0,0,1
6,232,10,5,0,0,0,0,1,0,2,0,1,0,0
6,233,0,0,0,0,0,0,10,0,1,1,0,0,0
6,234,0,0,0,0,0,0,10,0,1,1,0,0,0
6,235,8,7,1,0,0,1,2,0,2,0,1,0,0
6,236,4,6,0,5,6,2,1,0,4,0,0,0,1
6,237,0,0,0,0,0,0,10,0,1,1,0,0,0
6,238,8,6,0,0,0,0,3,0,2,0,1,0,0
6,239,0,0,0,0,0,0,10,0,1,1,0,0,0
6,240,10,6,0,0,0,0,0,0,2,0,1,0,0
6,241,0,0,0,0,0,4,7,0,1,1,0,0,0
6,242,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
6,243,0,0,0,0,0,7,4,0,1,1,0,0,0
6,244,10,4,0,0,0,0,0,0,2,0,1,0,0
6,245,0,0,0,0,0,0,10,0,1,1,0,0,0
6,246,0,0,0,0,0,0,10,0,1,1,0,0,0
6,247,0,0,0,0,0,0,10,0,1,1,0,0,0
6,248,0,0,0,0,0,0,10,0,1,1,0,0,0
6,249,0,0,0,0,0,7,4,0,1,1,0,0,0
6,250,0,0,0,10,4,0,0,0,3,0,0,0.999806327018945,0.000193672981054969
6,251,4,6,0,3,10,3,3,0,4,0,0.000116433324758815,0,0.999883566675241
6,252,0,0,0,8,8,0,3,0,4,0,0,0,1
6,253,0,0,0,0,0,0,10,0,1,1,0,0,0
6,254,0,0,0,0,0,0,10,0,1,1,0,0,0
6,255,0,0,0,0,0,6,6,0,1,1,0,0,0
6,256,7,5,1,0,0,2,3,0,2,0,1,0,0
6,257,3,5,0,6,5,1,1,0,4,0,0,0,1
6,258,0,0,0,10,10,0,0,0,3,0,0,0.999786693284423,0.000213306715576814
6,259,0,0,0,6,10,0,6,0,4,0.0994404779583786,0,0,0.900559522041621
10,260,0,0,0,0,0,0,6,6,1,1,0,0,0
10,261,0,0,0,0,0,0,9,2,1,1,0,0,0
10,262,0,0,0,0,0,0,0,10,3,0,0,1,0
10,263,0,0,0,0,0,0,6,6,1,1,0,0,0
10,264,0,0,0,0,0,0,10,0,1,1,0,0,0
10,265,0,0,0,0,0,0,10,0,1,1,0,0,0
10,266,0,0,0,0,0,0,0,10,3,0,0,1,0
10,267,0,0,0,10,2,0,0,1,3,0,0,0.999134524709532,0.000865475290468142
10,268,0,0,0,7,6,0,4,0,4,0,0,0,1
10,269,0,0,0,0,0,0,10,0,1,1,0,0,0
10,270,0,0,0,0,0,4,7,0,1,1,0,0,0
10,271,10,4,0,0,0,0,0,0,2,0,1,0,0
10,272,0,0,0,0,0,0,10,0,1,1,0,0,0
10,273,0,0,0,0,0,0,0,10,3,0,0,1,0
10,274,2,4,0,9,3,0,0,0,4,0,0,0,1
10,275,9,4,0,0,0,0,2,0,2,0,1,0,0
10,276,0,0,0,0,0,0,10,0,1,1,0,0,0
10,277,0,0,0,10,3,0,0,0,3,0,0,0.999860418180267,0.00013958181973271
10,278,10,5,0,0,0,0,0,0,2,0,1,0,0
10,279,0,0,0,0,0,0,10,0,1,1,0,0,0
10,280,0,0,0,0,0,0,10,0,1,1,0,0,0
10,281,0,0,0,10,4,0,1,0,3,0,0,0.996470814822131,0.00352918517786904
10,282,0,0,0,0,0,0,10,0,1,1,0,0,0
10,283,10,6,0,0,0,0,1,0,2,0,1,0,0
10,284,0,0,0,0,0,0,10,0,1,1,0,0,0
10,285,0,0,0,0,0,0,10,0,1,1,0,0,0
10,286,0,0,0,0,0,0,0,10,3,0,0,1,0
10,287,0,0,0,10,4,0,0,0,3,0,0,0.999884591482045,0.000115408517955185
10,288,10,4,0,0,0,0,0,0,2,0,1,0,0
10,289,0,0,0,10,5,0,1,0,3,0,0,0.993507310143721,0.00649268985627947
10,290,10,4,0,0,0,0,0,0,2,0,1,0,0
10,291,0,0,0,10,4,0,0,0,3,0,0,0.999741960352724,0.00025803964727629
10,292,0,0,0,0,0,0,6,6,1,1,0,0,0
10,293,0,0,0,10,4,0,0,0,3,0,0,0.999806327018945,0.000193672981054969
10,294,10,3,0,0,0,0,0,0,2,0,1,0,0
10,295,0,0,0,10,0,0,0,0,3,0,0,0.999998470639234,1.52936076635356e-06
10,296,0,0,0,10,0,0,0,0,3,0,0,0.999999316088698,6.83911302191831e-07
10,297,0,0,0,10,3,0,0,0,3,0,0,0.999916825885148,8.31741148521737e-05
10,298,0,0,0,10,6,0,0,0,3,0,0,0.999767888258124,0.000232111741875496
10,299,0,0,0,0,0,0,10,0,1,1,0,0,0
10,300,0,0,0,10,6,0,0,0,3,0,0,0.999610512153681,0.000389487846318988
10,301,0,0,0,0,0,0,10,0,1,1,0,0,0
10,302,0,0,0,0,0,0,0,10,3,0,0,1,0
11,303,0,0,0,0,0,0,6,6,1,1,0,0,0
11,304,0,0,0,0,0,0,5,6,1,1,0,0,0
11,305,0,0,0,0,0,0,10,0,1,1,0,0,0
11,306,0,0,0,0,0,0,0,10,3,0,0,1,0
11,307,0,0,0,0,0,0,0,10,3,0,0,1,0
11,308,0,0,0,0,0,0,5,6,1,1,0,0,0
11,309,0,0,0,0,0,0,10,0,1,1,0,0,0
11,310,0,0,0,0,0,0,10,0,1,1,0,0,0
11,311,4,8,0,0,0,2,5,0,2,0,1,0,0
11,312,5,5,2,4,7,0,1,1,4,0,0,0,1
11,313,0,0,0,0,0,0,3,9,1,1,0,0,0
11,314,0,0,0,0,0,0,0,10,3,0,0,1,0
11,315,0,0,0,0,0,0,0,10,3,0,0,1,0
11,316,0,0,0,0,0,0,0,10,3,0,0,1,0
11,317,0,0,0,0,0,0,0,10,3,0,0,1,0
11,318,8,7,0,0,0,0,1,2,2,0,1,0,0
11,319,8,5,0,0,0,0,1,2,2,0,1,0,0
11,320,0,0,0,0,0,0,10,0,1,1,0,0,0
11,321,0,0,0,0,0,0,8,3,1,1,0,0,0
11,322,6,10,0,0,0,0,6,0,2,1.32494706453654e-05,0.999986750529355,0,0
11,323,5,5,0,3,4,2,1,2,4,0,0,0,1
11,324,0,0,0,0,0,0,0,10,3,0,0,1,0
11,325,0,0,0,0,0,0,0,10,3,0,0,1,0
11,326,9,6,0,0,0,1,1,1,2,0,1,0,0
11,327,0,0,0,0,0,0,10,0,1,1,0,0,0
11,328,4,5,3,5,3,1,1,1,4,0,0,0,1
11,329,6,9,0,0,0,0,2,3,2,0,1,0,0
11,330,0,0,0,0,0,0,10,0,1,1,0,0,0
11,331,6,5,3,0,0,1,3,2,2,0,1,0,0
11,332,3,6,3,6,6,1,1,1,4,0,0,0,1
11,333,0,0,0,0,0,0,10,0,1,1,0,0,0
11,334,0,0,0,0,0,0,10,0,1,1,0,0,0
11,335,0,0,0,0,0,0,10,0,1,1,0,0,0
11,336,0,0,0,0,0,0,6,6,1,1,0,0,0
11,337,0,0,0,0,0,0,10,0,1,1,0,0,0
11,338,5,3,4,2,9,1,2,2,4,0,0,0,1
11,339,7,10,0,0,0,0,4,0,2,0,1,0,0
11,340,10,6,0,0,0,0,0,0,2,0,1,0,0
11,341,6,5,3,3,10,1,1,2,4,0,1.47834274347241e-05,0,0.999985216572565
11,342,7,4,3,0,0,0,3,1,2,0,1,0,0
11,343,10,10,0,0,0,0,0,0,2,0,1,0,0
11,344,0,0,0,10,0,0,0,0,3,0,0,0.999998470639234,1.52936076635356e-06
11,345,0,0,0,7,10,0,1,3,4,0,0,0,1
11,346,7,6,3,2,10,1,2,0,4,0,0.00017501930600467,0,0.999824980693995
11,347,8,4,4,0,0,0,2,1,2,0,1,0,0
11,348,7,5,3,0,0,3,2,1,2,0,1,0,0
11,349,0,0,0,0,0,10,0,0,3,0,0,1,0
11,350,5,4,4,5,10,1,1,0,4,0,0,0,1
11,351,0,0,0,0,0,0,10,0,1,1,0,0,0
11,352,0,0,0,0,0,0,6,5,1,1,0,0,0
11,353,6,7,2,3,10,2,2,0,4,0,0.000215966544332615,0,0.999784033455667
11,354,0,0,0,10,8,0,0,0,3,0,0,0.999443100145383,0.000556899854617621
11,355,6,5,3,3,10,1,1,1,4,0,9.77367255459595e-06,0,0.999990226327445
11,356,0,0,0,0,0,0,10,0,1,1,0,0,0
11,357,0,0,0,0,0,0,10,0,1,1,0,0,0
11,358,0,0,0,0,0,0,10,0,1,1,0,0,0
11,359,0,0,0,10,10,0,0,0,3,0,0,0.999773326655408,0.000226673344592059
12,360,0,0,0,0,0,0,10,0,1,1,0,0,0
12,361,0,0,0,0,0,0,10,0,1,1,0,0,0
12,362,9,10,0,2,0,0,0,0,2,0,0.999797083341131,0,0.000202916658869344
12,363,7,0,6,0,0,0,4,0,2,0,1,0,0
12,364,6,0,5,5,8,0,2,0,4,0,0,0,1
12,365,0,0,0,10,0,0,0,0,3,0,0,0.999998919902286,1.0800977138397e-06
12,366,0,0,0,4,6,0,6,2,4,0,0,0,1
12,367,0,0,0,0,0,0,10,0,1,1,0,0,0
12,368,0,0,0,6,6,0,6,0,4,0,0,0,1
12,369,5,7,2,6,7,0,1,0,4,0,0,0,1
12,370,7,6,0,0,0,0,0,4,2,0,1,0,0
12,371,0,0,0,9,6,0,0,2,4,0,0,0,1
12,372,0,0,0,0,0,0,10,0,1,1,0,0,0
12,373,10,8,0,0,0,0,0,0,2,0,1,0,0
12,374,8,6,0,0,0,0,3,0,2,0,1,0,0
12,375,0,0,0,0,0,0,4,7,1,1,0,0,0
12,376,0,0,0,0,0,0,0,10,3,0,0,1,0
12,377,2,0,0,0,0,0,9,0,1,0.966350476728117,0.0336495232718828,0,0
12,378,10,5,2,0,0,0,0,0,2,0,1,0,0
12,379,10,3,2,0,0,0,0,0,2,0,1,0,0
12,380,5,9,0,6,2,0,1,0,4,0,0,0,1
12,381,1,10,0,10,5,0,0,0,4,0,0,0,1
12,382,0,0,0,0,0,0,10,0,1,1,0,0,0
12,383,7,7,0,1,10,1,3,0,4,0,0.0036181826732019,0,0.996381817326798
12,384,9,7,0,0,0,0,2,0,2,0,1,0,0
12,385,0,0,0,0,0,0,10,0,1,1,0,0,0
12,386,0,0,0,6,6,0,6,0,4,0,0,0,1
12,387,0,0,0,10,6,0,0,0,3,0,0,0.999633476219956,0.000366523780043541
12,388,10,7,0,0,0,0,0,0,2,0,1,0,0
12,389,0,0,0,0,0,0,10,0,1,1,0,0,0
12,390,10,5,0,0,0,0,0,0,2,0,1,0,0
12,391,10,6,0,0,0,0,0,0,2,0,1,0,0
12,392,0,0,0,10,4,0,1,0,3,0,0,0.995303107872029,0.00469689212797063
12,393,0,0,0,0,0,0,10,0,1,1,0,0,0
12,394,10,6,0,0,0,0,1,0,2,0,1,0,0
12,395,3,7,0,0,0,3,6,0,2,0,1,0,0
12,396,3,4,2,7,4,2,0,0,4,0,0,0,1
12,397,0,0,0,0,0,0,10,0,1,1,0,0,0
12,398,0,0,0,0,0,0,10,0,1,1,0,0,0
12,399,0,0,0,0,0,0,10,0,1,1,0,0,0
12,400,0,0,0,0,0,0,10,0,1,1,0,0,0
12,401,0,0,0,0,0,0,10,0,1,1,0,0,0
12,402,0,0,0,0,0,0,10,0,1,1,0,0,0
12,403,0,0,0,0,0,0,10,0,1,1,0,0,0
12,404,10,6,2,0,0,0,0,0,2,0,1,0,0
12,405,7,6,3,0,0,0,2,3,2,0,1,0,0
12,406,10,6,0,0,0,0,0,0,2,0,1,0,0
12,407,0,0,0,0,0,3,8,0,1,1,0,0,0
12,408,6,5,3,2,6,0,4,0,4,0,0,0,1
12,409,0,0,0,0,0,0,10,0,1,1,0,0,0
12,410,0,0,0,10,4,0,0,0,3,0,0,0.999806327018945,0.000193672981054969
12,411,0,0,0,0,0,0,10,0,1,1,0,0,0
12,412,10,5,3,0,0,0,1,0,2,0,1,0,0
12,413,0,0,0,0,0,0,10,0,1,1,0,0,0
12,414,0,0,0,0,0,0,10,0,1,1,0,0,0
12,415,10,3,0,0,0,0,0,0,2,0,1,0,0
12,416,0,0,0,0,0,0,10,0,1,1,0,0,0
12,417,0,0,0,0,0,0,10,0,1,1,0,0,0
12,418,0,0,0,0,0,0,10,0,1,1,0,0,0
12,419,0,0,0,0,0,0,10,0,1,1,0,0,0
12,420,0,0,0,0,0,0,10,0,1,1,0,0,0
12,421,0,0,0,0,0,0,10,0,1,1,0,0,0
12,422,0,0,0,0,0,6,6,0,1,1,0,0,0
12,423,0,0,0,0,0,10,0,0,3,0,0,1,0
12,424,10,0,4,0,0,0,0,0,2,0,1,0,0
12,425,6,6,3,0,0,4,2,0,2,0,1,0,0
12,426,8,7,0,0,0,0,3,0,2,0,1,0,0
12,427,7,3,3,0,0,1,3,0,2,0,1,0,0
12,428,9,7,2,1,10,1,1,0,4,0,0.00982797591367576,0,0.990172024086324
12,429,0,0,0,10,6,0,0,0,3,0,0,0.999633476219956,0.000366523780043541
12,430,0,0,0,0,0,6,5,0,1,1,0,0,0
12,431,7,4,4,0,0,4,0,0,2,0,1,0,0
12,432,0,0,0,6,0,5,0,0,1,0.622635465225144,0,0,0.377364534774856
12,433,2,5,3,8,4,1,0,0,4,0,0,0,1
12,434,10,4,0,0,0,0,0,0,2,0,1,0,0
12,435,0,0,0,0,0,0,10,0,1,1,0,0,0
12,436,9,0,5,0,0,0,2,0,2,0,1,0,0
12,437,0,0,0,4,10,0,7,0,3,0,0,0.775503521889219,0.224496478110781
