STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
12,393,0,0,0,0,0,10,0,3,0,0,1,0
12,394,0,0,9,10,0,2,0,4,0.000192041756613382,0,0,0.999807958243387
12,395,0,0,0,0,0,10,0,3,0,0,1,0
12,396,4,10,4,10,1,3,0,1,1,0,0,0
12,397,0,0,10,8,0,0,0,4,3.02252621005799e-07,0,0,0.999999697747379
12,398,0,0,10,5,0,1,0,4,6.67150009367487e-07,2.16041814612363e-09,0,0.999999330689573
12,399,0,0,0,0,0,10,0,3,0,0,1,0
12,400,0,0,0,0,0,10,0,3,0,0,1,0
12,401,1,10,7,6,2,2,0,1,1,0,0,0
12,402,0,0,0,0,0,10,0,3,0,0,1,0
12,403,0,0,0,0,0,10,0,3,0,0,1,0
12,404,0,0,8,6,1,2,1,4,0.00522061284719624,0,0,0.994779387152804
12,405,0,0,9,7,0,2,0,4,3.55007563249601e-05,0,0,0.999964499243675
12,406,0,0,0,0,0,10,0,3,0,0,1,0
12,407,0,0,0,0,0,10,0,3,0,0,1,0
12,408,0,0,0,0,0,10,0,3,0,0,1,0
12,409,0,0,0,0,0,10,0,3,0,0,1,0
12,410,2,9,2,9,3,2,0,1,1,0,0,0
12,411,0,0,10,9,0,0,0,4,2.9483384289307e-07,0,0,0.999999705166157
12,412,0,0,0,0,0,10,0,3,0,0,1,0
12,413,0,0,0,0,0,10,0,3,0,0,1,0
12,414,1,0,1,10,5,1,0,1,1,0,0,0
12,415,1,10,8,8,0,2,0,1,1,0,0,0
13,460,0,0,9,9,0,2,0,4,0.000196179934050044,0,0,0.99980382006595
13,461,0,0,0,0,0,6,6,3,1.85614396845965e-06,0,0.999998143856031,0
13,462,0,0,0,0,0,10,0,3,0,0,1,0
13,463,0,0,0,0,0,10,0,3,0,0,1,0
13,464,2,4,8,8,0,2,0,1,1,0,0,0
13,465,0,0,0,0,0,8,3,3,5.41892133176444e-05,0,0.999945810786682,0
13,466,0,0,0,0,0,10,0,3,0,0,1,0
13,467,0,0,8,9,0,3,0,4,0.000632725629479533,0,0,0.999367274370521
13,468,0,0,0,0,0,10,0,3,0,0,1,0
13,469,8,5,0,0,0,3,0,1,1,0,0,0
13,470,6,4,3,9,0,2,0,1,1,0,0,0
13,471,0,0,0,0,0,0,10,2,0,1,0,0
13,472,0,0,0,0,0,0,10,2,0,1,0,0
13,473,0,0,0,0,0,9,3,3,2.04939089717518e-05,0,0.999979506091028,0
13,474,0,0,0,0,0,10,0,3,0,0,1,0
13,475,10,4,0,0,0,0,0,1,1,0,0,0
13,476,2,7,6,6,0,4,0,1,1,0,0,0
13,477,0,0,0,0,0,10,0,3,0,0,1,0
13,478,0,0,0,0,0,0,10,2,0,1,0,0
13,479,0,0,0,0,0,10,0,3,0,0,1,0
13,480,0,0,0,0,0,10,0,3,0,0,1,0
13,481,3,6,7,7,0,1,1,1,1,0,0,0
13,482,0,0,0,0,0,0,10,2,0,1,0,0
13,483,0,0,0,0,0,10,0,3,0,0,1,0
13,484,10,4,0,0,0,0,0,1,1,0,0,0
13,485,10,4,0,0,0,1,0,1,1,0,0,0
13,486,0,0,10,7,0,0,0,4,2.37837123293141e-07,0,0,0.999999762162877
13,487,8,10,0,0,0,3,0,1,1,0,0,0
13,488,0,0,10,10,0,0,0,4,4.11003457348575e-07,0,0,0.999999588996543
14,518,0,0,9,9,0,2,0,4,4.40079993298087e-05,0,0,0.99995599200067
14,519,0,0,0,0,0,10,0,3,0,0,1,0
14,520,0,0,10,5,0,1,0,4,2.08873348498763e-06,1.76200765434947e-09,0,0.999997909504507
14,521,0,0,0,0,0,10,0,3,0,0,1,0
14,522,0,0,6,7,0,3,2,4,0.0020967003445381,0,0,0.997903299655462
14,523,0,0,6,4,0,4,2,4,0.000358722640938491,0,0,0.999641277359061
14,524,0,0,0,0,0,10,0,3,0,0,1,0
14,525,0,0,8,4,0,3,0,4,0.000194281793432944,0,0,0.999805718206567
14,526,4,5,0,0,4,1,0,1,1,0,0,0
14,527,0,0,10,6,0,0,0,4,1.66794892123282e-07,0,0,0.999999833205108
14,528,0,0,10,4,0,0,0,4,2.02961929466782e-08,0,0,0.999999979703807
14,529,0,0,0,0,0,10,0,3,0,0,1,0
14,530,0,0,0,0,0,0,10,2,0,1,0,0
14,531,0,0,0,0,0,10,0,3,0,0,1,0
14,532,0,0,0,0,0,10,0,3,0,0,1,0
14,533,10,5,0,0,0,0,0,1,1,0,0,0
14,534,0,0,9,6,0,0,2,4,7.85943334794498e-06,0,0,0.999992140566652
14,535,0,0,10,5,0,0,0,4,3.88353261056832e-08,2.87276969248973e-07,0,0.999999673887705
14,536,0,0,10,5,0,0,0,4,3.88353261056832e-08,2.87276969248973e-07,0,0.999999673887705
14,537,0,0,10,8,0,0,0,4,6.77924177931243e-08,0,0,0.999999932207582
14,538,0,0,10,3,0,0,1,4,2.94577220840263e-08,0,0,0.999999970542278
14,539,0,0,0,0,0,0,10,2,0,1,0,0
14,540,0,0,0,0,0,10,0,3,0,0,1,0
