STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
229,16766,0,0,0,0,0,8,3,3,0,0,0.99972989453386,0.000270105466139884
229,16767,0,0,0,0,0,0,10,3,0,0,1,0
229,16768,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
229,16769,7,10,0,0,0,2,2,4,0,0,0,1
229,16770,10,10,0,0,0,0,0,4,0,0,0,1
229,16771,0,0,7,6,1,2,1,4,0,0,0.031341468364374,0.968658531635626
229,16772,0,0,0,0,6,3,0,3,0,0,0.999555608566495,0.000444391433504638
229,16773,0,0,0,0,6,3,0,3,0,0,0.999848385396169,0.000151614603831215
229,16774,6,7,1,0,1,3,0,4,0,0,0,1
229,16775,0,0,10,6,0,1,0,2,0,0.999994707976509,0,5.29202349084452e-06
229,16776,0,0,0,0,0,0,10,3,0,0,1,0
229,16777,0,0,0,0,0,7,4,3,0,0,0.999982708991294,1.72910087059544e-05
229,16778,10,7,0,0,0,0,0,4,0,0,0,1
229,16779,10,7,0,0,0,0,0,4,0,0,0,1
229,16780,0,0,0,0,0,0,10,3,0,0,1,0
229,16781,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
229,16782,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16783,2,7,6,5,1,2,2,4,0,0,0,1
229,16784,1,0,0,0,6,2,0,4,0,0,0.132409731469343,0.867590268530657
229,16785,0,0,0,0,6,3,0,3,0,0,0.999555608566495,0.000444391433504638
229,16786,1,6,7,9,0,1,3,4,0,0,2.899846691979e-07,0.999999710015331
229,16787,0,0,0,0,0,0,10,3,0,0,1,0
229,16788,3,10,0,0,0,8,0,4,0,0,3.0066278101721e-05,0.999969933721898
229,16789,8,8,0,0,0,2,1,4,0,0,0,1
229,16790,0,0,0,0,0,0,10,3,0,0,1,0
229,16791,0,0,8,5,0,1,2,2,0,0.998907841839573,0.000396493188766006,0.000695664971661396
229,16792,0,0,0,0,6,2,0,3,0,0,0.999802099616847,0.000197900383153468
229,16793,0,0,0,0,6,6,0,3,0,0,0.999973688377502,2.63116224980842e-05
229,16794,7,8,0,0,2,1,2,4,0,0,0,1
229,16795,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
229,16796,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16797,10,9,0,0,0,0,0,4,0,0,0,1
229,16798,10,0,0,0,0,0,0,4,0,0,0,1
229,16799,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
229,16800,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16801,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16802,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16803,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16804,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16814,0,0,6,10,0,0,5,2,0,0.812609964165539,0.187014311959701,0.000375723874760219
229,16815,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
229,16816,0,0,8,7,0,0,3,2,0,0.996573994119736,0.00321483132318266,0.000211174557081029
229,16817,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
229,16818,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16819,10,10,0,0,0,0,0,4,0,0,0,1
229,16820,0,0,0,0,0,9,2,3,0,0,0.999453744353073,0.000546255646926701
