STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4,S5,S6
7,64,4,10,0,0,3,2,0,3,0.000776045379437563,4.4256380673903e-10,0.999223954177999,0,0,0
7,65,2,6,0,0,5,1,0,3,0.00057588401208374,4.75181303945223e-11,0.999424115940398,0,0,0
7,66,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
7,67,3,8,2,6,4,1,0,1,1,0,0,0,0,0
7,68,0,0,10,7,0,0,0,2,0,1,0,0,0,0
7,69,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
7,70,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,71,0,0,5,7,3,1,0,2,0,1,0,0,0,0
7,72,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
7,73,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,74,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,75,1,8,0,0,5,1,0,3,0.000519010867356926,0,0.999480989132643,0,0,0
7,76,6,5,0,0,0,5,0,3,4.56614709699732e-05,0,0.99995433852903,0,0,0
7,77,2,7,9,10,0,0,0,1,0.99469978385905,0.00530021614094963,0,0,0,0
7,78,0,0,0,0,0,10,0,4,0,2.22581029540387e-08,0,0.999999977741897,0,0
7,79,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,80,0,0,9,7,0,2,0,2,0,1,0,0,0,0
7,81,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
7,82,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,83,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,84,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,85,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,86,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
7,87,10,10,0,0,0,0,0,3,0,0,1,0,0,0
7,88,2,7,0,0,5,1,0,3,0.000674642274730254,1.58907344067646e-10,0.999325357566362,0,0,0
7,89,9,9,0,0,0,2,0,3,3.04403528915468e-05,0,0.999969559647108,0,0,0
7,90,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,155,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,156,0,0,0,0,3,3,0,6,0,4.62939717959734e-06,0,0,0,0.999995370602821
9,157,0,0,0,0,0,10,0,4,0,1.48763943024048e-08,0,0.999999985123606,0,0
9,158,2,7,0,0,3,1,1,3,0.0117052547190401,2.65566751606462e-10,0.988294745015393,0,0,0
9,159,3,0,0,0,0,9,0,6,1.12521702935992e-05,0,0.181681403339487,0,0,0.81830734449022
9,160,0,0,0,0,0,10,0,4,0,1.48763943024048e-08,0,0.999999985123606,0,0
9,161,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,162,0,0,0,0,0,7,4,6,0,1.66495929165094e-07,0,0,0,0.999999833504071
9,163,3,10,0,0,3,3,0,3,0.000586071845522444,0,0.999413928154478,0,0,0
9,164,6,6,0,0,0,4,1,3,0.000332109714657181,0,0.999667890285343,0,0,0
9,165,0,0,0,0,2,7,2,6,0,5.58251432733804e-07,0,0,0,0.999999441748567
9,166,1,7,0,0,3,1,1,3,0.0126886168840021,7.52036616453677e-09,0.987311375595632,0,0,0
9,167,10,10,0,0,0,0,0,3,0,0,1,0,0,0
9,168,4,8,0,0,2,4,0,3,0.000826607577369749,0,0.99917339242263,0,0,0
9,169,5,10,4,8,0,1,2,1,1,0,0,0,0,0
9,170,0,0,9,9,0,0,2,2,0,1,0,0,0,0
9,171,5,10,0,0,0,3,4,3,5.74254129803367e-05,0,0.99994257458702,0,0,0
9,172,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,173,0,0,0,0,0,9,3,6,0,7.21412377982299e-08,0,0,0,0.999999927858762
9,174,3,10,4,9,0,2,2,1,1,0,0,0,0,0
9,175,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
9,176,3,9,0,0,3,1,1,3,0.00684143351408599,0,0.993158566485914,0,0,0
9,177,5,10,0,0,0,5,3,3,6.99104322076815e-05,0,0.999930089567792,0,0,0
9,178,0,0,0,0,0,0,10,5,0,0,0,0,1,0
9,179,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
9,180,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,181,5,6,0,0,0,5,2,3,0.000171126402577823,0,0.999828873597422,0,0,0
9,182,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,183,0,0,0,0,4,1,0,6,0,6.92495691262791e-06,0,0,0,0.999993075043087
9,184,3,6,3,5,2,2,1,1,1,0,0,0,0,0
9,185,0,0,0,0,0,0,10,5,0,0,0,0,1,0
9,186,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
9,187,0,0,0,0,0,0,10,5,0,0,0,0,1,0
9,188,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
9,189,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,190,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,191,7,10,0,0,2,3,0,3,0.000135677806572553,0,0.999864322193427,0,0,0
9,192,0,0,0,0,0,7,4,6,0,1.83638854513639e-07,0,0,0,0.999999816361145
9,193,0,0,10,8,0,0,1,2,0,1,0,0,0,0
9,194,3,10,0,0,2,1,2,3,0.0040822815428932,0,0.995917718457107,0,0,0
9,195,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,196,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,197,9,7,0,0,0,2,0,3,5.29409246636691e-05,0,0.999947059075336,0,0,0
9,198,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,199,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,200,3,3,7,9,0,2,1,1,1,0,0,0,0,0
9,201,0,0,8,10,0,0,3,2,0,1,0,0,0,0
9,202,7,7,0,0,0,3,1,3,0.000217391217021376,0,0.999782608782979,0,0,0
9,203,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,204,10,8,0,0,0,1,0,3,0,0,1,0,0,0
9,205,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
9,206,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
9,207,0,0,6,8,0,4,2,2,0,1,0,0,0,0
9,208,5,8,0,0,2,2,1,3,0.00325057876751382,0,0.996749421232486,0,0,0
9,209,3,7,0,0,2,1,1,3,0.0191286970235016,0,0.980871302976498,0,0,0
9,210,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
10,258,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
10,259,1,8,0,0,3,1,1,3,0.00817506821588687,0,0.991824931784113,0,0,0
10,260,0,0,0,0,0,6,6,6,0,3.85020749004255e-08,0,0,0,0.999999961497925
10,261,2,9,6,4,0,3,0,1,1,0,0,0,0,0
10,262,0,0,10,5,0,0,0,2,0,1,0,0,0,0
10,263,0,0,10,4,0,0,0,2,0,1,0,0,0,0
10,264,0,0,0,0,0,0,10,5,0,0,0,0,1,0
10,265,0,0,0,0,6,6,0,6,0,1.59515177423705e-08,0,0,0,0.999999984048482
10,266,0,0,0,0,0,10,0,4,0,1.48763943024048e-08,0,0.999999985123606,0,0
10,267,0,0,0,0,0,0,10,5,0,0,0,0,1,0
10,268,0,0,10,6,0,0,1,2,0,1,0,0,0,0
10,269,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
10,270,5,6,0,0,4,1,0,3,0.000476952831099267,0,0.999523047168901,0,0,0
10,271,6,6,0,0,2,1,0,3,0.000925010522239489,0,0.99907498947776,0,0,0
10,272,2,6,0,0,3,3,0,3,0.000888391828218045,1.85510659310223e-11,0.999111608153231,0,0,0
11,306,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
11,307,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
11,308,0,0,0,0,0,9,2,6,0,2.28871730932686e-07,0,0,0,0.999999771128269
11,309,0,0,0,0,2,7,2,6,0,3.29322105769569e-07,0,0,0,0.999999670677894
11,310,8,7,0,0,1,1,1,3,0.00377433118564032,0,0.99622566881436,0,0,0
11,311,3,8,4,9,1,4,1,1,1,0,0,0,0,0
11,312,0,0,0,0,0,0,10,5,0,0,0,0,1,0
11,313,4,9,6,7,0,2,0,1,1,0,0,0,0,0
11,314,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
11,315,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
11,316,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
11,317,0,0,0,0,4,4,0,6,0,6.35071539732086e-07,0,0,0,0.99999936492846
11,318,4,7,5,5,1,1,1,1,0.999999576799985,4.23200015189055e-07,0,0,0,0
11,319,0,0,0,0,0,0,10,5,0,0,0,0,1,0
11,320,0,0,0,0,0,0,10,5,0,0,0,0,1,0
11,321,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
11,322,5,5,0,0,3,3,0,3,0.000549592070977276,0,0.999450407929023,0,0,0
11,323,5,6,0,0,3,0,0,3,0.000103687792768688,0,0.999896312207231,0,0,0
11,324,0,0,10,5,0,1,0,2,0,1,0,0,0,0
11,325,0,0,8,6,0,3,0,2,0,1,0,0,0,0
11,326,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
11,327,0,0,0,0,0,0,10,5,0,0,0,0,1,0
11,328,0,0,9,8,0,2,0,2,0,1,0,0,0,0
11,329,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
11,330,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
11,331,9,5,0,0,0,2,0,3,5.99258713038981e-05,0,0.999940074128696,0,0,0
11,332,0,0,0,0,2,8,0,6,0,4.86715563231022e-07,0,0,0,0.999999513284437
11,333,8,6,0,0,1,1,1,3,0.00322328505806521,0,0.996776714941935,0,0,0
11,334,0,0,0,0,0,0,10,5,0,0,0,0,1,0
11,335,6,7,1,10,1,3,0,1,1,0,0,0,0,0
11,336,0,0,10,10,0,0,0,2,0,1,0,0,0,0
12,355,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
12,356,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,357,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,358,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,359,1,10,6,7,0,4,2,1,0.998829545059546,0.00117045494045346,0,0,0,0
12,360,3,6,3,8,2,2,2,1,1,0,0,0,0,0
12,361,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
12,362,0,0,0,0,0,0,10,5,0,0,0,0,1,0
12,363,9,5,0,0,0,2,0,3,9.25500265322355e-05,0,0.999907449973468,0,0,0
12,364,0,0,0,0,0,0,10,5,0,0,0,0,1,0
12,365,0,0,0,0,0,4,7,6,0,0,0,0,0,1
12,366,4,10,7,8,0,1,0,1,0.999834504373591,0.000165495626408517,0,0,0,0
12,367,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
12,368,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,369,0,0,0,0,0,3,8,6,0,9.3870960622924e-07,0,0,0,0.999999061290394
12,370,0,0,0,0,4,5,0,6,0,9.41110888585693e-07,0,0,0,0.999999058889111
12,371,0,0,10,6,0,0,1,2,0,1,0,0,0,0
12,372,0,0,10,9,0,0,0,2,0,1,0,0,0,0
12,373,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
12,374,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,375,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,376,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,377,2,5,6,8,1,2,0,1,1,0,0,0,0,0
12,378,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
12,379,0,0,10,9,0,1,0,2,0,1,0,0,0,0
12,380,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
12,381,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
12,382,10,0,0,0,0,0,0,3,0,0,1,0,0,0
12,383,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
12,384,8,8,0,0,1,2,0,3,0.000458120015864486,0,0.999541879984135,0,0,0
12,385,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
13,416,0,0,0,0,0,10,1,4,0,1.66341722630797e-07,0,0.999999833658277,0,0
13,417,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,418,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
13,419,6,6,0,0,0,5,0,3,3.80556525906047e-05,0,0.999961944347409,0,0,0
13,420,10,3,0,0,0,0,0,3,0,0,1,0,0,0
13,421,8,10,0,0,0,3,0,3,3.80516493437759e-05,0,0.999961948350656,0,0,0
13,422,9,7,0,0,0,2,0,3,4.78983358077304e-05,0,0.999952101664192,0,0,0
13,423,8,6,0,0,0,3,0,3,6.44888149091645e-05,0,0.999935511185091,0,0,0
13,424,10,6,0,0,0,1,0,3,0,0,1,0,0,0
13,425,8,7,0,0,0,2,1,3,0.00051699111775875,0,0.999483008882241,0,0,0
13,426,0,0,0,0,0,5,6,6,0,3.9305433729475e-07,0,0,0,0.999999606945663
13,427,0,0,0,0,0,5,6,6,0,2.31869486902939e-07,0,0,0,0.999999768130513
13,428,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,429,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,430,0,0,10,9,0,0,1,2,0,1,0,0,0,0
13,431,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,432,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
13,433,3,7,4,7,0,4,1,1,1,0,0,0,0,0
13,434,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
13,435,7,8,0,0,0,3,0,3,6.27584238361731e-05,0,0.999937241576164,0,0,0
13,436,10,10,0,0,0,0,0,3,0,0,1,0,0,0
13,437,10,10,0,0,0,0,0,3,0,0,1,0,0,0
13,438,7,6,0,0,0,4,1,3,0.000217612446901222,0,0.999782387553099,0,0,0
13,439,0,0,10,7,0,1,0,2,0,1,0,0,0,0
13,440,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
13,441,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,442,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,443,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,444,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,445,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,446,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
13,447,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
13,448,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,449,0,0,0,0,0,0,10,5,0,0,0,0,1,0
13,450,0,0,0,0,0,6,6,6,0,4.57283853713733e-08,0,0,0,0.999999954271615
13,451,8,9,0,0,0,3,0,3,5.86428275975455e-05,0,0.999941357172403,0,0,0
13,452,5,6,6,7,0,1,0,1,1,0,0,0,0,0
13,453,2,10,0,0,0,8,2,3,0,6.44387032446396e-10,0.999999999355613,0,0,0
13,454,0,0,0,0,0,8,3,6,0,1.60687604375917e-07,0,0,0,0.999999839312396
13,455,9,7,0,0,0,2,0,3,5.84979524367286e-05,0,0.999941502047563,0,0,0
13,456,7,8,2,10,0,2,0,1,1,0,0,0,0,0
13,457,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
13,458,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
13,459,0,0,0,0,0,6,5,6,0,1.38216424577513e-07,0,0,0,0.999999861783575
14,489,5,9,0,0,0,6,0,3,3.643981686975e-05,0,0.99996356018313,0,0,0
14,490,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
14,491,1,10,2,10,3,2,0,1,0.999951348802457,4.86511975425481e-05,0,0,0,0
14,492,0,0,0,0,0,0,10,5,0,0,0,0,1,0
14,493,0,0,0,0,0,0,10,5,0,0,0,0,1,0
14,494,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
14,495,7,7,0,0,0,4,0,3,7.98791341968431e-05,0,0.999920120865803,0,0,0
14,496,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
14,497,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
14,498,0,0,9,6,0,2,0,2,0,1,0,0,0,0
14,499,0,0,8,6,0,3,0,2,0,1,0,0,0,0
14,500,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
14,501,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
14,502,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
14,503,2,6,0,0,4,1,0,3,0.00112975335673355,4.50439749823106e-11,0.998870246598223,0,0,0
14,504,3,8,2,7,3,1,1,1,1,0,0,0,0,0
14,505,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
14,506,0,0,10,9,0,0,0,2,0,1,0,0,0,0
14,507,0,0,0,0,0,10,0,4,0,3.14703215756204e-08,0,0.999999968529678,0,0
14,508,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
14,509,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
14,510,0,0,10,7,0,0,1,2,0,1,0,0,0,0
14,511,0,0,10,4,0,0,0,2,0,1,0,0,0,0
14,512,0,0,10,4,0,0,0,2,0,1,0,0,0,0
14,513,0,0,0,0,0,0,10,5,0,0,0,0,1,0
14,514,6,5,4,7,0,2,0,1,1,0,0,0,0,0
14,515,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
14,516,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
14,517,8,8,0,0,0,2,2,3,0.000219811282102134,0,0.999780188717898,0,0,0
18,542,10,10,0,0,0,0,0,3,0,0,1,0,0,0
18,543,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
18,544,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
18,545,0,0,0,0,0,0,10,5,0,0,0,0,1,0
18,546,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
18,547,2,8,0,0,4,2,1,3,0.0022002743150803,0,0.99779972568492,0,0,0
18,548,1,7,0,0,4,1,2,3,0.00224905842931312,3.18411798398561e-09,0.997750938386569,0,0,0
18,549,3,6,2,10,2,1,3,1,1,0,0,0,0,0
18,550,0,0,8,7,0,0,3,2,0,1,0,0,0,0
18,551,0,0,6,8,2,0,2,2,0,1,0,0,0,0
18,552,10,6,0,0,0,0,1,3,0,0,1,0,0,0
18,553,3,6,0,0,3,1,0,3,0.00236678094496,0,0.99763321905504,0,0,0
18,554,3,9,7,5,0,1,1,1,1,0,0,0,0,0
18,555,3,6,1,0,4,2,0,3,0.253775513348245,0,0.746224486651755,0,0,0
18,556,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
18,557,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
18,558,1,10,8,6,0,1,1,1,0.997876522959796,0.00212347704020351,0,0,0,0
18,559,3,8,0,0,4,2,0,3,0.000628837507112333,0,0.999371162492888,0,0,0
18,560,10,5,0,0,0,0,0,3,0,0,1,0,0,0
18,561,2,7,0,0,3,2,2,3,0.00385500628813236,8.16509450259451e-11,0.996144993630217,0,0,0
18,562,1,0,0,0,6,3,1,6,0.000260837861346558,9.78640189907998e-07,0.341861851711726,0,0,0.657876331786738
18,563,5,7,0,0,2,3,0,3,0.00106630480281987,0,0.99893369519718,0,0,0
18,564,1,10,9,5,0,2,0,1,0.984504670816973,0.015495329183027,0,0,0,0
18,565,0,0,0,0,0,10,0,4,0,2.22581029540386e-08,0,0.999999977741897,0,0
18,566,0,0,0,0,4,3,0,6,0,1.79386787459021e-06,0,0,0,0.999998206132125
18,567,3,6,0,0,4,2,0,3,0.000760628919309873,0,0.99923937108069,0,0,0
18,568,0,0,10,6,0,0,0,2,0,1,0,0,0,0
18,569,0,0,0,0,0,0,10,5,0,0,0,0,1,0
18,570,0,0,0,0,0,10,0,4,0,2.32968545741084e-08,0,0.999999976703145,0,0
18,571,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
18,572,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
18,573,10,3,0,0,0,1,0,3,0,0,1,0,0,0
18,574,10,6,0,0,0,0,0,3,0,0,1,0,0,0
18,575,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
18,576,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
18,577,2,5,0,0,4,2,0,3,0.000997271185740847,0,0.999002728814259,0,0,0
18,578,0,0,0,0,0,10,0,4,0,1.66826508507039e-08,0,0.999999983317349,0,0
18,579,7,8,0,0,0,3,0,3,6.27584238361731e-05,0,0.999937241576164,0,0,0
18,580,10,10,0,0,0,0,0,3,0,0,1,0,0,0
19,614,0,0,0,0,2,8,0,6,0,4.86715563231022e-07,0,0,0,0.999999513284437
19,615,0,0,0,0,6,1,0,6,0,3.87249122122695e-07,0,0,0,0.999999612750878
19,616,0,0,0,0,0,10,0,4,0,1.48763943024048e-08,0,0.999999985123606,0,0
19,617,0,0,0,0,0,10,0,4,0,9.80608684001404e-09,0,0.999999990193913,0,0
19,618,0,0,0,0,3,7,0,6,0,5.39870734505582e-07,0,0,0,0.999999460129265
19,619,0,0,0,0,0,10,0,4,0,1.48763943024048e-08,0,0.999999985123606,0,0
19,620,2,5,0,0,5,1,1,3,0.00297124475960979,0,0.99702875524039,0,0,0
19,621,6,7,2,5,1,2,1,1,1,0,0,0,0,0
19,622,1,10,7,4,0,2,2,1,0.997371297892653,0.00262870210734697,0,0,0,0
19,623,0,0,0,0,4,2,0,6,0,6.17572928287842e-06,0,0,0,0.999993824270717
19,624,3,6,0,0,3,5,0,3,0.000327720461097454,0,0.999672279538902,0,0,0
19,625,5,6,0,0,2,2,2,3,0.00276354851366639,0,0.997236451486334,0,0,0
19,626,5,6,0,0,0,5,3,3,0.000118479519462003,0,0.999881520480538,0,0,0
