CASE_ID,ACTIVITY_NAME,TIMESTAMP,week
320,MCQ_SR,2014-08-14 16:53:37,3
320,MCQ_CO,2014-08-14 16:53:44,3
320,MCQ_IN,2014-08-14 16:53:54,3
320,MCQ_SR,2014-08-14 16:53:54,3
320,MCQ_CO,2014-08-14 16:53:58,3
320,MCQ_IN,2014-08-14 16:53:59,3
320,MCQ_SR,2014-08-14 16:54:00,3
320,MCQ_CO,2014-08-14 16:54:03,3
320,MCQ_IN,2014-08-14 16:54:08,3
320,MCQ_SR,2014-08-14 16:54:09,3
320,MCQ_CO,2014-08-14 16:54:13,3
320,CONTENT_ACCESS,2014-08-14 16:54:37,3
320,VIDEO_PLAY,2014-08-14 16:54:38,3
320,MCQ_CO,2014-08-14 16:54:46,3
320,MCQ_IN,2014-08-14 16:54:51,3
320,MCQ_SR,2014-08-14 16:54:52,3
320,MCQ_CO,2014-08-14 16:54:57,3
320,MCQ_IN,2014-08-14 16:55:01,3
320,MCQ_SR,2014-08-14 16:55:02,3
320,MCQ_CO,2014-08-14 16:55:07,3
320,MCQ_IN,2014-08-14 16:55:09,3
320,MCQ_SR,2014-08-14 16:55:10,3
320,MCQ_CO,2014-08-14 16:55:14,3
320,MCQ_IN,2014-08-14 16:55:21,3
320,MCQ_SR,2014-08-14 16:55:22,3
320,MCQ_CO,2014-08-14 16:55:26,3
320,CONTENT_ACCESS,2014-08-14 16:55:35,3
320,VIDEO_PLAY,2014-08-14 16:55:37,3
320,MCQ_IN,2014-08-14 16:55:47,3
320,MCQ_SR,2014-08-14 16:55:47,3
320,MCQ_CO,2014-08-14 16:55:50,3
320,MCQ_IN,2014-08-14 16:55:53,3
320,MCQ_SR,2014-08-14 16:55:54,3
320,MCQ_CO,2014-08-14 16:55:56,3
320,MCQ_CO,2014-08-14 16:56:02,3
320,MCQ_CO,2014-08-14 16:56:05,3
320,MCQ_CO,2014-08-14 16:56:08,3
320,CONTENT_ACCESS,2014-08-14 16:56:17,3
320,CONTENT_ACCESS,2014-08-14 16:56:32,3
320,CONTENT_ACCESS,2014-08-14 16:56:58,3
320,CONTENT_ACCESS,2014-08-14 16:57:03,3
320,CONTENT_ACCESS,2014-08-14 16:57:49,3
328,CONTENT_ACCESS,2014-08-14 18:21:47,3
328,VIDEO_PLAY,2014-08-14 18:21:54,3
328,CONTENT_ACCESS,2014-08-14 18:22:38,3
328,EXE_IN,2014-08-14 18:56:54,3
328,CONTENT_ACCESS,2014-08-14 19:01:07,3
328,CONTENT_ACCESS,2014-08-14 19:01:11,3
328,CONTENT_ACCESS,2014-08-14 19:01:27,3
328,CONTENT_ACCESS,2014-08-14 19:01:30,3
328,CONTENT_ACCESS,2014-08-14 19:06:52,3
328,CONTENT_ACCESS,2014-08-14 19:16:12,3
328,CONTENT_ACCESS,2014-08-14 19:16:17,3
328,VIDEO_PLAY,2014-08-14 19:16:21,3
328,VIDEO_PLAY,2014-08-14 19:16:27,3
328,VIDEO_PLAY,2014-08-14 19:17:13,3
328,VIDEO_PLAY,2014-08-14 19:17:58,3
328,CONTENT_ACCESS,2014-08-14 19:24:58,3
328,VIDEO_PLAY,2014-08-14 19:25:01,3
328,CONTENT_ACCESS,2014-08-14 19:27:04,3
328,VIDEO_PLAY,2014-08-14 19:27:05,3
328,VIDEO_PLAY,2014-08-14 19:27:06,3
328,VIDEO_PLAY,2014-08-14 19:27:09,3
371,CONTENT_ACCESS,2014-08-14 19:29:11,3
371,CONTENT_ACCESS,2014-08-14 19:29:23,3
371,CONTENT_ACCESS,2014-08-14 19:29:34,3
371,CONTENT_ACCESS,2014-08-14 19:30:02,3
79,CONTENT_ACCESS,2014-08-14 19:45:21,3
79,CONTENT_ACCESS,2014-08-14 19:45:23,3
79,CONTENT_ACCESS,2014-08-14 19:45:23,3
79,CONTENT_ACCESS,2014-08-14 19:45:26,3
79,CONTENT_ACCESS,2014-08-14 19:45:28,3
79,CONTENT_ACCESS,2014-08-14 19:45:55,3
323,EXE_IN,2014-08-14 20:16:34,3
323,EXE_CO,2014-08-14 20:16:49,3
323,EXE_CO,2014-08-14 20:17:16,3
323,EXE_IN,2014-08-14 20:17:23,3
323,EXE_IN,2014-08-14 20:17:26,3
323,EXE_IN,2014-08-14 20:17:29,3
323,EXE_IN,2014-08-14 20:17:32,3
323,EXE_IN,2014-08-14 20:17:36,3
323,EXE_IN,2014-08-14 20:17:40,3
323,EXE_IN,2014-08-14 20:17:44,3
323,EXE_IN,2014-08-14 20:17:47,3
323,EXE_CO,2014-08-14 20:17:51,3
323,EXE_IN,2014-08-14 20:17:55,3
323,EXE_IN,2014-08-14 20:17:57,3
327,EXE_CO,2014-08-14 20:18:00,3
323,EXE_IN,2014-08-14 20:18:01,3
323,EXE_IN,2014-08-14 20:18:04,3
327,EXE_IN,2014-08-14 20:18:04,3
327,EXE_IN,2014-08-14 20:18:21,3
323,EXE_IN,2014-08-14 20:18:23,3
327,EXE_IN,2014-08-14 20:18:25,3
323,EXE_IN,2014-08-14 20:18:27,3
327,EXE_IN,2014-08-14 20:18:29,3
323,EXE_IN,2014-08-14 20:18:31,3
323,EXE_IN,2014-08-14 20:18:34,3
323,EXE_IN,2014-08-14 20:18:41,3
323,EXE_CO,2014-08-14 20:18:47,3
327,EXE_CO,2014-08-14 20:18:49,3
323,EXE_CO,2014-08-14 20:18:50,3
323,EXE_IN,2014-08-14 20:18:52,3
327,EXE_IN,2014-08-14 20:18:54,3
323,EXE_IN,2014-08-14 20:18:55,3
323,EXE_CO,2014-08-14 20:18:58,3
327,EXE_CO,2014-08-14 20:19:01,3
323,EXE_IN,2014-08-14 20:19:01,3
323,EXE_IN,2014-08-14 20:19:04,3
327,EXE_IN,2014-08-14 20:19:05,3
323,EXE_IN,2014-08-14 20:19:07,3
323,EXE_IN,2014-08-14 20:19:10,3
323,EXE_IN,2014-08-14 20:19:12,3
323,EXE_IN,2014-08-14 20:19:15,3
323,EXE_CO,2014-08-14 20:19:17,3
323,EXE_IN,2014-08-14 20:19:20,3
323,EXE_IN,2014-08-14 20:19:22,3
327,EXE_CO,2014-08-14 20:19:23,3
323,EXE_IN,2014-08-14 20:19:26,3
323,EXE_IN,2014-08-14 20:19:30,3
323,EXE_IN,2014-08-14 20:19:33,3
327,EXE_CO,2014-08-14 20:19:36,3
323,EXE_IN,2014-08-14 20:19:37,3
323,EXE_IN,2014-08-14 20:19:42,3
327,EXE_CO,2014-08-14 20:19:43,3
323,EXE_IN,2014-08-14 20:19:45,3
323,EXE_IN,2014-08-14 20:19:48,3
323,EXE_IN,2014-08-14 20:19:51,3
327,EXE_IN,2014-08-14 20:19:52,3
323,EXE_CO,2014-08-14 20:19:54,3
323,EXE_IN,2014-08-14 20:19:58,3
327,EXE_CO,2014-08-14 20:20:01,3
323,EXE_CO,2014-08-14 20:20:01,3
323,EXE_CO,2014-08-14 20:20:04,3
323,EXE_CO,2014-08-14 20:20:08,3
323,EXE_CO,2014-08-14 20:20:10,3
323,EXE_CO,2014-08-14 20:20:14,3
323,EXE_IN,2014-08-14 20:20:17,3
327,EXE_CO,2014-08-14 20:20:18,3
323,EXE_IN,2014-08-14 20:20:21,3
323,EXE_CO,2014-08-14 20:20:24,3
327,EXE_CO,2014-08-14 20:20:26,3
323,EXE_IN,2014-08-14 20:20:26,3
323,EXE_IN,2014-08-14 20:20:30,3
323,EXE_IN,2014-08-14 20:20:33,3
323,EXE_IN,2014-08-14 20:20:40,3
327,EXE_IN,2014-08-14 20:20:42,3
323,EXE_CO,2014-08-14 20:20:45,3
327,EXE_IN,2014-08-14 20:20:45,3
323,EXE_IN,2014-08-14 20:20:48,3
327,EXE_CO,2014-08-14 20:20:48,3
323,EXE_IN,2014-08-14 20:20:51,3
327,EXE_CO,2014-08-14 20:20:54,3
323,EXE_IN,2014-08-14 20:20:55,3
323,EXE_IN,2014-08-14 20:20:58,3
327,EXE_CO,2014-08-14 20:21:01,3
323,EXE_IN,2014-08-14 20:21:01,3
323,EXE_IN,2014-08-14 20:21:06,3
323,EXE_CO,2014-08-14 20:21:09,3
323,EXE_IN,2014-08-14 20:21:12,3
327,EXE_IN,2014-08-14 20:21:13,3
323,EXE_CO,2014-08-14 20:21:16,3
327,EXE_IN,2014-08-14 20:21:18,3
323,EXE_IN,2014-08-14 20:21:20,3
327,EXE_IN,2014-08-14 20:21:21,3
323,EXE_IN,2014-08-14 20:21:22,3
327,EXE_IN,2014-08-14 20:21:25,3
323,EXE_IN,2014-08-14 20:21:25,3
327,EXE_IN,2014-08-14 20:21:28,3
323,EXE_CO,2014-08-14 20:21:29,3
327,EXE_IN,2014-08-14 20:21:32,3
327,EXE_CO,2014-08-14 20:21:35,3
327,EXE_IN,2014-08-14 20:21:39,3
327,EXE_CO,2014-08-14 20:21:44,3
327,EXE_CO,2014-08-14 20:21:55,3
327,EXE_CO,2014-08-14 20:22:00,3
64,EXE_IN,2014-08-14 20:49:54,3
64,EXE_IN,2014-08-14 20:50:01,3
64,EXE_CO,2014-08-14 20:50:09,3
64,EXE_IN,2014-08-14 20:50:16,3
64,EXE_IN,2014-08-14 20:50:21,3
64,EXE_IN,2014-08-14 20:50:24,3
64,EXE_IN,2014-08-14 20:50:27,3
64,EXE_IN,2014-08-14 20:50:31,3
64,EXE_CO,2014-08-14 20:50:45,3
64,EXE_CO,2014-08-14 20:50:49,3
64,EXE_CO,2014-08-14 20:50:55,3
64,EXE_CO,2014-08-14 20:51:00,3
64,EXE_IN,2014-08-14 20:51:09,3
64,EXE_IN,2014-08-14 20:51:13,3
64,EXE_IN,2014-08-14 20:51:18,3
64,EXE_IN,2014-08-14 20:51:26,3
64,EXE_CO,2014-08-14 20:51:30,3
64,EXE_IN,2014-08-14 20:51:33,3
64,EXE_IN,2014-08-14 20:51:46,3
64,EXE_IN,2014-08-14 20:51:51,3
64,EXE_IN,2014-08-14 20:51:58,3
64,EXE_IN,2014-08-14 20:52:01,3
64,EXE_IN,2014-08-14 20:52:05,3
64,EXE_IN,2014-08-14 20:52:10,3
64,EXE_CO,2014-08-14 20:52:13,3
64,EXE_CO,2014-08-14 20:52:17,3
64,EXE_IN,2014-08-14 20:52:25,3
64,EXE_IN,2014-08-14 20:52:29,3
64,EXE_IN,2014-08-14 20:52:35,3
64,EXE_IN,2014-08-14 20:52:42,3
64,EXE_IN,2014-08-14 20:52:46,3
64,EXE_IN,2014-08-14 20:52:57,3
64,EXE_IN,2014-08-14 20:53:01,3
64,EXE_CO,2014-08-14 20:53:06,3
64,EXE_IN,2014-08-14 20:53:10,3
64,EXE_IN,2014-08-14 20:53:15,3
64,EXE_IN,2014-08-14 20:53:20,3
64,EXE_IN,2014-08-14 20:53:24,3
64,EXE_IN,2014-08-14 20:53:30,3
64,EXE_IN,2014-08-14 20:53:33,3
64,EXE_IN,2014-08-14 20:53:37,3
64,EXE_IN,2014-08-14 20:53:46,3
64,EXE_IN,2014-08-14 20:53:49,3
64,EXE_IN,2014-08-14 20:53:53,3
64,EXE_IN,2014-08-14 20:53:56,3
64,EXE_IN,2014-08-14 20:54:03,3
64,EXE_CO,2014-08-14 20:54:07,3
64,EXE_CO,2014-08-14 20:54:13,3
64,EXE_CO,2014-08-14 20:54:18,3
64,EXE_CO,2014-08-14 20:54:22,3
64,EXE_IN,2014-08-14 20:54:28,3
64,EXE_CO,2014-08-14 20:54:33,3
64,EXE_CO,2014-08-14 20:54:40,3
64,EXE_IN,2014-08-14 20:54:47,3
64,EXE_IN,2014-08-14 20:54:51,3
64,EXE_IN,2014-08-14 20:54:54,3
64,EXE_CO,2014-08-14 20:54:56,3
324,CONTENT_ACCESS,2014-08-14 21:01:22,3
298,CONTENT_ACCESS,2014-08-14 21:07:37,3
324,CONTENT_ACCESS,2014-08-14 21:19:24,3
324,VIDEO_PLAY,2014-08-14 21:19:28,3
324,VIDEO_PLAY,2014-08-14 21:19:33,3
324,CONTENT_ACCESS,2014-08-14 21:19:45,3
324,MCQ_IN,2014-08-14 21:20:14,3
324,MCQ_SR,2014-08-14 21:20:15,3
324,MCQ_CO,2014-08-14 21:20:19,3
371,CONTENT_ACCESS,2014-08-14 21:34:47,3
324,MCQ_CO,2014-08-14 21:35:38,3
371,VIDEO_PLAY,2014-08-14 21:39:53,3
371,VIDEO_PLAY,2014-08-14 21:39:54,3
144,CONTENT_ACCESS,2014-08-14 21:40:21,3
144,VIDEO_PLAY,2014-08-14 21:40:32,3
371,VIDEO_PLAY,2014-08-14 21:44:47,3
371,VIDEO_PLAY,2014-08-14 21:46:18,3
371,VIDEO_PLAY,2014-08-14 21:46:23,3
298,MCQ_IN,2014-08-14 21:46:51,3
298,MCQ_CO,2014-08-14 21:47:04,3
298,MCQ_SR,2014-08-14 21:47:05,3
298,MCQ_CO,2014-08-14 21:47:21,3
371,VIDEO_PLAY,2014-08-14 21:47:27,3
144,VIDEO_PLAY,2014-08-14 21:47:46,3
144,VIDEO_PLAY,2014-08-14 21:47:46,3
371,VIDEO_PLAY,2014-08-14 21:48:20,3
144,MCQ_CO,2014-08-14 21:48:25,3
298,CONTENT_ACCESS,2014-08-14 21:48:28,3
298,VIDEO_PLAY,2014-08-14 21:48:32,3
298,VIDEO_PLAY,2014-08-14 21:48:34,3
298,CONTENT_ACCESS,2014-08-14 21:48:39,3
298,CONTENT_ACCESS,2014-08-14 21:48:40,3
298,CONTENT_ACCESS,2014-08-14 21:48:41,3
144,MCQ_CO,2014-08-14 21:48:46,3
298,CONTENT_ACCESS,2014-08-14 21:48:57,3
144,MCQ_IN,2014-08-14 21:48:59,3
144,MCQ_SR,2014-08-14 21:49:00,3
144,MCQ_CO,2014-08-14 21:49:03,3
298,VIDEO_PLAY,2014-08-14 21:49:04,3
298,VIDEO_PLAY,2014-08-14 21:49:09,3
298,VIDEO_PLAY,2014-08-14 21:49:10,3
144,MCQ_IN,2014-08-14 21:49:20,3
144,MCQ_SR,2014-08-14 21:49:21,3
371,VIDEO_PLAY,2014-08-14 21:49:21,3
144,MCQ_CO,2014-08-14 21:49:23,3
144,MCQ_CO,2014-08-14 21:49:29,3
298,VIDEO_PLAY,2014-08-14 21:49:32,3
298,VIDEO_PLAY,2014-08-14 21:49:36,3
298,VIDEO_PLAY,2014-08-14 21:49:37,3
144,CONTENT_ACCESS,2014-08-14 21:49:37,3
298,VIDEO_PLAY,2014-08-14 21:49:37,3
298,VIDEO_PLAY,2014-08-14 21:49:38,3
298,VIDEO_PLAY,2014-08-14 21:49:39,3
298,VIDEO_PLAY,2014-08-14 21:49:39,3
298,VIDEO_PLAY,2014-08-14 21:49:39,3
298,VIDEO_PLAY,2014-08-14 21:49:42,3
144,DBOARD_ACCESS,2014-08-14 21:49:43,3
298,VIDEO_PLAY,2014-08-14 21:49:47,3
298,VIDEO_PLAY,2014-08-14 21:49:48,3
298,VIDEO_PLAY,2014-08-14 21:49:55,3
298,VIDEO_PLAY,2014-08-14 21:49:57,3
298,VIDEO_PLAY,2014-08-14 21:49:57,3
371,VIDEO_PLAY,2014-08-14 21:49:58,3
298,VIDEO_PLAY,2014-08-14 21:50:08,3
298,VIDEO_PLAY,2014-08-14 21:50:20,3
298,VIDEO_PLAY,2014-08-14 21:50:24,3
298,VIDEO_PLAY,2014-08-14 21:50:30,3
298,VIDEO_PLAY,2014-08-14 21:50:33,3
298,VIDEO_PLAY,2014-08-14 21:50:35,3
298,VIDEO_PLAY,2014-08-14 21:50:43,3
371,VIDEO_PLAY,2014-08-14 21:50:44,3
298,VIDEO_PLAY,2014-08-14 21:50:52,3
298,VIDEO_PLAY,2014-08-14 21:50:54,3
298,VIDEO_PLAY,2014-08-14 21:51:01,3
298,VIDEO_PLAY,2014-08-14 21:51:10,3
298,VIDEO_PLAY,2014-08-14 21:51:11,3
298,VIDEO_PLAY,2014-08-14 21:51:31,3
371,VIDEO_PLAY,2014-08-14 21:51:34,3
298,VIDEO_PLAY,2014-08-14 21:52:01,3
298,VIDEO_PLAY,2014-08-14 21:52:10,3
298,VIDEO_PLAY,2014-08-14 21:52:17,3
298,VIDEO_PLAY,2014-08-14 21:52:28,3
371,VIDEO_PLAY,2014-08-14 21:52:58,3
371,VIDEO_PLAY,2014-08-14 21:52:59,3
298,VIDEO_PLAY,2014-08-14 21:54:29,3
298,VIDEO_PLAY,2014-08-14 21:54:30,3
324,MCQ_SR,2014-08-14 21:54:53,3
298,VIDEO_PLAY,2014-08-14 21:55:02,3
298,VIDEO_PLAY,2014-08-14 21:55:04,3
324,MCQ_IN,2014-08-14 21:55:09,3
324,MCQ_SR,2014-08-14 21:55:10,3
371,VIDEO_PLAY,2014-08-14 21:55:13,3
324,CONTENT_ACCESS,2014-08-14 21:55:33,3
324,VIDEO_PLAY,2014-08-14 21:55:37,3
324,CONTENT_ACCESS,2014-08-14 21:55:48,3
324,CONTENT_ACCESS,2014-08-14 21:55:51,3
324,CONTENT_ACCESS,2014-08-14 21:55:53,3
324,CONTENT_ACCESS,2014-08-14 21:55:55,3
324,CONTENT_ACCESS,2014-08-14 21:55:57,3
324,CONTENT_ACCESS,2014-08-14 21:55:58,3
371,VIDEO_PLAY,2014-08-14 21:56:36,3
324,CONTENT_ACCESS,2014-08-14 21:56:43,3
144,MCQ_IN,2014-08-14 21:56:58,3
144,MCQ_SR,2014-08-14 21:56:59,3
324,VIDEO_PLAY,2014-08-14 21:57:06,3
144,MCQ_CO,2014-08-14 21:57:07,3
298,VIDEO_PLAY,2014-08-14 21:57:13,3
144,MCQ_IN,2014-08-14 21:57:40,3
144,MCQ_SR,2014-08-14 21:57:41,3
144,MCQ_CO,2014-08-14 21:58:27,3
144,DBOARD_ACCESS,2014-08-14 21:58:39,3
298,VIDEO_PLAY,2014-08-14 21:58:57,3
144,EXE_CO,2014-08-14 21:59:19,3
371,VIDEO_PLAY,2014-08-14 21:59:54,3
144,EXE_IN,2014-08-14 22:00:06,3
144,EXE_IN,2014-08-14 22:00:28,3
144,EXE_IN,2014-08-14 22:01:03,3
298,VIDEO_PLAY,2014-08-14 22:01:19,3
298,VIDEO_PLAY,2014-08-14 22:01:20,3
371,VIDEO_PLAY,2014-08-14 22:01:21,3
144,EXE_IN,2014-08-14 22:01:45,3
298,VIDEO_PLAY,2014-08-14 22:01:56,3
298,VIDEO_PLAY,2014-08-14 22:01:56,3
144,EXE_IN,2014-08-14 22:02:02,3
144,EXE_IN,2014-08-14 22:02:44,3
144,EXE_CO,2014-08-14 22:03:08,3
324,VIDEO_PLAY,2014-08-14 22:03:15,3
144,EXE_IN,2014-08-14 22:03:27,3
144,EXE_CO,2014-08-14 22:03:46,3
371,VIDEO_PLAY,2014-08-14 22:03:54,3
371,VIDEO_PLAY,2014-08-14 22:03:54,3
298,VIDEO_PLAY,2014-08-14 22:03:59,3
324,VIDEO_PLAY,2014-08-14 22:04:44,3
298,VIDEO_PLAY,2014-08-14 22:04:49,3
298,VIDEO_PLAY,2014-08-14 22:04:51,3
298,VIDEO_PLAY,2014-08-14 22:05:07,3
144,EXE_CO,2014-08-14 22:05:17,3
144,EXE_IN,2014-08-14 22:05:28,3
144,EXE_CO,2014-08-14 22:05:35,3
371,EXE_IN,2014-08-14 22:05:38,3
144,EXE_IN,2014-08-14 22:06:14,3
144,EXE_IN,2014-08-14 22:06:32,3
144,EXE_IN,2014-08-14 22:06:49,3
144,EXE_CO,2014-08-14 22:07:00,3
371,EXE_IN,2014-08-14 22:07:07,3
298,VIDEO_PLAY,2014-08-14 22:08:07,3
298,VIDEO_PLAY,2014-08-14 22:08:07,3
298,VIDEO_PLAY,2014-08-14 22:08:28,3
144,EXE_CO,2014-08-14 22:08:42,3
324,EXE_CO,2014-08-14 22:08:44,3
298,VIDEO_PLAY,2014-08-14 22:08:51,3
144,EXE_IN,2014-08-14 22:08:54,3
144,EXE_IN,2014-08-14 22:09:01,3
324,VIDEO_PLAY,2014-08-14 22:09:16,3
144,EXE_CO,2014-08-14 22:09:25,3
144,EXE_IN,2014-08-14 22:10:15,3
144,EXE_CO,2014-08-14 22:10:25,3
298,VIDEO_PLAY,2014-08-14 22:10:27,3
371,EXE_IN,2014-08-14 22:10:38,3
324,VIDEO_PLAY,2014-08-14 22:10:40,3
144,EXE_CO,2014-08-14 22:10:40,3
324,VIDEO_PLAY,2014-08-14 22:10:41,3
144,EXE_CO,2014-08-14 22:11:02,3
144,EXE_IN,2014-08-14 22:11:11,3
144,EXE_IN,2014-08-14 22:11:27,3
324,VIDEO_PLAY,2014-08-14 22:11:36,3
371,EXE_CO,2014-08-14 22:11:39,3
298,VIDEO_PLAY,2014-08-14 22:11:47,3
371,EXE_IN,2014-08-14 22:11:48,3
144,EXE_IN,2014-08-14 22:11:50,3
144,EXE_CO,2014-08-14 22:11:55,3
144,EXE_IN,2014-08-14 22:12:01,3
144,EXE_IN,2014-08-14 22:12:07,3
144,EXE_CO,2014-08-14 22:12:13,3
371,EXE_IN,2014-08-14 22:12:20,3
144,EXE_IN,2014-08-14 22:12:27,3
144,EXE_IN,2014-08-14 22:12:32,3
144,EXE_CO,2014-08-14 22:12:50,3
144,EXE_IN,2014-08-14 22:12:59,3
144,EXE_CO,2014-08-14 22:13:05,3
144,EXE_IN,2014-08-14 22:13:12,3
371,EXE_CO,2014-08-14 22:13:17,3
144,EXE_CO,2014-08-14 22:13:19,3
298,EXE_IN,2014-08-14 22:13:27,3
298,EXE_IN,2014-08-14 22:13:42,3
144,DBOARD_ACCESS,2014-08-14 22:13:45,3
298,EXE_CO,2014-08-14 22:13:57,3
298,EXE_CO,2014-08-14 22:14:08,3
298,EXE_CO,2014-08-14 22:14:19,3
298,EXE_IN,2014-08-14 22:14:26,3
144,DBOARD_ACCESS,2014-08-14 22:14:27,3
298,EXE_IN,2014-08-14 22:14:34,3
371,EXE_CO,2014-08-14 22:14:36,3
298,EXE_IN,2014-08-14 22:14:42,3
144,EXE_CO,2014-08-14 22:14:45,3
298,EXE_CO,2014-08-14 22:14:49,3
144,EXE_CO,2014-08-14 22:14:50,3
144,EXE_CO,2014-08-14 22:14:55,3
298,EXE_IN,2014-08-14 22:15:04,3
144,EXE_CO,2014-08-14 22:15:06,3
298,EXE_IN,2014-08-14 22:15:08,3
144,EXE_CO,2014-08-14 22:15:14,3
298,EXE_IN,2014-08-14 22:15:18,3
144,EXE_CO,2014-08-14 22:15:22,3
298,EXE_IN,2014-08-14 22:15:26,3
144,EXE_CO,2014-08-14 22:15:29,3
298,EXE_IN,2014-08-14 22:15:31,3
298,EXE_CO,2014-08-14 22:15:36,3
371,EXE_CO,2014-08-14 22:15:43,3
298,EXE_IN,2014-08-14 22:15:43,3
298,EXE_CO,2014-08-14 22:15:49,3
144,EXE_CO,2014-08-14 22:15:52,3
298,EXE_CO,2014-08-14 22:15:56,3
371,EXE_IN,2014-08-14 22:16:04,3
298,EXE_IN,2014-08-14 22:16:08,3
298,EXE_CO,2014-08-14 22:16:16,3
298,EXE_IN,2014-08-14 22:16:25,3
298,EXE_IN,2014-08-14 22:16:32,3
298,EXE_CO,2014-08-14 22:16:38,3
298,EXE_IN,2014-08-14 22:16:42,3
371,EXE_IN,2014-08-14 22:16:44,3
298,EXE_IN,2014-08-14 22:16:47,3
144,EXE_IN,2014-08-14 22:16:49,3
298,EXE_CO,2014-08-14 22:16:53,3
144,EXE_CO,2014-08-14 22:16:55,3
298,EXE_CO,2014-08-14 22:17:02,3
144,EXE_CO,2014-08-14 22:17:04,3
144,EXE_IN,2014-08-14 22:17:14,3
144,EXE_CO,2014-08-14 22:17:23,3
298,EXE_CO,2014-08-14 22:17:30,3
144,EXE_CO,2014-08-14 22:17:31,3
298,EXE_IN,2014-08-14 22:17:36,3
144,EXE_CO,2014-08-14 22:17:37,3
298,EXE_IN,2014-08-14 22:17:45,3
144,EXE_CO,2014-08-14 22:17:47,3
298,EXE_IN,2014-08-14 22:17:50,3
144,EXE_IN,2014-08-14 22:18:01,3
298,EXE_CO,2014-08-14 22:18:02,3
144,EXE_CO,2014-08-14 22:18:08,3
144,EXE_CO,2014-08-14 22:18:17,3
298,EXE_IN,2014-08-14 22:18:19,3
144,EXE_IN,2014-08-14 22:18:23,3
298,EXE_IN,2014-08-14 22:18:30,3
144,EXE_CO,2014-08-14 22:18:35,3
298,EXE_CO,2014-08-14 22:18:40,3
144,EXE_CO,2014-08-14 22:18:42,3
144,DBOARD_ACCESS,2014-08-14 22:18:52,3
298,EXE_IN,2014-08-14 22:18:54,3
298,EXE_IN,2014-08-14 22:19:00,3
298,EXE_IN,2014-08-14 22:19:06,3
371,EXE_IN,2014-08-14 22:19:08,3
328,EXE_IN,2014-08-14 22:19:22,3
298,EXE_CO,2014-08-14 22:19:27,3
298,EXE_IN,2014-08-14 22:19:33,3
371,EXE_CO,2014-08-14 22:19:35,3
298,EXE_CO,2014-08-14 22:19:38,3
298,EXE_IN,2014-08-14 22:19:44,3
328,EXE_IN,2014-08-14 22:19:50,3
298,EXE_IN,2014-08-14 22:19:52,3
298,EXE_IN,2014-08-14 22:19:57,3
328,EXE_IN,2014-08-14 22:20:04,3
328,EXE_IN,2014-08-14 22:20:09,3
371,EXE_CO,2014-08-14 22:20:09,3
298,EXE_IN,2014-08-14 22:20:14,3
328,EXE_IN,2014-08-14 22:20:14,3
371,EXE_IN,2014-08-14 22:20:16,3
328,EXE_IN,2014-08-14 22:20:20,3
298,EXE_CO,2014-08-14 22:20:26,3
328,EXE_IN,2014-08-14 22:20:26,3
328,EXE_CO,2014-08-14 22:20:31,3
298,EXE_CO,2014-08-14 22:20:34,3
328,EXE_IN,2014-08-14 22:20:50,3
328,EXE_IN,2014-08-14 22:20:55,3
328,EXE_IN,2014-08-14 22:20:58,3
371,EXE_CO,2014-08-14 22:21:23,3
328,EXE_IN,2014-08-14 22:21:26,3
328,EXE_IN,2014-08-14 22:21:30,3
371,EXE_CO,2014-08-14 22:21:32,3
328,EXE_IN,2014-08-14 22:21:36,3
328,EXE_IN,2014-08-14 22:21:41,3
328,EXE_CO,2014-08-14 22:21:56,3
328,EXE_IN,2014-08-14 22:22:06,3
328,EXE_IN,2014-08-14 22:22:10,3
328,EXE_CO,2014-08-14 22:22:18,3
328,EXE_IN,2014-08-14 22:22:25,3
328,EXE_IN,2014-08-14 22:22:31,3
328,EXE_IN,2014-08-14 22:22:37,3
324,VIDEO_PLAY,2014-08-14 22:22:41,3
328,EXE_IN,2014-08-14 22:22:49,3
324,VIDEO_PLAY,2014-08-14 22:22:54,3
328,EXE_IN,2014-08-14 22:23:04,3
371,EXE_CO,2014-08-14 22:23:06,3
324,VIDEO_PLAY,2014-08-14 22:23:07,3
328,EXE_IN,2014-08-14 22:23:18,3
371,EXE_IN,2014-08-14 22:23:21,3
328,EXE_CO,2014-08-14 22:23:26,3
328,EXE_CO,2014-08-14 22:23:31,3
328,EXE_IN,2014-08-14 22:23:41,3
328,EXE_CO,2014-08-14 22:23:47,3
371,EXE_IN,2014-08-14 22:23:47,3
328,EXE_IN,2014-08-14 22:23:52,3
328,EXE_IN,2014-08-14 22:23:57,3
328,EXE_CO,2014-08-14 22:24:05,3
328,EXE_CO,2014-08-14 22:24:09,3
328,EXE_IN,2014-08-14 22:24:14,3
328,EXE_CO,2014-08-14 22:24:19,3
328,EXE_IN,2014-08-14 22:24:23,3
371,EXE_CO,2014-08-14 22:24:25,3
328,EXE_IN,2014-08-14 22:24:26,3
328,EXE_IN,2014-08-14 22:24:29,3
371,EXE_CO,2014-08-14 22:24:31,3
328,EXE_IN,2014-08-14 22:24:33,3
328,EXE_IN,2014-08-14 22:24:38,3
328,EXE_CO,2014-08-14 22:24:43,3
324,VIDEO_PLAY,2014-08-14 22:24:45,3
328,EXE_IN,2014-08-14 22:24:47,3
328,EXE_IN,2014-08-14 22:25:02,3
328,EXE_CO,2014-08-14 22:25:09,3
