CASE_ID,ACTIVITY,TIMESTAMP,RESOURCE_ID,WEEK
12785,EXE_CO,2014-08-07 18:31:31,303,2
12785,EXE_CO,2014-08-07 18:31:37,303,2
12785,EXE_CO,2014-08-07 18:31:45,303,2
12785,EXE_IN,2014-08-07 18:32:16,303,2
12785,EXE_IN,2014-08-07 18:32:23,303,2
12785,EXE_IN,2014-08-07 18:33:11,303,2
12785,EXE_IN,2014-08-07 18:33:17,303,2
12785,EXE_IN,2014-08-07 18:33:22,303,2
12785,EXE_CO,2014-08-07 18:33:28,303,2
12785,EXE_IN,2014-08-07 18:33:33,303,2
12785,EXE_IN,2014-08-07 18:33:48,303,2
12785,EXE_IN,2014-08-07 18:33:54,303,2
12785,EXE_IN,2014-08-07 18:34:00,303,2
12785,EXE_IN,2014-08-07 18:34:13,303,2
12785,EXE_IN,2014-08-07 18:34:21,303,2
12785,EXE_IN,2014-08-07 18:34:28,303,2
12785,EXE_CO,2014-08-07 18:34:33,303,2
12785,EXE_CO,2014-08-07 18:34:37,303,2
12785,EXE_IN,2014-08-07 18:34:51,303,2
12785,EXE_IN,2014-08-07 18:34:57,303,2
12785,EXE_CO,2014-08-07 18:35:03,303,2
12785,EXE_CO,2014-08-07 18:35:12,303,2
12785,EXE_IN,2014-08-07 18:35:28,303,2
12785,EXE_IN,2014-08-07 18:35:47,303,2
12785,EXE_IN,2014-08-07 18:35:54,303,2
12785,EXE_CO,2014-08-07 18:36:00,303,2
12785,EXE_CO,2014-08-07 18:36:11,303,2
12785,EXE_CO,2014-08-07 18:36:15,303,2
12785,EXE_IN,2014-08-07 18:36:22,303,2
12785,EXE_CO,2014-08-07 18:36:29,303,2
12785,EXE_CO,2014-08-07 18:36:54,303,2
12785,EXE_IN,2014-08-07 18:37:16,303,2
12785,EXE_CO,2014-08-07 18:37:24,303,2
12785,EXE_CO,2014-08-07 18:37:35,303,2
12785,EXE_CO,2014-08-07 18:37:45,303,2
12785,EXE_CO,2014-08-07 18:37:55,303,2
12785,EXE_CO,2014-08-07 18:38:10,303,2
12785,EXE_IN,2014-08-07 18:38:23,303,2
12785,EXE_CO,2014-08-07 18:38:27,303,2
12785,EXE_CO,2014-08-07 18:38:40,303,2
12785,EXE_CO,2014-08-07 18:38:52,303,2
12785,EXE_IN,2014-08-07 18:39:07,303,2
12785,EXE_CO,2014-08-07 18:39:10,303,2
12785,EXE_CO,2014-08-07 18:39:21,303,2
12785,EXE_IN,2014-08-07 18:39:39,303,2
12785,EXE_CO,2014-08-07 18:39:50,303,2
12785,EXE_IN,2014-08-07 18:39:59,303,2
12785,EXE_CO,2014-08-07 18:40:02,303,2
12785,EXE_CO,2014-08-07 18:40:13,303,2
12785,EXE_CO,2014-08-07 18:40:22,303,2
12785,EXE_IN,2014-08-07 18:40:35,303,2
12785,EXE_CO,2014-08-07 18:40:45,303,2
12785,EXE_CO,2014-08-07 18:40:56,303,2
12785,EXE_IN,2014-08-07 18:41:04,303,2
12785,EXE_CO,2014-08-07 18:41:12,303,2
12785,EXE_IN,2014-08-07 18:41:47,303,2
12785,EXE_CO,2014-08-07 18:41:51,303,2
12786,CONTENT_ACCESS,2014-08-12 09:29:02,303,3
12786,CONTENT_ACCESS,2014-08-12 09:41:48,303,3
12786,CONTENT_ACCESS,2014-08-12 09:41:54,303,3
12786,CONTENT_ACCESS,2014-08-12 09:42:02,303,3
12786,CONTENT_ACCESS,2014-08-12 09:42:26,303,3
12786,CONTENT_ACCESS,2014-08-12 10:09:36,303,3
12786,CONTENT_ACCESS,2014-08-12 10:11:49,303,3
12786,CONTENT_ACCESS,2014-08-12 10:11:56,303,3
12786,CONTENT_ACCESS,2014-08-12 10:14:14,303,3
12787,EXE_CO,2014-08-14 16:10:30,303,3
12787,EXE_CO,2014-08-14 16:10:34,303,3
12787,EXE_CO,2014-08-14 16:10:38,303,3
12787,EXE_IN,2014-08-14 16:10:41,303,3
12787,EXE_IN,2014-08-14 16:10:44,303,3
12787,EXE_IN,2014-08-14 16:10:47,303,3
12787,EXE_CO,2014-08-14 16:10:50,303,3
12787,EXE_CO,2014-08-14 16:10:54,303,3
12787,EXE_IN,2014-08-14 16:10:58,303,3
12787,EXE_IN,2014-08-14 16:11:00,303,3
12787,EXE_CO,2014-08-14 16:11:03,303,3
12787,EXE_IN,2014-08-14 16:11:07,303,3
12787,EXE_CO,2014-08-14 16:11:10,303,3
12787,EXE_CO,2014-08-14 16:11:13,303,3
12787,EXE_IN,2014-08-14 16:11:16,303,3
12787,EXE_CO,2014-08-14 16:11:20,303,3
12787,EXE_CO,2014-08-14 16:11:23,303,3
12787,EXE_IN,2014-08-14 16:11:26,303,3
12787,EXE_IN,2014-08-14 16:11:30,303,3
12787,EXE_CO,2014-08-14 16:11:33,303,3
12787,EXE_CO,2014-08-14 16:11:36,303,3
12787,EXE_IN,2014-08-14 16:11:39,303,3
12787,EXE_IN,2014-08-14 16:11:42,303,3
12787,EXE_IN,2014-08-14 16:11:44,303,3
12787,EXE_IN,2014-08-14 16:11:47,303,3
12787,EXE_IN,2014-08-14 16:11:50,303,3
12787,EXE_IN,2014-08-14 16:11:54,303,3
12787,EXE_CO,2014-08-14 16:11:57,303,3
12787,EXE_CO,2014-08-14 16:12:01,303,3
12787,EXE_IN,2014-08-14 16:12:06,303,3
12787,EXE_IN,2014-08-14 16:12:23,303,3
12787,EXE_IN,2014-08-14 16:12:26,303,3
12787,EXE_CO,2014-08-14 16:12:29,303,3
12787,EXE_IN,2014-08-14 16:12:31,303,3
12787,EXE_CO,2014-08-14 16:12:35,303,3
12788,CONTENT_ACCESS,2014-08-22 12:26:30,303,4
12788,CONTENT_ACCESS,2014-08-22 12:26:43,303,4
12788,CONTENT_ACCESS,2014-08-22 12:35:45,303,4
12789,CONTENT_ACCESS,2014-08-26 09:09:06,303,5
12789,CONTENT_ACCESS,2014-08-26 09:18:46,303,5
12789,CONTENT_ACCESS,2014-08-26 09:19:46,303,5
12789,CONTENT_ACCESS,2014-08-26 09:22:35,303,5
12789,CONTENT_ACCESS,2014-08-26 09:37:15,303,5
12789,CONTENT_ACCESS,2014-08-26 09:58:10,303,5
12789,CONTENT_ACCESS,2014-08-26 09:59:01,303,5
12789,CONTENT_ACCESS,2014-08-26 09:59:05,303,5
12789,CONTENT_ACCESS,2014-08-26 09:59:06,303,5
12789,CONTENT_ACCESS,2014-08-26 09:59:14,303,5
12789,CONTENT_ACCESS,2014-08-26 10:21:17,303,5
12790,EXE_IN,2014-08-28 18:53:40,303,5
12790,EXE_IN,2014-08-28 18:53:45,303,5
12790,EXE_IN,2014-08-28 18:53:48,303,5
12790,EXE_CO,2014-08-28 18:53:52,303,5
12790,EXE_IN,2014-08-28 18:53:54,303,5
12790,EXE_IN,2014-08-28 18:53:58,303,5
12790,EXE_IN,2014-08-28 18:54:02,303,5
12790,EXE_CO,2014-08-28 18:54:06,303,5
12790,EXE_IN,2014-08-28 18:54:09,303,5
12790,EXE_IN,2014-08-28 18:54:12,303,5
12790,EXE_IN,2014-08-28 18:54:18,303,5
12790,EXE_CO,2014-08-28 18:54:21,303,5
12790,EXE_IN,2014-08-28 18:54:24,303,5
12790,EXE_IN,2014-08-28 18:54:26,303,5
12790,EXE_CO,2014-08-28 18:54:31,303,5
12790,EXE_CO,2014-08-28 18:54:34,303,5
12790,EXE_CO,2014-08-28 18:54:37,303,5
12790,EXE_IN,2014-08-28 18:54:40,303,5
12790,EXE_IN,2014-08-28 18:54:47,303,5
12790,EXE_IN,2014-08-28 18:54:49,303,5
12790,EXE_IN,2014-08-28 18:54:51,303,5
12790,EXE_IN,2014-08-28 18:54:54,303,5
12790,EXE_IN,2014-08-28 18:54:58,303,5
12790,EXE_IN,2014-08-28 18:55:01,303,5
12790,EXE_IN,2014-08-28 18:55:05,303,5
12790,EXE_IN,2014-08-28 18:55:08,303,5
12790,EXE_IN,2014-08-28 18:55:12,303,5
12790,EXE_IN,2014-08-28 18:55:15,303,5
12790,EXE_IN,2014-08-28 18:55:18,303,5
12790,EXE_IN,2014-08-28 18:55:26,303,5
12790,EXE_CO,2014-08-28 18:55:29,303,5
12790,EXE_IN,2014-08-28 18:55:31,303,5
12790,EXE_CO,2014-08-28 18:55:40,303,5
12790,EXE_IN,2014-08-28 18:55:45,303,5
12790,EXE_IN,2014-08-28 18:55:47,303,5
12790,EXE_IN,2014-08-28 18:55:50,303,5
12790,EXE_CO,2014-08-28 18:55:53,303,5
12790,EXE_IN,2014-08-28 18:55:56,303,5
12790,EXE_IN,2014-08-28 18:55:59,303,5
12790,EXE_CO,2014-08-28 18:56:02,303,5
12790,EXE_CO,2014-08-28 18:56:04,303,5
12790,EXE_IN,2014-08-28 18:56:10,303,5
12790,EXE_IN,2014-08-28 18:56:13,303,5
12790,EXE_CO,2014-08-28 18:56:16,303,5
12790,EXE_IN,2014-08-28 18:56:20,303,5
12790,EXE_IN,2014-08-28 18:56:22,303,5
12790,EXE_IN,2014-08-28 18:56:24,303,5
12790,EXE_IN,2014-08-28 18:56:28,303,5
12790,EXE_IN,2014-08-28 18:56:31,303,5
12790,EXE_IN,2014-08-28 18:56:35,303,5
12790,EXE_IN,2014-08-28 18:56:39,303,5
12790,EXE_CO,2014-08-28 18:56:42,303,5
12790,EXE_IN,2014-08-28 18:56:45,303,5
12790,EXE_IN,2014-08-28 18:56:50,303,5
12790,EXE_IN,2014-08-28 18:56:52,303,5
12790,EXE_IN,2014-08-28 18:56:55,303,5
12790,EXE_IN,2014-08-28 18:56:58,303,5
12790,EXE_IN,2014-08-28 18:57:01,303,5
12790,EXE_CO,2014-08-28 18:57:05,303,5
12790,EXE_IN,2014-08-28 18:57:10,303,5
12790,EXE_IN,2014-08-28 18:57:13,303,5
12790,EXE_CO,2014-08-28 18:57:16,303,5
12790,EXE_CO,2014-08-28 18:57:19,303,5
12790,EXE_IN,2014-08-28 18:57:25,303,5
12790,EXE_IN,2014-08-28 18:57:27,303,5
12790,EXE_CO,2014-08-28 18:57:30,303,5
12791,EXE_IN,2014-09-02 09:14:41,303,6
12791,EXE_IN,2014-09-02 09:14:45,303,6
12791,EXE_IN,2014-09-02 09:14:49,303,6
12791,EXE_IN,2014-09-02 09:14:54,303,6
12791,EXE_IN,2014-09-02 09:14:58,303,6
12791,EXE_CO,2014-09-02 09:15:10,303,6
12791,EXE_CO,2014-09-02 09:15:14,303,6
12791,EXE_IN,2014-09-02 09:15:20,303,6
12791,EXE_CO,2014-09-02 09:15:26,303,6
12791,EXE_IN,2014-09-02 09:15:34,303,6
12791,EXE_CO,2014-09-02 09:15:41,303,6
12791,CONTENT_ACCESS,2014-09-02 09:17:41,303,6
12791,CONTENT_ACCESS,2014-09-02 09:18:08,303,6
12791,CONTENT_ACCESS,2014-09-02 09:37:54,303,6
12791,CONTENT_ACCESS,2014-09-02 09:38:59,303,6
12791,CONTENT_ACCESS,2014-09-02 09:39:06,303,6
12792,CONTENT_ACCESS,2014-09-02 10:12:09,303,6
12792,CONTENT_ACCESS,2014-09-02 10:16:06,303,6
12792,CONTENT_ACCESS,2014-09-02 10:17:29,303,6
12792,MCQ_IN,2014-09-02 10:21:41,303,6
12792,MCQ_IN,2014-09-02 10:23:09,303,6
12792,MCQ_SR,2014-09-02 10:23:10,303,6
12792,CONTENT_ACCESS,2014-09-02 10:24:15,303,6
12792,CONTENT_ACCESS,2014-09-02 10:27:51,303,6
12792,CONTENT_ACCESS,2014-09-02 10:28:21,303,6
12792,CONTENT_ACCESS,2014-09-02 10:28:27,303,6
12793,EXE_CO,2014-09-09 11:33:06,303,7
12793,EXE_IN,2014-09-09 11:33:13,303,7
12793,EXE_IN,2014-09-09 11:33:16,303,7
12793,EXE_IN,2014-09-09 11:33:20,303,7
12793,EXE_IN,2014-09-09 11:33:23,303,7
12793,EXE_IN,2014-09-09 11:33:28,303,7
12793,EXE_IN,2014-09-09 11:33:32,303,7
12793,EXE_CO,2014-09-09 11:33:35,303,7
12793,EXE_CO,2014-09-09 11:33:38,303,7
12793,EXE_CO,2014-09-09 11:33:43,303,7
12793,EXE_IN,2014-09-09 11:33:47,303,7
12793,EXE_CO,2014-09-09 11:33:51,303,7
12793,EXE_IN,2014-09-09 11:34:37,303,7
12793,EXE_CO,2014-09-09 11:34:41,303,7
12793,EXE_IN,2014-09-09 11:34:45,303,7
12793,EXE_CO,2014-09-09 11:34:48,303,7
12793,EXE_IN,2014-09-09 11:34:51,303,7
12793,EXE_CO,2014-09-09 11:34:54,303,7
12793,EXE_IN,2014-09-09 11:34:58,303,7
12793,EXE_IN,2014-09-09 11:35:00,303,7
12793,EXE_CO,2014-09-09 11:35:04,303,7
12794,EXE_IN,2014-09-15 21:31:07,303,8
12794,EXE_IN,2014-09-15 21:31:13,303,8
12794,EXE_IN,2014-09-15 21:31:16,303,8
12794,EXE_IN,2014-09-15 21:31:21,303,8
12794,EXE_IN,2014-09-15 21:31:23,303,8
12794,EXE_IN,2014-09-15 21:31:25,303,8
12794,EXE_IN,2014-09-15 21:31:28,303,8
12794,EXE_CO,2014-09-15 21:31:31,303,8
12794,EXE_IN,2014-09-15 21:31:35,303,8
12794,EXE_CO,2014-09-15 21:31:38,303,8
12794,EXE_CO,2014-09-15 21:31:41,303,8
12794,EXE_CO,2014-09-15 21:31:43,303,8
12794,EXE_IN,2014-09-15 21:31:46,303,8
12794,EXE_CO,2014-09-15 21:31:49,303,8
12794,EXE_IN,2014-09-15 21:31:51,303,8
12794,EXE_IN,2014-09-15 21:31:54,303,8
12794,EXE_CO,2014-09-15 21:31:56,303,8
12794,EXE_CO,2014-09-15 21:32:03,303,8
12795,CONTENT_ACCESS,2014-09-16 13:01:00,303,8
12795,ORIENT,2014-09-16 13:01:07,303,8
12795,CONTENT_ACCESS,2014-09-16 13:01:11,303,8
12795,CONTENT_ACCESS,2014-09-16 13:01:12,303,8
12795,CONTENT_ACCESS,2014-09-16 13:01:18,303,8
12795,CONTENT_ACCESS,2014-09-16 13:01:21,303,8
12795,ORIENT,2014-09-16 13:01:40,303,8
12796,EXE_IN,2014-10-13 11:08:40,303,11
12796,EXE_CO,2014-10-13 11:08:44,303,11
12796,EXE_CO,2014-10-13 11:08:48,303,11
12796,EXE_IN,2014-10-13 11:08:51,303,11
12796,EXE_IN,2014-10-13 11:08:55,303,11
12796,EXE_IN,2014-10-13 11:09:01,303,11
12796,EXE_IN,2014-10-13 11:09:04,303,11
12796,EXE_CO,2014-10-13 11:09:08,303,11
12796,EXE_IN,2014-10-13 11:09:13,303,11
12796,EXE_IN,2014-10-13 11:09:17,303,11
12796,EXE_IN,2014-10-13 11:09:21,303,11
12796,EXE_CO,2014-10-13 11:09:25,303,11
12796,EXE_IN,2014-10-13 11:09:29,303,11
12796,EXE_IN,2014-10-13 11:09:32,303,11
12796,EXE_CO,2014-10-13 11:09:38,303,11
12796,EXE_IN,2014-10-13 11:09:42,303,11
12796,EXE_IN,2014-10-13 11:09:45,303,11
12796,EXE_CO,2014-10-13 11:09:48,303,11
12796,EXE_IN,2014-10-13 11:09:52,303,11
12796,EXE_IN,2014-10-13 11:09:56,303,11
12796,EXE_IN,2014-10-13 11:10:02,303,11
12796,EXE_IN,2014-10-13 11:10:05,303,11
12796,EXE_IN,2014-10-13 11:10:12,303,11
12796,EXE_CO,2014-10-13 11:10:15,303,11
12797,CONTENT_ACCESS,2014-11-21 13:39:03,303,16
12797,CONTENT_ACCESS,2014-11-21 13:39:13,303,16
12797,VIDEO_PLAY,2014-11-21 13:39:41,303,16
12797,VIDEO_PLAY,2014-11-21 13:39:42,303,16
13730,CONTENT_ACCESS,2014-08-14 16:48:36,320,3
13730,MCQ_IN,2014-08-14 16:48:50,320,3
13730,MCQ_IN,2014-08-14 16:48:54,320,3
13730,MCQ_CO,2014-08-14 16:48:58,320,3
13730,MCQ_IN,2014-08-14 16:49:01,320,3
13730,MCQ_IN,2014-08-14 16:49:09,320,3
13730,MCQ_IN,2014-08-14 16:49:12,320,3
13730,MCQ_CO,2014-08-14 16:49:20,320,3
13730,MCQ_IN,2014-08-14 16:49:23,320,3
13730,MCQ_IN,2014-08-14 16:49:27,320,3
13730,MCQ_CO,2014-08-14 16:49:31,320,3
13730,MCQ_CO,2014-08-14 16:49:34,320,3
13730,MCQ_IN,2014-08-14 16:49:37,320,3
13730,MCQ_IN,2014-08-14 16:49:41,320,3
13730,MCQ_CO,2014-08-14 16:49:45,320,3
13730,CONTENT_ACCESS,2014-08-14 16:49:59,320,3
13730,CONTENT_ACCESS,2014-08-14 16:50:14,320,3
13730,MCQ_IN,2014-08-14 16:50:27,320,3
13730,MCQ_CO,2014-08-14 16:50:33,320,3
13730,MCQ_IN,2014-08-14 16:50:36,320,3
13730,MCQ_IN,2014-08-14 16:50:40,320,3
13730,MCQ_IN,2014-08-14 16:50:44,320,3
13730,MCQ_CO,2014-08-14 16:50:48,320,3
13730,MCQ_IN,2014-08-14 16:50:53,320,3
13730,MCQ_CO,2014-08-14 16:50:56,320,3
13730,MCQ_CO,2014-08-14 16:50:59,320,3
13730,MCQ_CO,2014-08-14 16:51:03,320,3
13730,MCQ_IN,2014-08-14 16:51:06,320,3
13730,MCQ_CO,2014-08-14 16:51:09,320,3
13730,MCQ_IN,2014-08-14 16:51:14,320,3
13730,MCQ_CO,2014-08-14 16:51:18,320,3
13730,MCQ_IN,2014-08-14 16:51:21,320,3
13730,MCQ_IN,2014-08-14 16:51:25,320,3
13730,MCQ_IN,2014-08-14 16:51:28,320,3
13730,MCQ_CO,2014-08-14 16:51:30,320,3
13730,MCQ_CO,2014-08-14 16:51:33,320,3
13730,MCQ_IN,2014-08-14 16:51:42,320,3
13730,MCQ_CO,2014-08-14 16:51:48,320,3
13730,MCQ_CO,2014-08-14 16:51:54,320,3
13730,MCQ_CO,2014-08-14 16:52:01,320,3
13730,MCQ_CO,2014-08-14 16:52:06,320,3
13730,MCQ_IN,2014-08-14 16:52:12,320,3
13730,MCQ_IN,2014-08-14 16:52:17,320,3
13730,MCQ_CO,2014-08-14 16:52:26,320,3
13730,MCQ_SR,2014-08-14 16:52:34,320,3
13730,MCQ_SR,2014-08-14 16:52:35,320,3
13730,MCQ_SR,2014-08-14 16:52:36,320,3
13730,MCQ_SR,2014-08-14 16:52:37,320,3
13730,MCQ_IN,2014-08-14 16:52:42,320,3
13730,MCQ_SR,2014-08-14 16:52:43,320,3
13730,MCQ_CO,2014-08-14 16:52:48,320,3
13730,MCQ_IN,2014-08-14 16:52:54,320,3
13730,MCQ_CO,2014-08-14 16:53:02,320,3
13730,MCQ_IN,2014-08-14 16:53:09,320,3
13730,MCQ_SR,2014-08-14 16:53:11,320,3
13730,MCQ_CO,2014-08-14 16:53:14,320,3
13730,MCQ_SR,2014-08-14 16:53:37,320,3
