STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4,S5,S6
5,86,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
5,87,0,0,0,0,0,0,10,12,5,0,0,0,0,1,0
7,268,1,6,0,0,5,1,0,12,1,0.999848414023241,0,0.000151585976759078,0,0,0
7,269,6,4,0,0,0,6,0,12,1,0.999999248286481,0,7.51713518804013e-07,0,0,0
7,270,0,0,0,0,0,0,10,12,5,0,0,0,0,1,0
7,271,0,0,9,8,0,2,0,12,3,0,0,1,0,0,0
7,272,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,273,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,274,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,275,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,276,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,277,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,278,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,279,0,0,0,0,5,1,0,12,2,0,0.999991618365198,8.38163480158186e-06,0,0,0
7,280,1,10,0,0,5,0,0,12,1,0.999995464151185,0,4.53584881540486e-06,0,0,0
7,281,7,10,0,0,0,4,0,12,1,0.99999928940179,0,7.10598210461133e-07,0,0,0
7,282,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
7,283,0,0,0,0,6,1,0,12,2,0,0.99999714349988,2.85650012042067e-06,0,0,0
7,284,5,8,5,8,0,3,0,12,3,0,0,1,0,0,0
7,285,0,0,10,8,0,0,0,12,4,0,0,0.00128089475337281,0.998719105246627,0,0
7,286,0,0,10,6,0,0,0,12,4,0,0,0.000182528698508518,0.999817471301491,0,0
7,287,0,0,10,8,0,0,0,12,4,0,0,0.000687531851762437,0.999312468148237,0,0
9,467,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
9,468,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
9,469,0,0,6,10,3,2,0,12,3,0,0,1,0,0,0
9,470,3,5,0,0,3,0,0,12,1,0.999930008948827,0,6.99910511732248e-05,0,0,0
9,471,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
9,472,6,9,0,0,2,3,0,12,1,0.999998153447135,0,1.84655286519679e-06,0,0,0
9,473,9,7,0,0,0,1,0,12,1,1,0,0,0,0,0
9,474,0,0,0,0,0,0,10,12,5,0,0,0,0,1,0
9,475,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
9,476,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
9,477,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
9,478,2,5,0,0,3,1,0,12,1,0.999810440692704,0,0.000189559307295932,0,0,0
9,479,0,0,10,8,0,0,0,12,4,0,0,0.00283880792255249,0.997161192077447,0,0
9,480,0,0,0,0,0,0,10,12,5,0,0,0,0,1,0
10,548,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
10,549,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
10,550,7,6,0,0,0,4,0,12,1,0.999997292074389,0,2.70792561095052e-06,0,0,0
10,551,10,6,0,0,0,0,0,12,1,1,0,0,0,0,0
10,552,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
10,553,0,0,10,3,0,0,0,12,4,0,0,0.000192637668969125,0.999807362331031,0,0
10,554,0,0,10,3,0,0,0,12,4,0,0,0.000127848588631973,0.999872151411368,0,0
10,555,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
10,556,6,0,0,0,0,6,0,12,1,0.963818613295857,0.0360794297586859,0.000101956945456681,0,0,0
11,633,0,0,10,4,0,0,0,12,4,0,0,0.000282883681355784,0.999717116318644,0,0
11,634,0,0,10,2,0,0,0,12,4,0,0,9.67403443955931e-05,0.999903259655604,0,0
12,716,0,0,10,9,0,0,0,12,4,0,0,0.000373639765470527,0.99962636023453,0,0
12,717,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
12,718,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
12,719,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
12,720,1,0,1,10,5,1,0,12,3,0,0,1,0,0,0
12,721,3,10,5,0,0,5,0,12,3,0,0,1,0,0,0
12,722,0,0,10,9,0,1,0,12,4,0,0,0.0182306012347914,0.981769398765209,0,0
13,856,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
13,857,10,4,0,0,0,0,0,12,1,1,0,0,0,0,0
13,858,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
13,859,10,5,0,0,0,0,0,12,1,1,0,0,0,0,0
13,860,10,4,0,0,0,0,0,12,1,1,0,0,0,0,0
13,861,10,4,0,0,0,0,0,12,1,1,0,0,0,0,0
13,862,0,0,10,7,0,0,0,12,4,0,0,0.00253197770396034,0.99746802229604,0,0
13,863,0,0,0,0,0,10,0,12,6,0,0,0,0,0,1
13,864,10,10,0,0,0,1,0,12,1,1,0,0,0,0,0
