STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4
5,88,0,0,0,0,0,10,0,13,3,0,0,1,0
5,89,0,0,10,3,0,0,0,13,2,0,1,0,0
5,90,0,0,0,0,0,0,10,13,3,0,0,1,0
7,288,0,0,7,10,0,4,0,13,4,0,0,0,1
7,289,0,0,0,0,0,10,0,13,3,0,0,0.992460886539551,0.00753911346044864
7,290,0,0,0,0,0,10,0,13,3,0,0,0.998676500964454,0.00132349903554617
7,291,0,0,0,0,0,10,0,13,3,0,0,0.998676500964454,0.00132349903554617
7,292,0,0,0,0,0,10,0,13,3,0,0,0.998676500964454,0.00132349903554617
7,293,0,0,0,0,0,10,0,13,3,0,0,0.998676500964454,0.00132349903554617
7,294,6,10,0,0,0,5,0,13,1,0.992867027641137,0,0,0.00713297235886293
7,295,4,10,0,0,0,7,0,13,1,1,0,0,0
7,296,8,9,0,0,0,3,0,13,1,1,0,0,0
9,481,0,0,7,10,0,4,0,13,4,0,0,0,1
9,482,0,0,0,0,0,7,4,13,4,0,0,0,1
9,483,0,0,0,0,0,10,0,13,3,0,0,0.992460886539551,0.00753911346044864
9,484,0,0,0,0,0,10,0,13,3,0,0,0.998676500964454,0.00132349903554617
9,485,0,0,0,0,0,10,0,13,3,0,0,0.998676500964454,0.00132349903554617
10,557,0,0,0,0,6,2,0,13,4,0.00016713515881802,0,0,0.999832864841182
10,558,5,5,0,0,3,2,0,13,1,1,0,0,0
10,559,3,5,0,0,4,1,0,13,1,1,0,0,0
10,560,5,10,0,0,0,6,0,13,1,0.994526818894855,0,0,0.00547318110514536
10,561,2,5,0,0,5,1,0,13,1,1,0,0,0
10,562,10,7,0,0,0,0,0,13,1,1,0,0,0
10,563,10,0,0,0,0,0,0,13,1,1,0,0,0
10,564,10,7,0,0,0,0,0,13,1,1,0,0,0
10,565,10,7,0,0,0,0,0,13,1,1,0,0,0
10,566,9,7,0,0,0,2,0,13,1,1,0,0,0
10,567,0,0,10,6,0,0,0,13,2,0,1,0,0
10,568,10,3,0,0,0,0,0,13,1,1,0,0,0
10,569,0,0,0,0,4,7,0,13,4,0.00188096588163025,0,0,0.99811903411837
