STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4,S5,S6
7,107,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
7,108,10,4,0,0,0,0,0,2,2,0,1,0,0,0,0
7,109,7,0,0,0,0,4,0,2,2,0,1,0,0,0,0
7,110,7,10,0,0,0,4,0,2,2,0,1,0,0,0,0
7,111,2,9,8,6,0,1,0,2,6,0,0,0,0,0,1
7,112,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
7,113,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
7,114,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,297,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,298,0,0,0,0,4,2,0,2,5,0,0,0,0.00454393619783515,0.995456063802165,0
9,299,0,0,0,0,0,6,0,2,4,0,0,0,0.768722097757012,0.231277902242988,0
9,300,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,301,2,7,0,0,3,1,1,2,2,0,1,0,0,0,0
9,302,3,0,0,0,0,9,0,2,4,0,0.331427545466813,0,0.668572454533187,0,0
9,303,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,304,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,305,0,0,0,0,0,7,4,2,4,0,0,0,1,0,0
9,306,0,0,0,0,3,3,0,2,5,0,0,0,0.104293999448182,0.895706000551818,0
9,307,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
9,308,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
9,309,10,7,0,0,0,0,0,2,2,0,1,0,0,0,0
9,310,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
9,311,3,6,0,0,0,7,1,2,2,0,1,0,0,0,0
9,312,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
9,313,0,0,0,0,2,7,2,2,4,0,0,0,1,0,0
9,314,0,0,0,0,4,1,0,2,5,0,0,0,0.000232177381570259,0.99976782261843,0
9,315,6,7,0,0,0,3,3,2,2,0,1,0,0,0,0
9,316,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
9,317,9,10,0,0,0,2,0,2,2,0,1,0,0,0,0
9,318,3,7,0,0,3,3,0,2,2,0,1,0,0,0,0
9,319,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,320,8,9,0,0,0,2,2,2,2,0,1,0,0,0,0
9,321,4,10,4,8,0,1,2,2,6,0,0,0,0,0,1
9,322,0,0,9,9,0,0,2,2,6,0,0,0,0,0,1
9,323,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,324,5,8,0,0,0,2,5,2,2,0,1,0,0,0,0
9,325,6,10,0,0,0,2,3,2,2,0,1,0,0,0,0
9,326,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
9,327,0,0,0,0,0,9,3,2,4,0,0,0,1,0,0
10,486,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
11,570,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
11,571,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
11,572,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
11,573,0,0,0,0,0,7,4,2,4,0,0,0,1,0,0
11,574,0,0,0,0,2,7,2,2,4,0,0,0,1,0,0
11,575,0,0,0,0,3,3,3,2,4,0,0,0,1,0,0
11,576,9,7,0,0,1,1,1,2,2,0,1,0,0,0,0
11,577,6,10,0,0,0,0,6,2,2,0,1,0,0,0,0
11,578,3,8,4,9,1,4,1,2,6,0,0,0,0,0,1
11,579,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
12,636,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
12,637,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
12,638,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
12,639,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
12,640,1,10,6,7,0,4,2,2,6,0,0,0,0,0,1
12,641,3,6,3,8,2,2,2,2,6,0,0,0,0,0,1
12,642,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
12,643,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
12,644,9,5,0,0,0,2,0,2,2,0,1,0,0,0,0
12,645,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
12,646,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
12,647,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
12,648,9,10,0,0,0,2,0,2,2,0,1,0,0,0,0
12,649,0,0,10,8,0,0,0,2,6,0,0,0,0,0,1
13,728,0,0,0,0,0,10,1,2,1,1,0,0,0,0,0
13,729,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
13,730,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
13,731,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
13,732,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
13,733,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
13,734,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
13,735,10,3,0,0,0,0,0,2,2,0,1,0,0,0,0
13,736,8,10,0,0,0,3,0,2,2,0,1,0,0,0,0
13,737,9,7,0,0,0,2,0,2,2,0,1,0,0,0,0
13,738,7,10,0,0,0,4,0,2,2,0,1,0,0,0,0
13,739,8,6,0,0,0,3,0,2,2,0,0.99999792411093,0,0,2.07588907006019e-06,0
13,740,10,6,0,0,0,1,0,2,2,0,1,0,0,0,0
13,741,8,8,0,0,0,3,0,2,2,0,1,0,0,0,0
13,742,10,6,0,0,0,1,0,2,2,0,1,0,0,0,0
13,743,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
13,744,6,9,0,0,0,4,2,2,2,0,1,0,0,0,0
13,745,0,0,0,0,0,5,6,2,4,0,0,0,1,0,0
13,746,0,0,0,0,0,5,6,2,4,0,0,0,1,0,0
13,747,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
13,748,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
13,749,0,0,10,9,0,0,1,2,6,0,0,0,0,0,1
13,750,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
14,866,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
14,867,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
14,868,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
14,869,10,9,0,0,0,0,0,2,2,0,1,0,0,0,0
14,870,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
14,871,1,10,2,10,3,2,0,2,6,0,0,0,0,0,1
14,872,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
14,873,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
18,945,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
18,946,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
18,947,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
18,948,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
18,949,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
18,950,2,8,0,0,4,2,1,2,2,0,1,0,0,0,0
18,951,0,0,0,0,5,1,1,2,5,0,0,0,0.000121861218868951,0.999878138781131,0
18,952,6,6,0,0,0,0,6,2,2,0,1,0,0,0,0
18,953,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
18,954,2,10,0,0,4,2,2,2,2,0,1,0,0,0,0
18,955,3,6,2,10,2,1,3,2,6,0,0,0,0,0,1
18,956,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
18,957,0,0,9,7,0,0,3,2,6,0,0,0,0,0,1
18,958,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
18,959,0,0,6,7,3,0,0,2,6,0,0,0,0,0,1
18,960,0,0,7,10,0,0,4,2,6,0,0,0,0,0,1
18,961,10,6,0,0,0,0,1,2,2,0,1,0,0,0,0
19,1085,0,0,0,0,2,8,0,2,4,0,0,0,1,0,0
19,1086,0,0,0,0,6,1,0,2,5,0,0,0,0,1,0
19,1087,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
19,1088,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
19,1089,0,0,0,0,3,7,0,2,4,0,0,0,0.632847461431571,0.367152538568428,0
19,1090,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
19,1091,2,5,0,0,5,1,1,2,2,0,1,0,0,0,0
19,1092,5,7,0,0,2,3,1,2,2,0,1,0,0,0,0
19,1093,4,6,0,0,0,7,0,2,2,0,1,0,0,0,0
19,1094,1,10,4,2,0,4,3,2,6,0,0,0,0,0,1
19,1095,7,8,3,6,0,1,1,2,6,0,0,0,0,0,1
20,1220,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
20,1221,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
20,1222,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
20,1223,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
20,1224,2,10,0,0,4,2,1,2,2,0,1,0,0,0,0
20,1225,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
20,1226,0,0,0,0,7,4,0,2,5,0,0,0,0,1,0
20,1227,2,8,0,0,4,1,0,2,2,0,1,0,0,0,0
20,1228,10,9,0,0,0,0,0,2,2,0,1,0,0,0,0
20,1229,2,10,9,9,0,1,0,2,6,0,0,0,0,0,1
20,1230,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
21,1306,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1307,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1308,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1309,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1310,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1311,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1312,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1313,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1314,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1315,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1316,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1317,10,9,0,0,0,0,0,2,2,0,1,0,0,0,0
21,1318,0,0,0,0,4,4,0,2,5,0,0,0,0.00412404828599116,0.995875951714009,0
21,1319,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1320,3,7,5,7,0,2,2,2,6,0,0,0,0,0,1
21,1321,1,10,0,0,0,10,0,2,2,0,1,0,0,0,0
21,1322,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
21,1323,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1425,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1426,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1427,0,0,0,0,6,6,0,2,5,0,0,0,0,1,0
22,1428,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1429,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
22,1430,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1431,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1432,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1433,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1434,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
22,1435,0,0,10,7,0,1,0,2,6,0,0,0,0,0,1
22,1436,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
22,1437,0,0,0,0,4,4,0,2,5,0,0,0,0.0183340555481952,0.981665944451805,0
22,1438,7,4,0,0,2,1,0,2,2,0,1,0,0,0,0
22,1439,2,6,0,0,6,1,1,2,2,0,1,0,0,0,0
22,1440,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
22,1441,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
22,1442,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
23,1536,0,0,0,0,4,0,0,2,5,0,0,0,0.000804821769944433,0.999195178230056,0
23,1537,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
23,1538,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
23,1539,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
23,1540,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
23,1541,7,4,0,0,1,3,0,2,2,0,1,0,0,0,0
23,1542,1,0,2,6,4,2,0,2,6,0,0,0,0,0,1
23,1543,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
23,1544,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
23,1545,4,4,0,0,0,7,0,2,2,0,1,0,0,0,0
24,1645,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
25,1723,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1724,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1725,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1726,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1727,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1728,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1729,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1730,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
25,1731,3,6,0,0,4,2,0,2,2,0,1,0,0,0,0
25,1732,7,3,0,0,2,2,0,2,2,0,1,0,0,0,0
25,1733,2,6,0,0,4,2,0,2,2,0,1,0,0,0,0
25,1734,3,5,6,6,0,0,2,2,6,0,0,0,0,0,1
26,1835,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
26,1836,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
26,1837,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
26,1838,4,4,0,0,3,2,0,2,2,0,1,0,0,0,0
26,1839,0,0,0,0,6,6,0,2,5,0,0,0,0,1,0
26,1840,0,0,10,5,0,0,0,2,6,0,0,0,0,0,1
26,1841,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
26,1842,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
26,1843,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
26,1844,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
26,1845,0,0,0,0,3,6,3,2,4,0,0,0,1,0,0
27,1902,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
27,1903,5,5,3,9,0,3,0,2,6,0,0,0,0,0,1
27,1904,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
27,1905,10,9,0,0,0,0,0,2,2,0,1,0,0,0,0
28,1971,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
28,1972,0,0,5,10,0,0,6,2,6,0,0,0,0,0,1
28,1973,0,0,10,5,0,0,0,2,6,0,0,0,0,0,1
28,1974,0,0,10,5,0,0,0,2,6,0,0,0,0,0,1
28,1975,0,0,7,4,1,3,1,2,6,0,0,0,0,0,1
28,1976,0,0,0,0,6,0,0,2,5,0,0,0,0,1,0
28,1977,0,0,0,0,0,9,2,2,4,0,0,0,1,0,0
28,1978,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
30,2058,6,9,0,0,2,3,0,2,2,0,1,0,0,0,0
30,2059,0,0,0,0,0,9,3,2,4,0,0,0,1,0,0
30,2060,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
30,2061,9,8,0,0,0,1,1,2,2,0,1,0,0,0,0
30,2062,0,0,0,0,0,6,6,2,4,0,0,0,1,0,0
30,2063,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
30,2064,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
30,2065,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
30,2066,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
30,2067,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
30,2068,0,0,0,0,0,10,1,2,1,1,0,0,0,0,0
30,2069,10,7,0,0,0,0,0,2,2,0,1,0,0,0,0
30,2070,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
31,2155,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2156,0,0,0,0,0,3,8,2,4,0,0,0,1,0,0
31,2157,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2158,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2159,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
31,2160,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
31,2161,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
31,2162,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
31,2163,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2164,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2165,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2166,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2167,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2168,1,5,4,8,2,2,1,2,6,0,0,0,0,0,1
31,2169,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
31,2170,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
31,2171,0,0,0,0,0,10,1,2,1,1,0,0,0,0,0
32,2287,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
32,2288,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
32,2289,0,0,10,4,0,0,0,2,6,0,0,0,0,0,1
32,2290,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
32,2291,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
32,2292,0,0,0,0,0,6,6,2,4,0,0,0,1,0,0
32,2293,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
32,2294,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
32,2295,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
32,2296,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
32,2297,5,4,0,0,3,1,1,2,2,0,1,0,0,0,0
34,2355,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
34,2356,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
34,2357,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
34,2358,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
34,2359,0,0,0,0,0,6,6,2,4,0,0,0,1,0,0
37,2554,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
37,2555,3,4,0,0,1,4,3,2,2,0,1,0,0,0,0
37,2556,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
37,2557,2,10,0,0,0,7,2,2,2,0,1,0,0,0,0
37,2558,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2647,0,0,0,0,0,9,2,2,4,0,0,0,1,0,0
38,2648,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2649,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2650,10,4,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2651,9,3,0,0,0,2,0,2,2,0,1,0,0,0,0
38,2652,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2653,0,0,0,0,8,3,0,2,5,0,0,0,0,1,0
38,2654,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2655,10,0,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2656,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2657,10,5,0,0,1,0,0,2,2,0,1,0,0,0,0
38,2658,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2659,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2660,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2661,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2662,0,0,0,0,0,9,2,2,4,0,0,0,1,0,0
38,2663,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2664,0,0,0,0,3,6,1,2,5,0,0,0,0.50346723895259,0.49653276104741,0
38,2665,3,6,0,0,2,5,1,2,2,0,1,0,0,0,0
38,2666,0,0,0,0,0,9,3,2,4,0,0,0,1,0,0
38,2667,8,7,0,0,1,2,1,2,2,0,1,0,0,0,0
38,2668,4,10,6,8,0,1,1,2,6,0,0,0,0,0,1
38,2669,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
38,2670,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2671,10,9,0,0,0,1,0,2,2,0,1,0,0,0,0
38,2672,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
38,2673,0,0,0,0,0,9,2,2,4,0,0,0,1,0,0
38,2674,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2675,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2676,10,4,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2677,6,10,0,0,0,6,0,2,2,0,1,0,0,0,0
38,2678,10,5,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2679,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2680,0,0,0,0,0,2,9,2,4,0,0,0,1,0,0
38,2681,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2682,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
38,2683,10,4,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2684,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2685,8,6,0,0,0,3,0,2,2,0,0.99999792411093,0,0,2.07588907006019e-06,0
38,2686,2,10,0,0,0,7,2,2,2,0,1,0,0,0,0
38,2687,8,9,0,0,0,3,0,2,2,0,1,0,0,0,0
38,2688,1,10,7,8,1,2,1,2,6,0,0,0,0,0,1
38,2689,0,0,0,0,0,4,7,2,4,0,0,0,1,0,0
38,2690,7,10,0,0,0,3,2,2,2,0,1,0,0,0,0
38,2691,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
38,2692,3,10,0,0,5,0,0,2,2,0,1,0,0,0,0
38,2693,0,0,0,0,8,0,0,2,5,0,0,0,0,1,0
40,2932,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2933,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2934,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2935,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2936,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2937,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
40,2938,0,0,0,0,0,0,10,2,3,0,0,1,0,0,0
40,2939,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2940,0,0,0,0,3,8,0,2,4,0,0,0,1,0,0
40,2941,0,0,0,0,6,3,0,2,5,0,0,0,0,1,0
40,2942,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
40,2943,2,9,0,0,4,1,0,2,2,0,1,0,0,0,0
40,2944,0,0,0,0,6,1,1,2,5,0,0,0,0,1,0
40,2945,6,5,2,7,2,1,1,2,6,0,0,0,0,0,1
40,2946,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
41,3075,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
41,3076,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
41,3077,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
41,3078,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
41,3079,0,0,0,0,6,6,0,2,5,0,0,0,0,1,0
41,3080,0,0,0,0,6,0,0,2,5,0,0,0,0,1,0
41,3081,3,0,0,0,3,4,0,2,2,0,0.958791595955076,0,0.041208404044924,0,0
41,3082,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
41,3083,3,2,0,0,4,1,0,2,2,0,1,0,0,0,0
41,3084,0,0,0,0,3,6,0,2,5,0,0,0,0.258224522570611,0.741775477429389,0
41,3085,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
41,3086,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
41,3087,9,6,0,0,0,2,0,2,2,0,1,0,0,0,0
41,3088,10,7,0,0,0,0,0,2,2,0,1,0,0,0,0
41,3089,2,10,0,0,0,9,0,2,2,0,1,0,0,0,0
41,3090,10,10,0,0,0,0,0,2,2,0,1,0,0,0,0
41,3091,10,6,0,0,0,0,0,2,2,0,1,0,0,0,0
42,3177,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
42,3178,9,6,0,0,0,0,2,2,2,0,1,0,0,0,0
42,3179,0,0,0,0,0,8,3,2,4,0,0,0,1,0,0
42,3180,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
42,3181,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
42,3182,0,0,0,0,0,6,6,2,4,0,0,0,1,0,0
42,3183,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
42,3184,0,0,0,0,3,3,3,2,4,0,0,0,1,0,0
42,3185,4,0,0,0,2,5,0,2,2,0,1,0,0,0,0
42,3186,8,2,0,0,0,3,0,2,2,0,1,0,0,0,0
42,3187,6,2,0,0,0,5,0,2,2,0,1,0,0,0,0
42,3188,5,3,6,3,0,0,0,2,6,0,0,0,0,0,1
42,3189,0,0,7,6,2,1,1,2,6,0,0,0,0,0,1
42,3190,0,0,10,7,0,0,0,2,6,0,0,0,0,0,1
45,3392,0,0,0,0,0,6,5,2,4,0,0,0,0.999777055245371,0.00022294475462868,0
45,3393,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0
