STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4
5,21,0,0,8,0,0,0,3,4,1,1,0,0,0
5,22,0,0,10,9,0,0,0,4,1,0.999999985860245,1.41397553849046e-08,0,0
5,23,0,0,10,4,0,0,0,4,1,0.999999993540654,6.45934618244509e-09,0,0
5,24,0,0,6,10,0,0,6,4,1,1,0,0,0
7,138,0,0,0,0,4,4,0,4,4,0,5.88605590677955e-05,0,0.999941139440932
7,139,0,0,4,7,4,0,0,4,1,0.998361511288217,0.00163848871178243,0,0
7,140,0,0,10,6,0,0,0,4,1,0.999999996004987,3.99501268533012e-09,0,0
7,141,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
7,142,0,0,0,0,0,10,0,4,3,0,0,0.999918789250167,8.12107498324616e-05
7,143,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
7,144,0,0,0,0,5,1,0,4,4,0,0.000276794635269773,0,0.99972320536473
7,145,2,6,0,0,5,1,0,4,2,0,0.908712380959114,0,0.0912876190408863
7,146,7,10,0,0,0,4,0,4,4,0,0.0550667908035617,0,0.944933209196438
7,147,1,9,0,0,5,1,0,4,2,0,0.97323809754775,0,0.0267619024522505
7,148,1,10,0,0,6,0,0,4,4,0,0.0161517922515873,0,0.983848207748413
7,149,6,5,0,0,0,5,0,4,4,0,0.192666800940789,0,0.807333199059211
7,150,2,7,9,10,0,0,0,4,2,0,1,0,0
7,151,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
7,152,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,349,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,350,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,351,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,352,7,10,0,0,2,3,0,4,2,0,0.645802897027577,0,0.354197102972423
9,353,0,0,0,0,0,7,4,4,3,0,0,0.926038981805386,0.0739610181946138
9,354,0,0,10,8,0,0,1,4,1,0.999999938737186,6.12628140468801e-08,0,0
9,355,3,10,0,0,2,1,3,4,2,0,0.929809361967344,0,0.0701906380326558
9,356,3,9,0,0,3,1,2,4,2,0,0.997892512301953,0,0.00210748769804734
9,357,4,10,0,0,3,1,1,4,2,0,0.988436240364863,0,0.0115637596351365
9,358,6,8,0,0,0,3,2,4,2,0,0.909787020947734,0,0.0902129790522663
9,359,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
9,360,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,361,9,7,0,0,0,2,0,4,2,0,0.905908345244159,0,0.0940916547558406
9,362,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
9,363,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,364,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,365,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
9,366,3,3,7,9,0,2,1,4,2,0,1,0,0
9,367,0,0,8,10,0,0,3,4,1,0.999996955672192,3.04432780841297e-06,0,0
9,368,7,7,0,0,0,3,1,4,2,0,0.836992279807594,0,0.163007720192406
10,491,0,0,10,4,0,0,0,4,1,0.999999955601218,4.43987820341451e-08,0,0
10,492,0,0,0,0,0,0,10,4,3,0,0,1,0
10,493,0,0,0,0,6,6,0,4,4,0,2.11002387019128e-07,0,0.999999788997613
11,589,5,5,0,0,3,3,0,4,2,0,0.914636232275465,0,0.0853637677245351
11,590,5,6,0,0,3,0,0,4,2,0,0.545805805099773,0,0.454194194900227
11,591,0,0,10,5,0,1,0,4,1,0.999999421354892,5.78645108158659e-07,0,0
11,592,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
11,593,0,0,0,0,0,10,0,4,3,0,0,0.999918789250167,8.12107498324616e-05
11,594,0,0,9,6,0,2,0,4,1,0.999989366407445,1.0633592555099e-05,0,0
11,595,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
11,596,0,0,0,0,0,0,10,4,3,0,0,1,0
12,656,0,0,10,9,0,0,0,4,1,0.999999957885061,4.2114938727505e-08,0,0
12,657,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
12,658,0,0,0,0,0,10,0,4,3,0,0,0.999918789250167,8.12107498324616e-05
12,659,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
12,660,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
12,661,2,5,7,8,2,2,0,4,2,0,1,0,0
12,662,6,6,0,0,0,6,0,4,4,0,0.0263899810224682,0,0.973610018977532
12,663,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
13,772,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
13,773,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
13,774,0,0,0,0,0,0,10,4,3,0,0,1,0
13,775,0,0,0,0,0,0,10,4,3,0,0,1,0
13,776,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
13,777,0,0,0,0,0,0,10,4,3,0,0,1,0
13,778,8,9,0,0,0,3,0,4,2,0,0.970628953447872,0,0.0293710465521279
13,779,10,9,0,0,0,0,0,4,4,0,0,0,1
13,780,10,5,0,0,0,0,0,4,4,0,0,0,1
13,781,4,6,7,7,0,1,0,4,2,0,1,0,0
13,782,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
13,783,0,0,0,0,0,7,4,4,3,0,0,0.964377562718607,0.035622437281393
13,784,4,10,0,0,0,7,0,4,4,0,0.111850924594598,0,0.888149075405402
13,785,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
14,886,0,0,10,9,0,0,0,4,1,0.999999957885061,4.2114938727505e-08,0,0
14,887,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
14,888,0,0,0,0,0,10,0,4,3,0,0,0.999918789250167,8.12107498324616e-05
14,889,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
14,890,0,0,0,0,0,0,10,4,3,0,0,1,0
14,891,0,0,10,6,0,0,0,4,1,0.999999988100946,1.18990543510299e-08,0,0
14,892,0,0,10,10,0,0,0,4,1,0.999992116162009,2.00252612188844e-09,7.88183546512896e-06,0
14,893,0,0,10,4,0,0,0,4,1,0.999999993540654,6.45934618244509e-09,0,0
14,894,0,0,10,4,0,0,0,4,1,0.999999993540654,6.45934618244509e-09,0,0
14,895,0,0,0,0,0,0,10,4,3,0,0,1,0
18,981,1,0,0,0,6,3,1,4,4,0,0.0290915182322285,0,0.970908481767771
18,982,5,7,0,0,2,3,0,4,2,0,0.922682704801406,0,0.0773172951985937
18,983,0,0,9,5,0,2,0,4,1,0.999970909052258,2.90909477420533e-05,0,0
18,984,10,10,0,0,0,0,0,4,4,0,0,0,1
18,985,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
18,986,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
18,987,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
18,988,0,0,0,0,5,1,0,4,4,0,0.000276794635269773,0,0.99972320536473
18,989,0,0,0,0,6,2,0,4,4,0,1.76198885438575e-05,0,0.999982380111456
18,990,3,6,0,0,3,2,0,4,2,0,0.927178265554419,0,0.072821734445581
18,991,0,0,10,0,0,0,0,4,1,0.967303780310552,8.9380980245875e-07,0.0326953258796458,0
18,992,0,0,10,7,0,0,0,4,1,0.999999989021357,1.09786430603791e-08,0,0
18,993,0,0,10,6,0,0,0,4,1,0.999999996004987,3.99501268533012e-09,0,0
19,1117,0,0,10,4,1,1,0,4,1,0.999999072672734,9.2732726616351e-07,0,0
19,1118,0,0,6,10,0,1,4,4,1,1,0,0,0
19,1119,0,0,0,0,3,0,0,4,4,0,4.68677204168752e-05,0,0.999953132279583
19,1120,0,0,0,0,0,0,10,4,3,0,0,1,0
19,1121,0,0,8,6,1,1,3,4,1,0.999622321834119,0.000377678165881067,0,0
19,1122,0,0,0,0,5,5,3,4,4,0,2.49788718084286e-05,0,0.999975021128192
19,1123,0,0,0,0,6,6,0,4,4,0,1.79718059822562e-07,0,0.99999982028194
19,1124,0,0,0,0,6,6,0,4,4,0,1.79718059822562e-07,0,0.99999982028194
19,1125,0,0,0,0,0,0,10,4,3,0,0,1,0
19,1126,9,5,0,0,0,2,0,4,2,0,0.962240511036421,0,0.037759488963579
20,1239,0,0,0,0,0,0,10,4,3,0,0,1,0
20,1240,5,5,0,0,4,1,1,4,2,0,0.996064533675268,0,0.00393546632473227
20,1241,0,0,0,0,0,0,10,4,3,0,0,1,0
20,1242,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
20,1243,0,0,0,0,2,7,0,4,4,0,0.000344878710981405,0,0.999655121289018
20,1244,9,10,0,0,0,2,0,4,2,0,0.699866685962917,0,0.300133314037083
20,1245,4,10,6,7,0,2,0,4,2,0,1,0,0
20,1246,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
20,1247,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
20,1248,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
20,1249,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
20,1250,0,0,0,0,0,0,10,4,3,0,0,1,0
20,1251,0,0,0,0,5,5,0,4,4,0,2.31025426419442e-05,0,0.999976897457358
20,1252,7,10,0,0,0,4,0,4,4,0,0.023661363788449,0,0.976338636211551
20,1253,10,10,0,0,0,0,0,4,4,0,0,0,1
20,1254,5,10,0,0,5,1,0,4,2,0,0.423890530416736,0,0.576109469583265
20,1255,4,9,0,0,4,1,0,4,2,0,0.984362221512999,0,0.0156377784870008
20,1256,10,7,0,0,0,0,0,4,4,0,0,0,1
20,1257,0,0,10,8,0,0,0,4,1,0.999999944486169,5.55138313327788e-08,0,0
20,1258,9,10,0,0,0,3,0,4,2,0,0.514205741029653,0,0.485794258970348
21,1338,0,0,10,4,0,0,0,4,1,0.999999955601218,4.43987820341451e-08,0,0
21,1339,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
21,1340,0,0,0,0,0,10,0,4,3,0,0,0.999918789250167,8.12107498324616e-05
21,1341,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
21,1342,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
21,1343,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
21,1344,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
21,1345,0,0,0,0,0,0,10,4,3,0,0,1,0
21,1346,0,0,0,0,5,5,0,4,4,0,2.31025426419442e-05,0,0.999976897457358
21,1347,2,6,0,0,5,1,0,4,2,0,0.908712380959114,0,0.0912876190408862
21,1348,2,7,4,5,3,1,0,4,2,0,1,0,0
21,1349,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
21,1350,0,0,10,3,0,0,0,4,1,0.999999987533422,1.24665776714048e-08,0,0
21,1351,0,0,0,0,6,5,0,4,4,0,1.56111437675469e-06,0,0.999998438885623
22,1457,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
22,1458,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
22,1459,5,4,2,0,0,5,0,4,2,0,1,0,0
22,1460,4,10,0,0,4,0,0,4,4,0,0.273460340639011,0,0.726539659360989
22,1461,3,6,7,4,0,1,1,4,2,0,1,0,0
22,1462,7,3,0,0,1,2,0,4,2,0,0.979754714998577,0,0.0202452850014229
22,1463,6,2,0,0,0,5,0,4,4,0,0.282173898978821,0,0.717826101021179
22,1464,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
22,1465,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
22,1466,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
22,1467,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
22,1468,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
22,1469,0,0,0,0,2,9,0,4,4,0,0,0,1
22,1470,5,7,0,0,0,6,0,4,4,0,0.0245483328261593,0,0.975451667173841
22,1471,1,10,0,0,9,0,0,4,4,0,0.120300046005866,0,0.879699953994134
22,1472,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
22,1473,10,6,0,0,0,0,0,4,4,0,0,0,1
22,1474,5,6,0,0,4,2,1,4,2,0,0.988137931811993,0,0.0118620681880064
22,1475,4,7,0,0,4,1,1,4,2,0,0.99614044108692,0,0.00385955891307969
22,1476,1,6,1,3,8,2,1,4,2,0,1,0,0
22,1477,5,6,2,5,2,2,1,4,2,0,1,0,0
22,1478,9,6,0,0,0,2,0,4,2,0,0.952956271595852,0,0.0470437284041476
23,1558,0,0,0,0,4,5,0,4,4,0,0.000148651907917819,0,0.999851348092082
23,1559,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
23,1560,0,0,0,0,2,8,0,4,4,0,0,0,1
23,1561,0,0,0,0,6,6,0,4,4,0,1.79718059822562e-07,0,0.99999982028194
23,1562,0,0,10,7,0,1,0,4,1,0.999998660802851,1.33919714897495e-06,0,0
23,1563,0,0,0,0,5,3,0,4,4,0,0.000106566549453215,0,0.999893433450547
23,1564,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
23,1565,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
23,1566,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
23,1567,0,0,0,0,7,4,0,4,4,0,1.0963368932485e-05,0,0.999989036631068
23,1568,1,5,3,3,4,1,0,4,2,0,1,0,0
24,1648,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
25,1749,0,0,8,2,1,1,1,4,1,0.999667977464945,0.000332022535055515,0,0
25,1750,2,10,8,4,1,1,0,4,2,0.000858851793976215,0.999141148206024,0,0
25,1751,4,10,0,0,0,7,0,4,4,0,0.205045288856346,0,0.794954711143654
25,1752,0,0,0,0,0,6,6,4,4,0,0,0,1
25,1753,0,0,0,0,0,9,3,4,4,0,0,0,1
25,1754,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
25,1755,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
25,1756,0,0,0,0,0,0,10,4,3,0,0,1,0
25,1757,4,5,5,3,1,1,1,4,2,0,1,0,0
26,1853,0,0,9,3,0,2,0,4,1,0.999974290330702,2.57096692985367e-05,0,0
26,1854,0,0,0,0,6,2,0,4,4,0,1.86267429137424e-05,0,0.999981373257086
26,1855,7,5,0,0,1,2,2,4,2,0,0.993826498281942,0,0.00617350171805811
26,1856,0,0,0,0,2,7,2,4,4,0,0.00191020465620587,0,0.998089795343794
26,1857,0,0,0,0,0,6,6,4,4,0,0,0,1
26,1858,0,0,0,0,0,6,6,4,4,0,0,0,1
27,1915,0,0,0,0,0,10,2,4,3,0,0,0.995349877853347,0.00465012214665323
27,1916,9,10,0,0,0,3,0,4,4,0,0.540348919930607,0,0.459651080069393
27,1917,10,7,0,0,0,0,0,4,4,0,0,0,1
27,1918,6,5,5,6,0,0,0,4,2,0,1,0,0
27,1919,0,0,10,6,0,1,0,4,1,0.999999511893403,4.88106597438663e-07,0,0
27,1920,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
27,1921,0,0,0,0,0,7,4,4,3,0,0,0.964377562718607,0.035622437281393
27,1922,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
27,1923,0,0,0,0,0,0,10,4,3,0,0,1,0
28,1987,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
28,1988,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
28,1989,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
28,1990,0,0,10,3,0,0,0,4,1,0.999999987533422,1.24665776714048e-08,0,0
28,1991,0,0,0,0,0,0,10,4,3,0,0,1,0
30,2084,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2085,0,0,0,0,0,6,6,4,4,0,0,0,1
30,2086,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
30,2087,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2088,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2089,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2090,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2091,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2092,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
30,2093,0,0,0,0,0,9,2,4,4,0,0,0,1
30,2094,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
31,2191,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
31,2192,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
31,2193,0,0,10,5,0,1,1,4,1,0.999999362459608,6.37540392156105e-07,0,0
31,2194,10,3,0,0,0,0,0,4,4,0,0,0,1
31,2195,10,10,0,0,0,0,0,4,4,0,0,0,1
31,2196,10,6,0,0,0,0,0,4,4,0,0,0,1
31,2197,6,10,0,0,0,6,0,4,4,0,0.00311050527395897,0,0.996889494726041
31,2198,0,0,0,0,0,0,10,4,3,0,0,1,0
32,2305,0,0,0,0,0,0,10,4,3,0,0,1,0
32,2306,0,0,0,0,0,0,10,4,3,0,0,1,0
32,2307,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
32,2308,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
32,2309,3,5,5,6,1,1,0,4,2,0,1,0,0
32,2310,0,0,0,0,0,0,10,4,3,0,0,1,0
32,2311,3,5,1,0,4,1,1,4,2,0,0.99985366517804,0,0.000146334821959632
32,2312,2,6,7,5,1,1,1,4,2,0,1,0,0
34,2378,0,0,0,0,5,2,0,4,4,0,0.000564271338138749,0,0.999435728661861
34,2379,0,0,10,5,0,0,0,4,1,0.999999967498904,3.25010964223393e-08,0,0
34,2380,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
34,2381,0,0,10,1,0,0,0,4,3,0,0,1,0
34,2382,0,0,6,0,0,0,6,4,1,0.419831507451656,0,0,0.580168492548344
36,2502,0,0,9,6,1,1,1,4,1,0.999865654416303,0.00013434558369746,0,0
36,2503,0,0,10,6,0,0,1,4,1,0.999999989842149,1.01578507651529e-08,0,0
37,2570,0,0,2,5,4,1,2,4,1,0.983078008973256,0.0169219910267444,0,0
37,2571,0,0,0,0,0,0,10,4,3,0,0,1,0
37,2572,0,0,0,0,3,3,3,4,4,0,0.000519867596743246,0,0.999480132403257
37,2573,4,6,0,0,4,1,0,4,2,0,0.916710737617338,0,0.0832892623826619
37,2574,3,7,0,0,4,1,0,4,2,0,0.962549261985523,0,0.0374507380144773
37,2575,8,9,0,0,2,0,0,4,2,0,0.989203216789356,0,0.0107967832106442
37,2576,2,6,3,6,2,1,3,4,2,0,1,0,0
37,2577,0,0,0,0,0,0,10,4,3,0,0,1,0
38,2730,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
38,2731,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
38,2732,0,0,0,0,0,0,10,4,3,0,0,1,0
38,2733,9,8,0,0,0,3,0,4,2,0,0.932692468254746,0,0.0673075317452541
38,2734,0,0,7,5,0,4,0,4,1,0.999549206481859,0.000450793518140712,0,0
38,2735,0,0,10,5,0,0,0,4,1,0.999999995263955,4.73604488673812e-09,0,0
38,2736,2,10,6,9,1,1,2,4,2,6.51530722897864e-05,0.99993484692771,0,0
38,2737,7,10,0,0,2,0,3,4,4,0,0.350179007420891,0,0.649820992579109
38,2738,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
38,2739,0,0,0,0,7,4,0,4,4,0,1.0963368932485e-05,0,0.999989036631068
38,2740,5,7,0,0,4,1,0,4,2,0,0.890472338167921,0,0.109527661832079
38,2741,5,8,0,0,2,3,1,4,2,0,0.998963289748646,0,0.00103671025135373
38,2742,4,3,6,5,0,1,1,4,2,0,1,0,0
38,2743,0,0,9,8,0,1,1,4,1,0.999923400074655,7.65999253450993e-05,0,0
38,2744,0,0,0,0,0,9,3,4,4,0,0,0,1
38,2745,6,6,0,0,0,5,0,4,4,0,0.0847703841923837,0,0.915229615807616
38,2746,6,6,0,0,0,3,2,4,2,0,0.562425679730482,0,0.437574320269518
38,2747,0,0,0,0,0,0,10,4,3,0,0,1,0
38,2748,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
38,2749,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
38,2750,7,10,0,0,0,4,0,4,4,0,0.0276662513011221,0,0.972333748698878
38,2751,10,7,0,0,0,0,0,4,4,0,0,0,1
38,2752,0,0,0,0,0,6,6,4,4,0,0,0,1
38,2753,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
38,2754,0,0,9,6,0,1,2,4,1,0.999982080341088,1.79196589118749e-05,0,0
40,2962,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
40,2963,0,0,10,4,0,0,0,4,1,0.999999980760985,1.92390154866152e-08,0,0
40,2964,0,0,0,0,0,0,10,4,3,0,0,1,0
40,2965,9,8,0,0,0,2,0,4,2,0,0.969944678078896,0,0.0300553219211038
40,2966,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
40,2967,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
40,2968,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
40,2969,4,6,0,0,4,2,0,4,2,0,0.927880677102993,0,0.0721193228970066
40,2970,2,9,0,0,5,1,0,4,2,0,0.992704954575531,0,0.00729504542446933
40,2971,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
40,2972,3,5,0,0,4,1,0,4,2,0,0.970772987802847,0,0.0292270121971527
40,2973,0,0,0,0,0,10,0,4,3,0,0,0.999824422196526,0.000175577803474004
40,2974,7,10,4,0,0,0,0,4,2,0,0.987508193645431,0,0.0124918063545693
40,2975,0,0,10,5,0,0,0,4,1,0.999999967446453,3.2553546569477e-08,0,0
41,3103,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
41,3104,0,0,0,0,0,10,0,4,3,0,0,0.999918789250167,8.12107498324616e-05
41,3105,4,6,0,0,0,7,0,4,4,0,0.312696504269315,0,0.687303495730685
41,3106,0,0,9,6,0,1,1,4,1,0.999962230253826,3.77697461741977e-05,0,0
41,3107,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
41,3108,7,7,0,0,2,2,0,4,2,0,0.937236512985416,0,0.062763487014584
41,3109,4,10,0,0,5,1,0,4,2,0,0.699846971408188,0,0.300153028591812
41,3110,2,9,6,7,2,1,0,4,2,0,1,0,0
41,3111,0,0,10,4,0,1,0,4,1,0.999999210803871,7.8919612867522e-07,0,0
42,3215,0,0,0,0,3,6,0,4,4,0,9.26423477436667e-06,0,0.999990735765226
42,3216,0,0,0,0,6,0,0,4,4,0,9.09226351664237e-07,0,0.999999090773648
42,3217,0,0,0,0,7,0,0,4,4,0,6.38397993757292e-06,0,0.999993616020062
42,3218,6,10,3,0,0,3,0,4,2,0,0.77590392150123,0,0.22409607849877
42,3219,0,0,10,0,0,0,0,4,1,0.967303780310552,8.93809802458751e-07,0.0326953258796458,0
42,3220,0,0,10,0,0,0,0,4,1,0.981810843011276,1.31985900579158e-07,0.0181890250028234,0
42,3221,0,0,10,4,0,0,0,4,1,0.999999993540654,6.45934618244509e-09,0,0
42,3222,0,0,10,4,0,0,0,4,1,0.999999993540654,6.45934618244509e-09,0,0
42,3223,0,0,0,0,0,10,0,4,3,0,0,0.999893983451696,0.000106016548304268
42,3224,0,0,0,0,3,6,0,4,4,0,1.02889383996744e-05,0,0.9999897110616
42,3225,0,0,0,0,0,10,0,4,3,0,0,0.999637133985044,0.000362866014956223
42,3226,0,0,0,0,0,10,0,4,3,0,0,0.999918789250168,8.12107498324616e-05
