STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4
679,118,0,0,0,0,0,10,0,10,2,0,1,0,0
679,119,0,0,0,0,4,4,0,10,3,0,0,1,0
679,120,0,0,8,2,2,2,0,10,3,0,0,0.904052707455522,0.0959472925444776
679,121,0,0,10,4,0,0,0,10,4,0,0,0,1
680,293,0,0,0,0,0,10,0,10,2,0,1,0,0
680,294,0,0,0,0,0,10,0,10,2,0,1,0,0
680,295,3,10,0,0,0,6,3,10,3,0,0,1,0
680,296,0,0,0,0,0,10,0,10,2,0,1,0,0
680,297,0,0,0,0,0,10,0,10,2,0,1,0,0
680,298,0,0,0,0,0,10,0,10,2,0,1,0,0
680,299,0,0,0,0,0,10,0,10,2,0,1,0,0
680,300,0,0,0,0,0,10,0,10,2,0,1,0,0
680,301,0,0,0,0,0,10,0,10,2,0,1,0,0
680,302,10,0,0,0,0,0,0,10,1,0.998115745435231,0,0.00188425456476931,0
680,303,0,0,0,0,0,0,10,10,2,0,1,0,0
680,304,8,10,0,0,0,3,0,10,1,1,0,0,0
680,305,0,0,0,0,0,10,0,10,2,0,1,0,0
680,306,10,6,0,0,0,0,0,10,1,0.999926147233564,0,7.38527664360329e-05,0
680,307,0,0,0,0,0,10,0,10,2,0,1,0,0
680,308,8,10,0,0,0,3,0,10,1,1,0,0,0
680,309,10,6,0,0,0,0,0,10,1,0.999978588746543,0,2.14112534572852e-05,0
680,310,0,0,8,10,0,3,0,10,4,0,0,0.112072064322471,0.887927935677529
680,311,0,0,0,0,0,10,0,10,2,0,1,0,0
680,312,0,0,0,0,0,4,7,10,3,0,0,1,0
680,313,0,0,0,0,0,10,0,10,2,0,1,0,0
680,314,0,0,0,0,0,10,0,10,2,0,1,0,0
680,315,0,0,0,0,0,10,0,10,2,0,1,0,0
680,316,0,0,0,0,0,10,0,10,2,0,1,0,0
680,317,0,0,8,9,0,3,0,10,4,0,0,0.100413118447681,0.899586881552319
681,385,0,0,0,0,0,0,10,10,2,0,1,0,0
681,386,0,0,0,0,0,10,0,10,2,0,1,0,0
681,387,0,0,0,0,0,10,0,10,2,0,1,0,0
681,388,0,0,0,0,0,10,0,10,2,0,1,0,0
681,389,0,0,0,0,4,4,0,10,3,0,0,1,0
681,390,10,10,0,0,0,0,0,10,1,0.999925847055076,0,7.41529449236676e-05,0
681,391,4,5,2,8,3,1,0,10,3,0,0,1,0
682,438,0,0,10,4,0,0,0,10,4,0,0,0,1
682,439,0,0,0,0,0,10,0,10,2,0,1,0,0
682,440,0,0,0,0,0,0,10,10,2,0,1,0,0
682,441,0,0,10,3,0,0,0,10,4,0,0,0,1
683,499,0,0,0,0,0,9,2,10,2,0,0.994260380028783,0.00573961997121683,0
683,500,9,4,0,0,0,2,0,10,1,1,0,0,0
683,501,4,4,6,4,0,1,0,10,3,0,0,1,0
683,502,0,0,10,4,0,0,0,10,4,0,0,0,1
688,539,0,0,10,4,0,0,0,10,4,0,0,0,1
689,570,0,0,0,0,0,0,10,10,2,0,1,0,0
689,571,0,0,0,0,0,10,0,10,2,0,1,0,0
691,649,0,0,0,0,0,0,10,10,2,0,1,0,0
691,650,0,0,10,4,0,0,0,10,4,0,0,0,1
691,651,0,0,10,3,0,0,0,10,4,0,0,0,1
693,724,0,0,0,0,0,10,0,10,2,0,1,0,0
693,725,0,0,6,3,3,2,0,10,3,0,0,1,0
693,726,0,0,10,4,0,0,0,10,4,0,0,0,1
694,803,0,0,0,0,0,10,0,10,2,0,1,0,0
694,804,0,0,0,0,0,10,0,10,2,0,1,0,0
695,855,0,0,10,3,0,1,0,10,4,0,0,0,1
699,888,0,0,10,10,0,0,1,10,4,0,0,0,1
700,952,0,0,0,0,0,10,0,10,2,0,1,0,0
700,953,0,0,0,0,0,0,10,10,2,0,1,0,0
701,1060,9,10,0,0,0,2,0,10,1,1,0,0,0
701,1061,10,8,0,0,0,0,0,10,1,0.999988530507152,0,1.14694928481017e-05,0
701,1062,10,10,0,0,0,0,0,10,1,0.999983873581274,0,1.61264187255445e-05,0
701,1063,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1064,1,10,0,0,5,1,0,10,3,0,0,1,0
701,1065,4,7,0,0,3,2,0,10,3,0,0,1,0
701,1066,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1067,0,0,10,10,0,0,0,10,4,0,0,0,1
701,1068,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1069,10,10,0,0,0,0,0,10,1,0.999944375229857,0,5.56247701427313e-05,0
701,1070,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1071,0,0,0,0,0,0,10,10,2,0,1,0,0
701,1072,0,0,10,9,0,0,0,10,4,0,0,0,1
701,1073,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1074,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1075,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1076,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1077,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1078,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1079,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1080,0,0,0,0,0,10,0,10,2,0,1,0,0
701,1081,2,8,0,0,5,2,0,10,3,0,0,1,0
701,1082,1,10,8,10,1,2,0,10,3,0,0,1,0
702,1147,8,6,0,0,1,2,0,10,1,1,0,0,0
702,1148,10,9,0,0,0,0,0,10,1,0.999988435346061,0,1.15646539389974e-05,0
702,1149,3,9,0,0,4,1,0,10,3,0,0,1,0
702,1150,6,10,0,0,2,1,0,10,1,0.365992715420676,0,0.634007284579324,0
702,1151,8,9,0,0,2,2,0,10,1,1,0,0,0
702,1152,0,0,0,0,0,10,0,10,2,0,1,0,0
702,1153,0,0,0,0,0,10,0,10,2,0,1,0,0
702,1154,4,7,0,0,3,1,0,10,3,0,0,1,0
702,1155,3,9,0,0,3,2,0,10,3,0,0,1,0
702,1156,4,6,0,0,4,0,0,10,3,0,0,1,0
702,1157,9,7,0,0,1,1,0,10,1,1,0,0,0
702,1158,0,0,0,0,0,10,0,10,2,0,1,0,0
702,1159,0,0,10,3,0,0,0,10,4,0,0,0,1
702,1160,0,0,0,0,0,10,0,10,2,0,1,0,0
702,1161,0,0,0,0,0,10,0,10,2,0,1,0,0
703,1204,0,0,10,4,0,0,0,10,4,0,0,0,1
705,1246,2,7,0,0,5,1,0,10,3,0,0,1,0
705,1247,8,6,0,0,2,1,0,10,1,1,0,0,0
705,1248,10,8,0,0,0,0,0,10,1,0.999988530507152,0,1.14694928481017e-05,0
705,1249,0,0,0,0,0,10,0,10,2,0,1,0,0
705,1250,0,0,0,0,0,10,0,10,2,0,1,0,0
705,1251,0,0,0,0,0,10,0,10,2,0,1,0,0
705,1252,0,0,0,0,0,10,0,10,2,0,1,0,0
705,1253,0,0,0,0,0,10,0,10,2,0,1,0,0
705,1254,6,5,0,0,2,2,0,10,1,0.653848930758522,0,0.346151069241478,0
705,1255,0,0,9,10,0,2,0,10,4,0,0,0.0391151544472612,0.960884845552739
706,1322,7,5,3,3,1,1,0,10,3,0,0,1,0
706,1323,0,0,0,0,2,8,0,10,3,0,0,1,0
706,1324,0,0,10,4,1,0,0,10,4,0,0,0,1
706,1325,0,0,9,3,2,0,0,10,4,0,0,0.00531696622430794,0.994683033775692
707,1369,0,0,0,0,3,8,0,10,3,0,0,1,0
707,1370,0,0,0,0,4,4,0,10,3,0,0,1,0
707,1371,0,0,0,0,0,10,0,10,2,0,1,0,0
707,1372,4,8,0,0,4,1,0,10,3,0,0,1,0
707,1373,0,0,0,0,0,10,0,10,2,0,1,0,0
708,1541,0,0,0,0,0,10,0,10,2,0,1,0,0
708,1542,0,0,0,0,0,10,0,10,2,0,1,0,0
708,1543,0,0,0,0,0,10,0,10,2,0,1,0,0
708,1544,0,0,10,5,0,0,0,10,4,0,0,0,1
708,1545,0,0,0,0,3,6,0,10,3,0,0,1,0
708,1546,0,0,0,0,10,0,0,10,2,0,0.354517603245844,0.645482396754156,0
708,1547,0,0,0,0,10,0,0,10,2,0,0.411471774740213,0.588528225259786,0
708,1548,0,0,0,0,0,10,0,10,2,0,1,0,0
708,1549,0,0,9,4,0,0,2,10,4,0,0,0.000151088101310357,0.99984891189869
709,1589,0,0,10,6,0,0,0,10,4,0,0,0,1
709,1590,0,0,10,5,0,0,0,10,4,0,0,0,1
710,1687,0,0,0,0,0,10,0,10,2,0,1,0,0
710,1688,0,0,0,0,0,10,0,10,2,0,1,0,0
710,1689,0,0,0,0,0,10,0,10,2,0,1,0,0
710,1690,6,4,0,0,2,2,0,10,1,0.754067003257282,0,0.245932996742718,0
710,1691,0,0,0,0,5,0,0,10,3,0,0,1,0
710,1692,2,5,0,0,5,1,0,10,3,0,0,1,0
710,1693,1,5,0,0,5,1,0,10,3,0,0,1,0
710,1694,1,5,0,0,5,1,0,10,3,0,0,1,0
710,1695,0,0,0,0,0,8,3,10,2,0,0.966284704052345,0.0337152959476553,0
710,1696,0,0,10,4,0,0,0,10,4,0,0,0,1
710,1697,6,4,0,0,0,6,0,10,3,0.470839474789187,0,0.529160525210813,0
710,1698,0,0,0,0,4,4,0,10,3,0,0,1,0
710,1699,0,0,0,0,6,0,0,10,3,0,0,1,0
712,1760,0,0,10,2,0,0,0,10,4,0,0,0,1
712,1761,0,0,10,4,0,0,0,10,4,0,0,0,1
713,1815,0,0,0,0,0,10,0,10,2,0,1,0,0
713,1816,7,5,0,0,0,4,0,10,1,0.955416894370671,0,0.0445831056293291,0
713,1817,0,0,0,0,6,6,0,10,3,0,0,1,0
713,1818,3,6,7,3,1,1,0,10,3,0,0,1,0
714,1856,0,0,0,0,0,0,10,10,2,0,1,0,0
717,1905,0,0,10,3,0,0,0,10,4,0,0,0,1
717,1906,0,0,0,0,0,10,0,10,2,0,1,0,0
718,1959,0,0,0,0,0,10,0,10,2,0,1,0,0
718,1960,0,0,0,0,0,10,0,10,2,0,1,0,0
718,1961,0,0,10,3,0,0,0,10,4,0,0,0,1
720,2063,0,0,10,4,0,0,0,10,4,0,0,0,1
721,2143,0,0,0,0,0,10,0,10,2,0,1,0,0
721,2144,0,0,0,0,0,0,10,10,2,0,1,0,0
721,2145,0,0,0,0,0,10,0,10,2,0,1,0,0
721,2146,0,0,0,0,9,1,0,10,3,0,0,1,0
721,2147,4,6,3,8,3,1,0,10,3,0,0,1,0
721,2148,0,0,0,0,0,10,0,10,2,0,1,0,0
721,2149,0,0,0,0,0,10,0,10,2,0,1,0,0
722,2245,0,0,0,0,6,1,0,10,3,0,0,1,0
722,2246,0,0,0,0,0,10,0,10,2,0,1,0,0
722,2247,0,0,0,0,5,0,0,10,3,0,0,1,0
722,2248,0,0,0,0,5,1,0,10,3,0,0,1,0
722,2249,0,0,0,0,6,0,0,10,3,0,0,1,0
722,2250,0,0,10,8,0,0,0,10,4,0,0,0,1
724,2458,0,0,0,0,0,0,10,10,2,0,1,0,0
724,2459,0,0,10,5,0,0,0,10,4,0,0,0,1
724,2460,0,0,0,0,0,10,0,10,2,0,1,0,0
724,2461,0,0,0,0,0,10,0,10,2,0,1,0,0
724,2462,0,0,0,0,0,9,2,10,2,0,0.994819712849498,0.00518028715050162,0
727,2572,0,0,0,0,0,10,0,10,2,0,1,0,0
727,2573,0,0,0,0,0,10,1,10,2,0,1,0,0
727,2574,0,0,0,0,0,10,0,10,2,0,1,0,0
727,2575,0,0,10,5,0,0,0,10,4,0,0,0,1
727,2576,0,0,0,0,0,10,0,10,2,0,1,0,0
728,2670,0,0,0,0,6,1,0,10,3,0,0,1,0
728,2671,2,7,0,0,5,0,0,10,3,0,0,1,0
728,2672,6,6,0,0,0,5,0,10,1,0.944495421477793,0,0.0555045785222073,0
728,2673,0,0,10,3,0,0,0,10,4,0,0,0,1
728,2674,0,0,10,6,0,0,0,10,4,0,0,0,1
728,2675,0,0,10,6,0,0,0,10,4,0,0,0,1
728,2676,0,0,10,0,0,0,0,10,4,0,0,0,1
728,2677,0,0,10,7,0,0,0,10,4,0,0,0,1
728,2678,0,0,10,10,0,0,0,10,4,0,0,0,1
728,2679,0,0,10,10,0,0,0,10,4,0,0,0,1
729,2750,0,0,10,4,0,0,0,10,4,0,0,0,1
730,2796,0,0,0,0,0,10,0,10,2,0,1,0,0
730,2797,0,0,10,5,0,0,0,10,4,0,0,0,1
731,2842,1,4,0,0,4,3,0,10,3,0,0,1,0
731,2843,0,0,10,4,0,0,0,10,4,0,0,0,1
732,2905,0,0,0,0,0,10,0,10,2,0,1,0,0
732,2906,0,0,10,3,0,0,0,10,4,0,0,0,1
732,2907,0,0,10,6,0,0,0,10,4,0,0,0,1
732,2908,0,0,0,0,0,10,0,10,2,0,1,0,0
732,2909,0,0,0,0,0,10,0,10,2,0,1,0,0
732,2910,0,0,0,0,0,10,0,10,2,0,1,0,0
733,2960,0,0,0,0,5,2,0,10,3,0,0,1,0
733,2961,0,0,0,0,0,10,0,10,2,0,1,0,0
733,2962,3,4,0,0,4,2,0,10,3,0,0,1,0
733,2963,0,0,0,0,6,0,0,10,3,0,0,1,0
733,2964,4,1,0,0,4,1,0,10,3,0,0,1,0
733,2965,0,0,10,3,0,0,0,10,4,0,0,0,1
733,2966,0,0,10,5,0,0,0,10,4,0,0,0,1
733,2967,0,0,0,0,0,10,0,10,2,0,1,0,0
733,2968,0,0,0,0,0,10,0,10,2,0,1,0,0
734,3029,0,0,10,5,0,0,0,10,4,0,0,0,1
734,3030,0,0,10,4,0,0,0,10,4,0,0,0,1
735,3078,0,0,10,2,0,0,0,10,4,0,0,0,1
735,3079,0,0,10,5,0,0,0,10,4,0,0,0,1
736,3230,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3231,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3232,10,5,0,0,0,1,0,10,1,0.996815272291871,0,0.00318472770812941,0
736,3233,7,4,0,0,2,1,0,10,1,0.902137129594533,0,0.0978628704054672,0
736,3234,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3235,10,10,0,0,0,0,0,10,1,0.999944375229857,0,5.56247701427313e-05,0
736,3236,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3237,4,3,0,0,0,7,0,10,3,0,0,1,0
736,3238,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3239,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3240,0,0,0,0,0,10,0,10,2,0,1,0,0
736,3241,0,0,10,4,0,0,0,10,4,0,0,0,1
736,3242,0,0,10,4,0,0,0,10,4,0,0,0,1
736,3243,0,0,0,0,0,10,0,10,2,0,1,0,0
738,3374,0,0,0,0,0,10,0,10,2,0,1,0,0
738,3375,8,4,0,0,0,3,0,10,1,1,0,0,0
738,3376,10,10,0,0,0,0,0,10,1,0.999983873581274,0,1.61264187255445e-05,0
738,3377,8,6,0,0,0,3,0,10,1,1,0,0,0
738,3378,7,4,0,0,0,0,4,10,1,0.996713605427272,0,0.00328639457272771,0
738,3379,0,0,0,0,0,10,0,10,2,0,1,0,0
738,3380,0,0,0,0,0,10,0,10,2,0,1,0,0
738,3381,0,0,0,0,0,10,0,10,2,0,1,0,0
738,3382,0,0,0,0,0,10,0,10,2,0,1,0,0
738,3383,10,4,0,0,0,0,0,10,1,0.999917128032759,0,8.28719672407005e-05,0
738,3384,0,0,0,0,6,6,0,10,3,0,0,1,0
738,3385,6,5,5,6,1,1,0,10,3,0,0,1,0
738,3386,0,0,10,5,0,0,0,10,4,0,0,0,1
738,3387,0,0,10,3,0,0,0,10,4,0,0,0,1
739,3430,0,0,10,4,0,0,1,10,4,0,0,0,1
741,3509,0,0,0,0,3,8,0,10,3,0,0,1,0
741,3510,9,5,0,0,1,1,0,10,1,1,0,0,0
741,3511,3,5,7,6,0,2,0,10,3,0,0,1,0
741,3512,0,0,0,0,0,10,0,10,2,0,1,0,0
741,3513,0,0,0,0,0,10,0,10,2,0,1,0,0
741,3514,0,0,0,0,0,10,0,10,2,0,1,0,0
743,3581,0,0,10,3,0,0,0,10,4,0,0,0,1
743,3582,0,0,0,0,6,6,0,10,3,0,0,1,0
743,3583,0,0,0,0,0,0,10,10,2,0,1,0,0
744,3643,0,0,0,0,0,8,3,10,2,0,0.994031865878817,0.00596813412118346,0
744,3644,0,0,0,0,0,10,0,10,2,0,1,0,0
744,3645,0,0,0,0,0,10,0,10,2,0,1,0,0
744,3646,0,0,10,4,0,0,0,10,4,0,0,0,1
744,3647,0,0,10,5,0,0,0,10,4,0,0,0,1
744,3648,0,0,0,0,0,10,0,10,2,0,1,0,0
744,3649,0,0,0,0,0,10,0,10,2,0,1,0,0
745,3706,0,0,0,0,0,10,0,10,2,0,1,0,0
745,3707,0,0,0,0,0,10,0,10,2,0,1,0,0
745,3708,0,0,0,0,0,10,0,10,2,0,1,0,0
746,3765,0,0,10,6,0,0,0,10,4,0,0,0,1
746,3766,0,0,8,10,0,3,0,10,4,0,0,0.0206281917867184,0.979371808213282
747,3803,0,0,10,4,0,0,0,10,4,0,0,0,1
748,3844,0,0,10,4,0,0,0,10,4,0,0,0,1
748,3845,0,0,10,3,0,0,0,10,4,0,0,0,1
748,3846,0,0,0,0,0,10,0,10,2,0,1,0,0
749,3883,0,0,10,5,0,0,0,10,4,0,0,0,1
750,3931,0,0,10,4,0,0,0,10,4,0,0,0,1
751,3995,0,0,0,0,0,0,10,10,2,0,1,0,0
751,3996,0,0,0,0,0,0,10,10,2,0,1,0,0
751,3997,0,0,0,0,0,0,10,10,2,0,1,0,0
751,3998,0,0,0,0,0,0,10,10,2,0,1,0,0
751,3999,0,0,0,0,5,6,0,10,3,0,0,1,0
751,4000,5,5,6,4,0,1,0,10,3,0,0,1,0
753,4042,0,0,10,4,0,1,0,10,4,0,0,0,1
753,4043,0,0,0,0,0,10,0,10,2,0,1,0,0
753,4044,2,5,0,0,7,1,0,10,3,0,0,1,0
753,4045,0,0,0,0,3,5,0,10,3,0,0,1,0
753,4046,1,10,0,0,5,1,0,10,3,0,0,1,0
753,4047,7,9,0,0,2,2,0,10,1,0.961123792220685,0,0.0388762077793149,0
754,4099,10,3,0,0,0,0,0,10,1,0.999985386101167,0,1.46138988325086e-05,0
755,4150,0,0,0,0,0,10,0,10,2,0,1,0,0
755,4151,0,0,10,2,0,0,0,10,4,0,0,0,1
755,4152,0,0,10,3,0,0,0,10,4,0,0,0,1
757,4229,0,0,0,0,5,1,0,10,3,0,0,1,0
757,4230,2,6,0,0,5,1,0,10,3,0,0,1,0
757,4231,0,0,0,0,0,10,0,10,2,0,1,0,0
757,4232,0,0,10,4,0,0,0,10,4,0,0,0,1
757,4233,0,0,0,0,0,10,0,10,2,0,1,0,0
758,4277,0,0,10,4,0,0,0,10,4,0,0,0,1
759,4323,0,0,0,0,0,9,2,10,2,0,0.994260380028783,0.00573961997121683,0
760,4359,0,0,0,0,0,0,10,10,2,0,1,0,0
760,4360,0,0,10,3,0,0,0,10,4,0,0,0,1
761,4411,0,0,8,4,0,3,0,10,4,0,0,0.00530422299977995,0.99469577700022
762,4466,0,0,0,0,0,10,0,10,2,0,1,0,0
763,4515,0,0,10,4,0,0,0,10,4,0,0,0,1
763,4516,0,0,10,4,0,0,0,10,4,0,0,0,1
764,4552,0,0,10,5,0,0,0,10,4,0,0,0,1
764,4553,0,0,0,0,0,0,10,10,2,0,1,0,0
764,4554,0,0,0,0,0,10,0,10,2,0,1,0,0
764,4555,0,0,10,5,0,0,0,10,4,0,0,0,1
765,4601,10,3,0,0,0,0,0,10,1,0.999901342531335,0,9.86574686646952e-05,0
765,4602,0,0,10,4,0,0,0,10,4,0,0,0,1
765,4603,0,0,10,5,0,0,0,10,4,0,0,0,1
767,4684,0,0,0,0,0,10,0,10,2,0,1,0,0
767,4685,8,7,0,0,0,3,0,10,1,1,0,0,0
767,4686,9,10,0,0,0,2,0,10,1,1,0,0,0
767,4687,10,9,0,0,0,0,0,10,1,0.999988435346061,0,1.15646539389974e-05,0
767,4688,10,10,0,0,0,0,0,10,1,0.999983873581274,0,1.61264187255445e-05,0
767,4689,0,0,0,0,0,10,0,10,2,0,1,0,0
767,4690,0,0,0,0,0,10,0,10,2,0,1,0,0
767,4691,10,7,0,0,0,0,0,10,1,0.99996460496513,0,3.53950348699692e-05,0
767,4692,0,0,0,0,0,10,0,10,2,0,1,0,0
767,4693,0,0,10,3,0,0,0,10,4,0,0,0,1
767,4694,0,0,0,0,0,10,0,10,2,0,1,0,0
767,4695,0,0,10,6,0,0,0,10,4,0,0,0,1
768,4774,0,0,0,0,4,4,0,10,3,0,0,1,0
768,4775,2,0,0,0,5,1,0,10,3,0,0,1,0
768,4776,3,4,0,0,5,1,0,10,3,0,0,1,0
768,4777,10,3,0,0,0,0,0,10,1,0.999932801600185,0,6.71983998145152e-05,0
768,4778,0,0,0,0,6,1,0,10,3,0,0,1,0
768,4779,1,4,0,0,7,1,0,10,3,0,0,1,0
768,4780,0,0,10,10,0,0,0,10,4,0,0,0,1
768,4781,0,0,10,3,0,0,0,10,4,0,0,0,1
769,4834,0,0,10,3,0,0,0,10,4,0,0,0,1
770,4916,0,0,0,0,10,1,0,10,3,0,0,1,0
770,4917,0,0,0,0,8,0,0,10,3,0,0,1,0
770,4918,1,10,0,0,9,0,0,10,3,0,0,1,0
770,4919,3,6,0,0,7,1,1,10,3,0,0,1,0
