STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4,S5,S6
694,792,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
694,793,0,0,0,0,5,1,0,7,1,1,0,0,0,0,0
694,794,10,4,0,0,0,0,0,7,6,0,0,0,0,0,1
695,847,0,0,10,6,0,1,0,7,5,0,0,0,0,1,0
695,848,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
695,849,0,0,10,4,1,1,0,7,5,0,0,0,0,1,0
699,882,0,0,10,10,0,0,0,7,5,0,0,0,0,1,0
699,883,0,0,0,0,0,7,4,7,2,0,1,0,0,0,0
699,884,0,0,0,0,0,6,6,7,2,0,0.999999988628176,0,0,1.13718237686578e-08,0
699,885,0,0,10,9,0,0,0,7,5,0,0,0,0,1,0
700,935,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
700,936,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
700,937,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
700,938,0,0,0,0,3,8,0,7,2,0,1,0,0,0,0
700,939,8,5,0,0,2,1,0,7,6,0,0,0,0,0,1
700,940,4,4,6,3,1,1,0,7,4,0,0,0,1,0,0
700,941,0,0,10,7,0,0,0,7,5,0,0,0,0,1,0
701,1026,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
701,1027,0,0,0,0,2,8,0,7,2,0.00282287914573915,0.997177120854261,0,0,0,0
701,1028,2,7,0,0,5,0,0,7,1,1,0,0,0,0,0
701,1029,10,10,0,0,0,2,0,7,6,0,0,0,0,0,1
701,1030,0,0,0,0,7,0,0,7,1,1,0,0,0,0,0
701,1031,1,10,0,0,5,0,0,7,1,1,0,0,0,0,0
701,1032,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
701,1033,1,10,4,10,0,2,4,7,4,0,0,0,1,0,0
701,1034,7,10,0,0,2,2,0,7,6,0,0,0,0,0,1
701,1035,0,0,6,9,0,5,0,7,5,0,0,0,0.0215978652060003,0.978402134794,0
701,1036,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
701,1037,0,0,0,0,6,0,0,7,1,1,0,0,0,0,0
701,1038,3,9,0,0,4,1,0,7,1,0.968743740260517,0,0,0,0,0.0312562597394833
701,1039,0,0,0,0,0,10,0,7,3,0,0.000838958164197903,0.999161041835802,0,0,0
701,1040,2,7,0,0,5,1,0,7,1,1,0,0,0,0,0
701,1041,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
702,1128,0,0,10,7,0,0,0,7,5,0,0,0,0,1,0
702,1129,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
702,1130,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
702,1131,0,0,10,4,0,1,0,7,5,0,0,0,0,1,0
705,1235,0,0,8,10,0,3,0,7,5,0,0,0,0.00614358610637312,0.993856413893627,0
705,1236,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
705,1237,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
705,1238,4,7,6,6,1,1,0,7,4,0,0,0,1,0,0
705,1239,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
706,1316,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
706,1317,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
706,1318,6,5,4,5,1,1,0,7,4,0,0,0,1,0,0
708,1517,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
708,1518,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
708,1519,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
708,1520,0,0,1,3,5,1,0,7,4,0,0,0,1,0,0
708,1521,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
708,1522,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
709,1587,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
710,1669,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
710,1670,1,10,1,5,5,1,0,7,4,0,0,0,1,0,0
710,1671,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
710,1672,2,6,0,0,4,2,0,7,1,1,0,0,0,0,0
710,1673,0,0,0,0,6,0,0,7,1,1,0,0,0,0,0
710,1674,5,4,0,0,0,6,0,7,6,0.000576427867762557,0,0,0,0,0.999423572132238
710,1675,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
710,1676,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
712,1753,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
712,1754,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
713,1803,0,0,9,8,0,2,0,7,5,0,0,0,0.00125134114096722,0.998748658859033,0
713,1804,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
713,1805,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
713,1806,0,0,0,0,6,3,0,7,1,1,0,0,0,0,0
713,1807,0,0,8,4,3,0,0,7,4,0,0,0,0.733971676570084,0.266028323429916,0
713,1808,4,5,6,4,1,1,0,7,4,0,0,0,1,0,0
713,1809,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
714,1852,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
714,1853,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
714,1854,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
717,1902,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
718,1950,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
718,1951,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
720,2046,0,0,9,8,0,2,0,7,5,0,0,0,0.000768953817577478,0.999231046182423,0
720,2047,0,0,0,0,5,1,0,7,1,1,0,0,0,0,0
720,2048,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
720,2049,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
720,2050,0,0,9,5,1,1,0,7,5,0,0,0,0.141063416062445,0.858936583937556,0
720,2051,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
720,2052,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
720,2053,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
721,2125,0,0,0,0,5,1,0,7,1,1,0,0,0,0,0
721,2126,0,0,0,0,9,0,0,7,1,1,0,0,0,0,0
721,2127,2,6,2,7,5,1,0,7,4,0,0,0,1,0,0
721,2128,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
721,2129,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
721,2130,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
722,2227,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
722,2228,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
722,2229,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
722,2230,0,0,0,0,5,1,0,7,1,1,0,0,0,0,0
722,2231,0,0,0,0,7,0,0,7,1,1,0,0,0,0,0
722,2232,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
722,2233,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
723,2326,0,0,10,7,0,0,0,7,5,0,0,0,0,1,0
723,2327,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
724,2436,0,0,0,0,4,4,0,7,1,1,0,0,0,0,0
724,2437,4,9,0,0,3,2,0,7,6,0,0,0,0,0,1
724,2438,10,10,0,0,0,0,0,7,6,0,0,0,0,0,1
724,2439,10,9,0,0,0,0,0,7,6,0,0,0,0,0,1
724,2440,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
724,2441,10,10,0,0,0,0,0,7,6,0,0,0,0,0,1
724,2442,0,0,10,3,0,1,0,7,5,0,0,0,0,1,0
724,2443,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
724,2444,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
724,2445,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
724,2446,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
724,2447,0,0,0,0,3,6,0,7,2,0,0.999999994300944,0,0,5.69905582701599e-09,0
724,2448,0,0,0,0,5,1,0,7,1,1,0,0,0,0,0
724,2449,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
727,2551,0,0,9,8,0,2,0,7,5,0,0,0,0.00125134114096722,0.998748658859033,0
727,2552,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
727,2553,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
727,2554,0,0,6,8,0,5,0,7,5,0,0.0836179409506773,0,0.0134027075391065,0.902979351510216,0
727,2555,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
727,2556,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
727,2557,0,0,0,0,7,2,0,7,1,1,0,0,0,0,0
728,2649,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
728,2650,0,0,0,0,3,8,0,7,2,0,1,0,0,0,0
728,2651,2,4,0,0,5,1,0,7,1,1,0,0,0,0,0
728,2652,0,0,0,0,6,0,0,7,1,1,0,0,0,0,0
728,2653,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
728,2654,0,0,6,8,0,5,0,7,5,0,0.0836179409506773,0,0.0134027075391065,0.902979351510216,0
728,2655,0,0,10,9,0,0,0,7,5,0,0,0,0,1,0
728,2656,0,0,8,6,0,3,0,7,5,0,0,0,0.0101018393227204,0.98989816067728,0
729,2741,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
729,2742,0,0,10,8,0,0,0,7,5,0,0,0,0,1,0
729,2743,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
729,2744,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
730,2790,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
730,2791,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
730,2792,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
731,2823,3,0,2,10,0,7,0,7,4,0,0,0,0.997725230884984,0,0.00227476911501591
731,2824,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
731,2825,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
732,2893,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
732,2894,0,0,10,9,0,0,0,7,5,0,0,0,0,1,0
732,2895,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
733,2946,2,5,7,3,1,1,0,7,4,0,0,0,1,0,0
733,2947,0,0,10,7,0,0,0,7,5,0,0,0,0,1,0
734,3022,0,0,10,4,0,1,0,7,5,0,0,0,0,1,0
734,3023,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
734,3024,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
735,3074,0,0,10,4,0,2,0,7,5,0,0,0,0,1,0
736,3203,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
736,3204,4,4,5,4,1,2,0,7,4,0,0,0,1,0,0
736,3205,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
736,3206,10,8,0,0,0,0,0,7,6,0,0,0,0,0,1
736,3207,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
736,3208,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
736,3209,3,10,0,0,0,8,0,7,6,0.000568063389429368,0,0,0,0,0.999431936610571
736,3210,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
736,3211,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
736,3212,8,4,0,0,0,3,0,7,6,0,0,0,0,0,1
736,3213,3,5,5,6,2,1,0,7,4,0,0,0,1,0,0
736,3214,0,0,10,9,0,0,0,7,5,0,0,0,0,1,0
737,3284,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
738,3354,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
738,3355,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
738,3356,3,5,4,6,3,2,0,7,4,0,0,0,1,0,0
738,3357,5,10,0,0,0,6,0,7,6,0.000141060632052523,0,0,0,0,0.999858939367947
738,3358,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
738,3359,10,3,0,0,0,0,0,7,6,0,0,0,0,0,1
738,3360,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
738,3361,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
739,3426,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
739,3427,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
741,3496,3,5,7,5,1,1,1,7,4,0,0,0,1,0,0
741,3497,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
741,3498,0,0,10,4,1,1,0,7,5,0,0,0,0,1,0
741,3499,9,6,0,0,2,2,0,7,6,0,0,0,0,0,1
741,3500,9,5,0,0,1,1,0,7,6,0,0,0,0,0,1
741,3501,3,6,8,6,0,0,0,7,4,0,0,0,1,0,0
743,3570,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
743,3571,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
743,3572,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
744,3637,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
744,3638,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
744,3639,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
745,3690,10,7,0,0,0,0,0,7,6,0,0,0,0,0,1
745,3691,7,7,0,0,2,2,0,7,6,0,0,0,0,0,1
745,3692,10,3,0,0,0,0,0,7,6,0,0,0,0,0,1
745,3693,0,0,8,8,0,3,0,7,5,0,0,0,0.0192195360587189,0.980780463941281,0
745,3694,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
745,3695,10,4,0,0,0,0,0,7,6,0,0,0,0,0,1
745,3696,10,9,0,0,0,0,0,7,6,0,0,0,0,0,1
745,3697,10,4,0,0,0,0,0,7,6,0,0,0,0,0,1
745,3698,0,0,9,7,0,3,0,7,5,0,0,0,0.00522090515942036,0.99477909484058,0
745,3699,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
746,3759,0,0,5,7,3,2,0,7,4,0,0,0,1,0,0
746,3760,0,0,10,8,0,0,0,7,5,0,0,0,0,1,0
747,3797,0,0,10,6,0,0,1,7,5,0,0,0,0,1,0
747,3798,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
748,3837,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
748,3838,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
748,3839,0,0,0,0,4,3,1,7,1,1,0,0,0,0,0
748,3840,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
749,3873,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
749,3874,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
750,3924,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
750,3925,0,0,9,3,1,1,0,7,5,0,0,0,0.0531867348614739,0.946813265138526,0
750,3926,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
751,3985,0,0,10,3,0,1,1,7,5,0,0,0,0,1,0
751,3986,3,5,7,3,1,1,1,7,4,0,0,0,1,0,0
751,3987,4,5,6,3,1,1,1,7,4,0,0,0,1,0,0
753,4037,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
753,4038,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
753,4039,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
754,4092,0,0,4,9,0,7,0,7,4,0,0,0,1,0,0
754,4093,5,6,0,0,0,6,0,7,6,0.000354072886033696,0,0,0,0,0.999645927113966
754,4094,10,4,0,0,0,0,0,7,6,0,0,0,0,0,1
755,4135,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
755,4136,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
755,4137,0,0,10,3,1,1,0,7,5,0,0,0,0,1,0
755,4138,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
757,4218,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
757,4219,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
757,4220,0,0,0,0,5,2,0,7,1,1,0,0,0,0,0
757,4221,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
758,4272,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
758,4273,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
759,4311,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
759,4312,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
759,4313,2,6,0,0,5,2,0,7,1,1,0,0,0,0,0
759,4314,1,7,4,9,3,1,0,7,4,0,0,0,1,0,0
759,4315,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
759,4316,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
760,4354,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
760,4355,0,0,10,3,0,0,0,7,5,0,0,0,0,1,0
760,4356,10,3,0,0,0,0,0,7,6,0,0,0,0,0,1
761,4398,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
761,4399,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
761,4400,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
761,4401,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
761,4402,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
761,4403,0,0,0,0,0,4,7,7,3,0,0,1,0,0,0
762,4452,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
762,4453,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
762,4454,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
762,4455,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
762,4456,0,0,10,5,0,0,1,7,5,0,0,0,0,1,0
763,4511,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0
763,4512,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
764,4548,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
764,4549,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
765,4593,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
765,4594,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
765,4595,0,0,10,7,0,0,0,7,5,0,0,0,0,1,0
767,4673,3,4,3,6,2,1,0,7,4,0,0,0,1,0,0
767,4674,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
767,4675,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
768,4760,0,0,0,0,5,3,0,7,1,1,0,0,0,0,0
768,4761,0,0,9,6,0,2,0,7,5,0,0,0,0.00567840433242467,0.994321595667575,0
768,4762,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
768,4763,0,0,8,5,0,3,0,7,5,0,0,0,0.0119393824653245,0.988060617534676,0
769,4829,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
770,4894,0,0,0,0,0,6,6,7,2,0,0.999999964651572,0,0,3.53484284283874e-08,0
770,4895,0,0,6,10,2,3,2,7,4,0,0,0,0.991729587990516,0.0082704120094845,0
770,4896,0,0,0,0,3,6,0,7,2,0,0.999999993112917,0,0,6.88708347033219e-09,0
770,4897,0,0,0,0,2,7,0,7,2,0,1,0,0,0,0
770,4898,0,0,0,0,2,8,0,7,2,0.000699322161814169,0.999300677838186,0,0,0,0
770,4899,0,0,0,0,8,2,0,7,1,1,0,0,0,0,0
770,4900,0,0,0,0,0,10,0,7,3,0,0.000838958164197902,0.999161041835802,0,0,0
770,4901,9,9,0,0,0,2,0,7,6,0,0,0,0,0,1
770,4902,0,0,10,5,1,1,0,7,5,0,0,0,0,1,0
770,4903,6,10,0,0,0,6,0,7,6,0,0,0,0,0,1
770,4904,10,0,0,0,0,0,0,7,6,0,0,0,0,0,1
770,4905,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
771,5004,5,5,5,5,1,2,0,7,4,0,0,0,1,0,0
771,5005,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
772,5071,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
772,5072,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
772,5073,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
773,5123,2,0,9,8,0,0,0,7,5,0,0,0,0.0608080762256517,0.939191923774348,0
773,5124,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
775,5175,0,0,7,10,0,4,0,7,5,0,0,0,0.0100011884346547,0.989998811565345,0
775,5176,1,2,5,5,3,1,0,7,4,0,0,0,1,0,0
775,5177,0,0,0,0,0,10,0,7,3,0,0.00105149116317003,0.99894850883683,0,0,0
775,5178,9,8,0,0,0,3,0,7,6,0,0,0,0,0,1
775,5179,0,0,0,0,0,10,0,7,3,0,0.00139350805435768,0.998606491945642,0,0,0
775,5180,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
777,5237,0,0,10,6,0,1,0,7,5,0,0,0,0,1,0
777,5238,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
777,5239,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
777,5240,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
778,5306,0,0,9,8,0,2,0,7,5,0,0,0,0.00125134114096722,0.998748658859033,0
778,5307,0,0,10,6,0,0,0,7,5,0,0,0,0,1,0
778,5308,0,0,10,5,0,0,0,7,5,0,0,0,0,1,0
779,5364,0,0,10,3,0,1,1,7,5,0,0,0,0,1,0
779,5365,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
779,5366,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
780,5408,0,0,10,6,0,1,0,7,5,0,0,0,0,1,0
780,5409,0,0,10,4,0,1,0,7,5,0,0,0,0,1,0
782,5502,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
782,5503,0,0,10,4,0,0,0,7,5,0,0,0,0,1,0
784,5534,0,0,0,0,0,10,0,7,3,0,0.00115700580060919,0.998842994199391,0,0,0
784,5535,0,0,0,0,0,10,0,7,3,0,0.000576025062313788,0.999423974937686,0,0,0
784,5536,0,0,0,0,6,0,0,7,1,1,0,0,0,0,0
784,5537,0,0,9,6,0,2,0,7,5,0,0,0,0.00567840433242467,0.994321595667575,0
