STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,WEEK,state,S1,S2,S3,S4,S5
1385,37078,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1385,37079,0,0,10,5,0,0,0,12,5,0,0,0,3.15891935770022e-05,0.999968410806423
1385,37080,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1385,37081,0,0,0,0,0,0,10,12,2,0,1,0,0,0
1385,37082,0,0,0,0,4,4,0,12,1,0.999959022130405,0,0,4.09778695947569e-05,0
1385,37083,0,0,0,0,5,5,0,12,1,0.999978406907723,0,0,2.15930922765605e-05,0
1385,37084,0,0,10,4,0,0,0,12,5,0,0,0,0.000108783683342832,0.999891216316657
1385,37085,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1385,37086,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1385,37087,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1386,37148,0,0,10,5,0,0,0,12,5,0,0,0,3.15891935770022e-05,0.999968410806423
1390,37212,0,0,0,0,3,6,0,12,1,0.999983986085485,0,0,1.60139145151076e-05,0
1390,37213,0,0,2,6,8,0,0,12,4,0,0,0,1,0
1392,37299,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1392,37300,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1392,37301,0,0,10,7,0,0,0,12,5,0,0,0,4.86766094881825e-05,0.999951323390512
1393,37393,0,0,10,3,0,0,0,12,5,0,0,0,6.10888982254658e-06,0.999993891110177
1393,37394,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1393,37395,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1393,37396,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1393,37397,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1393,37398,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1393,37399,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1393,37400,0,0,0,0,7,3,0,12,1,0.999964365475366,0,0,3.56345246340135e-05,0
1394,37425,0,0,10,3,0,0,0,12,5,0,0,0,6.58328437444028e-05,0.999934167156255
1394,37426,0,0,0,0,0,0,10,12,2,0,1,0,0,0
1394,37427,0,0,0,0,0,0,10,12,2,0,1,0,0,0
1395,37466,0,0,10,4,0,0,0,12,5,0,0,0,1.91864135026026e-05,0.999980813586497
1395,37467,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1395,37468,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1395,37469,0,0,10,3,0,0,0,12,5,0,0,0,9.5252703894312e-06,0.999990474729611
1396,37548,0,0,10,5,0,0,0,12,5,0,0,0,2.0259417570278e-05,0.99997974058243
1396,37549,4,4,7,6,1,1,0,12,4,0,0,0,1,0
1397,37705,0,0,4,7,4,1,0,12,4,0,0,0,1,0
1397,37706,2,5,0,0,5,0,0,12,1,0.999920354083073,0,0,7.96459169267171e-05,0
1397,37707,0,0,0,0,5,3,0,12,1,0.99998566130019,0,0,1.43386998096943e-05,0
1397,37708,0,0,0,0,6,0,0,12,1,1,0,0,0,0
1397,37709,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1397,37710,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1397,37711,0,0,10,3,0,0,0,12,5,0,0,0,9.5252703894312e-06,0.999990474729611
1397,37712,0,0,0,0,6,2,0,12,1,1,0,0,0,0
1397,37713,0,0,0,0,0,0,10,12,2,0,1,0,0,0
1397,37714,0,0,10,2,0,0,0,12,5,0,0,0,1.35002645086221e-05,0.999986499735491
1398,37782,0,0,10,3,0,0,0,12,5,0,0,0,6.10888982254658e-06,0.999993891110177
1398,37783,0,0,0,0,0,10,0,12,3,0,0,1,0,0
1398,37784,0,0,0,0,3,8,0,12,1,0.999976130143173,0,0,2.38698568270827e-05,0
1398,37785,0,0,0,0,5,4,0,12,1,0.999988796495278,0,0,1.12035047219864e-05,0
1400,37922,0,0,10,6,0,0,0,12,5,0,0,0,0.000303045707617508,0.999696954292382
1400,37923,0,0,10,3,0,1,0,12,5,0,0,0,0.000374427693048831,0.999625572306951
1400,37924,0,0,0,0,0,10,0,12,3,0,0,1,0,0
