user_id,tot_video_cnt,median_video_cnt,mad_video_cnt,days_video_used,prop_video_used,tot_exe_cnt,median_exe_cnt,mad_exe_cnt,days_exe_used,prop_exe_used,tot_mcq_cnt,median_mcq_cnt,mad_mcq_cnt,days_mcq_used,prop_mcq_used,tot_mcog_cnt,median_mcog_cnt,mad_mcog_cnt,days_mcog_used,prop_mcog_used,tot_res_cnt,median_res_cnt,mad_res_cnt,days_res_used,prop_res_used
863,175,0,0,3,0.23076923076923078,692,3,4.4478,7,0.5384615384615384,40,0,0,3,0.23076923076923078,22,0,0,3,0.23076923076923078,371,31,16.3086,13,1
864,1119,0,0,12,0.3157894736842105,950,0.5,0.7413,19,0.5,338,0,0,12,0.3157894736842105,13,0,0,5,0.13157894736842105,540,11,10.3782,38,1
865,203,0,0,8,0.2222222222222222,1318,25.5,37.8063,26,0.7222222222222222,80,0,0,7,0.19444444444444445,137,0,0,6,0.16666666666666666,756,12.5,14.825999999999999,36,1
866,22,0,0,1,0.045454545454545456,1155,1,1.4826,11,0.5,22,0,0,3,0.13636363636363635,10,0,0,1,0.045454545454545456,325,9,8.8956,22,1
867,2163,3,4.4478,26,0.5652173913043478,1315,0,0,22,0.4782608695652174,525,1.5,2.2239,24,0.5217391304347826,80,0,0,11,0.2391304347826087,1119,19,14.825999999999999,46,1
868,460,0,0,15,0.38461538461538464,1075,1,1.4826,21,0.5384615384615384,121,0,0,6,0.15384615384615385,32,0,0,4,0.10256410256410256,550,10,7.412999999999999,39,1
869,57,0,0,6,0.15789473684210525,1031,1.5,2.2239,21,0.5526315789473685,117,0,0,10,0.2631578947368421,62,0,0,8,0.21052631578947367,996,15.5,19.273799999999998,38,1
870,646,0,0,7,0.3333333333333333,1172,51,68.19959999999999,17,0.8095238095238095,164,0,0,6,0.2857142857142857,52,0,0,3,0.14285714285714285,339,6,5.9304,21,1
871,468,0,0,11,0.34375,968,29,37.065,21,0.65625,223,0,0,12,0.375,93,0,0,4,0.125,855,17.5,14.825999999999999,32,1
872,602,0,0,10,0.23809523809523808,1433,4.5,6.6716999999999995,25,0.5952380952380952,158,0,0,10,0.23809523809523808,5,0,0,2,0.047619047619047616,507,10,7.412999999999999,42,1
873,1013,0,0,11,0.3333333333333333,1109,3,4.4478,18,0.5454545454545454,361,0,0,16,0.48484848484848486,33,0,0,3,0.09090909090909091,836,18,19.273799999999998,33,1
874,325,0,0,10,0.3225806451612903,1037,1,1.4826,16,0.5161290322580645,142,0,0,11,0.3548387096774194,7,0,0,2,0.06451612903225806,698,16,14.825999999999999,31,1
875,645,0,0,11,0.3055555555555556,911,6.5,9.636899999999999,18,0.5,94,0,0,5,0.1388888888888889,78,0,0,2,0.05555555555555555,505,13,12.6021,36,1
876,124,9.5,14.0847,3,0.5,38,4,5.9304,4,0.6666666666666666,22,0,0,1,0.16666666666666666,0,0,0,0,0,134,24.5,10.3782,6,1
877,758,0,0,10,0.21739130434782608,996,0,0,22,0.4782608695652174,178,0,0,16,0.34782608695652173,16,0,0,8,0.17391304347826086,695,10,11.119499999999999,46,1
878,0,0,0,0,0,196,196,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
879,699,0,0,15,0.35714285714285715,925,0,0,20,0.47619047619047616,234,0,0,11,0.2619047619047619,39,0,0,14,0.3333333333333333,861,17.5,11.8608,42,1
880,498,0,0,12,0.36363636363636365,1525,1,1.4826,17,0.5151515151515151,268,0,0,7,0.21212121212121213,32,0,0,4,0.12121212121212122,493,12,11.8608,33,1
881,64,0,0,1,0.037037037037037035,651,0,0,11,0.4074074074074074,100,0,0,3,0.1111111111111111,20,0,0,5,0.18518518518518517,276,6,4.4478,27,1
882,204,0,0,10,0.25,954,0.5,0.7413,20,0.5,223,0,0,10,0.25,20,0,0,6,0.15,706,10.5,8.8956,40,1
884,1117,0,0,11,0.2391304347826087,817,0.5,0.7413,23,0.5,480,0,0,16,0.34782608695652173,7,0,0,2,0.043478260869565216,973,12,11.119499999999999,46,1
885,1165,6,8.8956,27,0.5869565217391305,1349,4,5.9304,25,0.5434782608695652,190,0,0,20,0.43478260869565216,24,0,0,16,0.34782608695652173,546,10.5,8.8956,46,1
886,753,1.5,2.2239,30,0.5,1911,15.5,22.9803,34,0.5666666666666667,1078,7.5,11.119499999999999,37,0.6166666666666667,22,0,0,12,0.2,2093,33,22.9803,58,0.9666666666666667
887,452,0,0,7,0.35,1035,48,38.547599999999996,17,0.85,186,0,0,8,0.4,1,0,0,1,0.05,370,15,17.049899999999997,20,1
888,723,0,0,19,0.4222222222222222,1220,0,0,22,0.4888888888888889,465,0,0,19,0.4222222222222222,242,2,2.9652,30,0.6666666666666666,1171,22,17.7912,45,1
889,268,0,0,13,0.26,1074,1,1.4826,31,0.62,122,0,0,11,0.22,23,0,0,7,0.14,1213,19.5,21.4977,50,1
890,0,0,0,0,0,1145,13,19.273799999999998,7,0.5833333333333334,0,0,0,0,0,9,0,0,2,0.16666666666666666,150,10,10.3782,12,1
891,512,0,0,7,0.28,873,0,0,10,0.4,132,0,0,7,0.28,14,0,0,4,0.16,323,12,7.412999999999999,25,1
892,62,0,0,3,0.07142857142857142,1147,0,0,17,0.40476190476190477,58,0,0,8,0.19047619047619047,0,0,0,0,0,725,11.5,11.119499999999999,42,1
893,180,0,0,6,0.20689655172413793,1364,3,4.4478,16,0.5517241379310345,93,0,0,5,0.1724137931034483,15,0,0,1,0.034482758620689655,362,11,13.343399999999999,29,1
894,65,0,0,5,0.25,1032,14,20.7564,14,0.7,31,0,0,2,0.1,5,0,0,2,0.1,327,12,11.8608,20,1
895,682,0,0,17,0.4857142857142857,590,1,1.4826,18,0.5142857142857142,197,0,0,14,0.4,35,0,0,12,0.34285714285714286,458,8,7.412999999999999,35,1
896,1133,0,0,7,0.14583333333333334,2137,0,0,23,0.4791666666666667,121,0,0,10,0.20833333333333334,3,0,0,3,0.0625,1179,19,20.0151,48,1
897,344,0,0,3,0.09090909090909091,1627,21,31.1346,20,0.6060606060606061,25,0,0,1,0.030303030303030304,82,0,0,4,0.12121212121212122,414,8,7.412999999999999,33,1
898,123,0,0,3,0.15,1055,55,53.373599999999996,14,0.7,0,0,0,0,0,9,0,0,1,0.05,228,4,4.4478,20,1
899,17,0,0,4,0.14814814814814814,1126,0,0,13,0.48148148148148145,21,0,0,3,0.1111111111111111,35,0,0,3,0.1111111111111111,551,11,13.343399999999999,27,1
900,209,0,0,15,0.40540540540540543,1095,0,0,15,0.40540540540540543,48,0,0,5,0.13513513513513514,18,0,0,5,0.13513513513513514,665,12,10.3782,36,0.972972972972973
901,54,0,0,3,0.13043478260869565,863,30,40.0302,17,0.7391304347826086,5,0,0,1,0.043478260869565216,12,0,0,2,0.08695652173913043,169,2,1.4826,23,1
902,275,0,0,8,0.27586206896551724,1173,1,1.4826,17,0.5862068965517241,55,0,0,4,0.13793103448275862,13,0,0,1,0.034482758620689655,349,9,10.3782,29,1
905,213,0,0,8,0.22857142857142856,1510,13,19.273799999999998,20,0.5714285714285714,78,0,0,6,0.17142857142857143,8,0,0,3,0.08571428571428572,509,13,8.8956,35,1
907,1175,0,0,10,0.2631578947368421,926,0,0,18,0.47368421052631576,226,0,0,13,0.34210526315789475,5,0,0,3,0.07894736842105263,459,6,5.9304,37,0.9736842105263158
908,7,0,0,2,0.09090909090909091,841,0,0,9,0.4090909090909091,23,0,0,1,0.045454545454545456,5,0,0,3,0.13636363636363635,167,5.5,3.7064999999999997,22,1
909,821,0,0,11,0.36666666666666664,1074,23,34.099799999999995,18,0.6,211,0,0,10,0.3333333333333333,33,0,0,12,0.4,479,15.5,9.636899999999999,30,1
910,3,0,0,1,0.05263157894736842,1512,75,45.9606,17,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,47,1,0,19,1
911,3,0,0,1,0.034482758620689655,1131,2,2.9652,15,0.5172413793103449,27,0,0,4,0.13793103448275862,4,0,0,2,0.06896551724137931,252,5,5.9304,29,1
912,1145,0,0,17,0.4146341463414634,1669,9,13.343399999999999,24,0.5853658536585366,375,0,0,15,0.36585365853658536,33,0,0,8,0.1951219512195122,1131,22,17.7912,41,1
913,112,0,0,3,0.16666666666666666,936,12,17.7912,13,0.7222222222222222,21,0,0,3,0.16666666666666666,33,0,0,8,0.4444444444444444,392,10,10.3782,18,1
914,1796,0,0,14,0.3783783783783784,892,9,13.343399999999999,21,0.5675675675675675,374,0,0,13,0.35135135135135137,13,0,0,2,0.05405405405405406,566,11,7.412999999999999,37,1
916,0,0,0,0,0,1136,47,66.717,17,0.7083333333333334,10,0,0,1,0.041666666666666664,69,0,0,2,0.08333333333333333,171,3,2.9652,24,1
917,320,0,0,7,0.21875,1398,2.5,3.7064999999999997,23,0.71875,549,0,0,11,0.34375,32,0,0,8,0.25,835,17.5,17.049899999999997,32,1
918,53,0,0,2,0.058823529411764705,1296,0.5,0.7413,17,0.5,64,0,0,4,0.11764705882352941,15,0,0,2,0.058823529411764705,750,13,14.0847,34,1
919,1955,0,0,14,0.35,1093,0,0,17,0.425,193,0,0,8,0.2,19,0,0,4,0.1,353,7,5.9304,39,0.975
920,1822,0,0,17,0.4722222222222222,812,0.5,0.7413,18,0.5,440,5,7.412999999999999,19,0.5277777777777778,40,0,0,8,0.2222222222222222,951,21,22.238999999999997,36,1
921,104,0,0,3,0.12,1280,1,1.4826,13,0.52,0,0,0,0,0,48,0,0,7,0.28,458,19,14.825999999999999,25,1
922,46,0,0,5,0.23809523809523808,1388,65,45.9606,17,0.8095238095238095,238,0,0,5,0.23809523809523808,44,0,0,5,0.23809523809523808,979,17,22.238999999999997,21,1
923,86,0,0,9,0.23076923076923078,1212,0,0,18,0.46153846153846156,309,0,0,15,0.38461538461538464,8,0,0,4,0.10256410256410256,635,14,14.825999999999999,39,1
924,518,0,0,12,0.3157894736842105,1112,0,0,18,0.47368421052631576,320,0,0,9,0.23684210526315788,16,0,0,6,0.15789473684210525,705,13,11.8608,38,1
925,705,0,0,12,0.35294117647058826,1182,1,1.4826,19,0.5588235294117647,147,0,0,10,0.29411764705882354,20,0,0,5,0.14705882352941177,606,10.5,11.8608,34,1
926,234,0,0,7,0.14893617021276595,1236,1,1.4826,25,0.5319148936170213,169,0,0,15,0.3191489361702128,30,0,0,2,0.0425531914893617,978,6,7.412999999999999,47,1
927,120,0,0,2,0.08695652173913043,355,0,0,9,0.391304347826087,0,0,0,0,0,31,0,0,3,0.13043478260869565,228,7,7.412999999999999,22,0.9565217391304348
928,569,0,0,16,0.4444444444444444,1762,31,45.9606,21,0.5833333333333334,291,0,0,17,0.4722222222222222,10,0,0,6,0.16666666666666666,710,17,9.636899999999999,36,1
929,360,0,0,21,0.42,851,0,0,23,0.46,196,0,0,23,0.46,12,0,0,4,0.08,1378,22.5,20.7564,50,1
930,869,3,4.4478,19,0.5588235294117647,1658,10,14.825999999999999,21,0.6176470588235294,373,0,0,13,0.38235294117647056,90,0,0,12,0.35294117647058826,746,17,17.049899999999997,34,1
932,205,0,0,6,0.21428571428571427,579,17,25.2042,17,0.6071428571428571,89,0,0,6,0.21428571428571427,1,0,0,1,0.03571428571428571,334,9,8.8956,28,1
933,335,0,0,9,0.2571428571428571,1332,2,2.9652,24,0.6857142857142857,51,0,0,4,0.11428571428571428,29,0,0,4,0.11428571428571428,718,15,16.3086,35,1
934,22,0,0,7,0.23333333333333334,538,15,22.238999999999997,18,0.6,48,0,0,6,0.2,2,0,0,1,0.03333333333333333,315,7.5,7.412999999999999,30,1
935,328,0,0,9,0.20930232558139536,992,1,1.4826,23,0.5348837209302325,418,0,0,15,0.3488372093023256,26,0,0,9,0.20930232558139536,879,19,14.825999999999999,43,1
936,1568,0,0,18,0.47368421052631576,1215,2,2.9652,20,0.5263157894736842,472,4,5.9304,19,0.5,65,0,0,9,0.23684210526315788,667,10,7.412999999999999,38,1
937,138,0,0,2,0.07142857142857142,1415,42,62.2692,19,0.6785714285714286,35,0,0,4,0.14285714285714285,33,0,0,3,0.10714285714285714,238,3,2.9652,28,1
938,52,0,0,3,0.15,1184,56,83.0256,14,0.7,70,0,0,4,0.2,10,0,0,1,0.05,158,6.5,5.1891,20,1
940,1346,0,0,15,0.38461538461538464,1343,19,28.1694,22,0.5641025641025641,227,0,0,13,0.3333333333333333,15,0,0,5,0.1282051282051282,438,10,7.412999999999999,39,1
941,147,0,0,16,0.3404255319148936,1825,11,16.3086,28,0.5957446808510638,789,9,13.343399999999999,30,0.6382978723404256,14,0,0,6,0.1276595744680851,893,16,11.8608,47,1
942,188,0,0,2,0.07407407407407407,975,37,44.477999999999994,20,0.7407407407407407,197,0,0,10,0.37037037037037035,12,0,0,2,0.07407407407407407,426,13,11.8608,27,1
943,188,0,0,12,0.41379310344827586,891,27,40.0302,20,0.6896551724137931,138,0,0,8,0.27586206896551724,20,0,0,6,0.20689655172413793,499,9,10.3782,29,1
944,485,0,0,9,0.225,604,0,0,17,0.425,140,0,0,12,0.3,21,0,0,10,0.25,471,10,7.412999999999999,40,1
945,530,0,0,19,0.4222222222222222,791,0,0,20,0.4444444444444444,340,0,0,20,0.4444444444444444,113,1,1.4826,24,0.5333333333333333,636,9,8.8956,45,1
946,177,0,0,11,0.2682926829268293,522,0,0,12,0.2926829268292683,225,0,0,9,0.21951219512195122,34,0,0,2,0.04878048780487805,1004,20,14.825999999999999,41,1
947,225,0,0,5,0.14705882352941177,1280,10.5,15.5673,17,0.5,133,0,0,10,0.29411764705882354,74,0,0,10,0.29411764705882354,348,9.5,7.412999999999999,34,1
948,488,0,0,12,0.27906976744186046,1283,1,1.4826,22,0.5116279069767442,66,0,0,9,0.20930232558139536,4,0,0,3,0.06976744186046512,537,10,8.8956,43,1
949,393,0,0,11,0.3055555555555556,1182,10,14.825999999999999,20,0.5555555555555556,264,0,0,14,0.3888888888888889,18,0,0,12,0.3333333333333333,601,14.5,14.0847,35,0.9722222222222222
950,210,0,0,11,0.22916666666666666,1078,0,0,18,0.375,473,0,0,18,0.375,112,0,0,14,0.2916666666666667,925,13.5,11.119499999999999,48,1
951,68,0,0,6,0.125,1266,0,0,22,0.4583333333333333,158,0,0,11,0.22916666666666666,23,0,0,4,0.08333333333333333,918,7.5,6.6716999999999995,47,0.9791666666666666
953,5,0,0,2,0.08,964,21,31.1346,17,0.68,24,0,0,4,0.16,0,0,0,0,0,158,4,4.4478,25,1
954,525,0,0,14,0.3333333333333333,1042,0.5,0.7413,21,0.5,210,0,0,14,0.3333333333333333,54,0,0,17,0.40476190476190477,533,10,8.8956,41,0.9761904761904762
955,1739,0,0,23,0.4791666666666667,866,1,1.4826,28,0.5833333333333334,179,0,0,14,0.2916666666666667,50,0,0,14,0.2916666666666667,683,12,10.3782,47,0.9791666666666666
956,278,0,0,13,0.41935483870967744,1058,29,42.9954,22,0.7096774193548387,191,0,0,9,0.2903225806451613,2,0,0,2,0.06451612903225806,320,8,7.412999999999999,30,0.967741935483871
957,139,0,0,4,0.14814814814814814,1126,46,66.717,17,0.6296296296296297,70,0,0,4,0.14814814814814814,2,0,0,1,0.037037037037037035,240,7,8.8956,27,1
958,862,0,0,13,0.34210526315789475,1353,27,40.0302,23,0.6052631578947368,163,0,0,12,0.3157894736842105,28,0,0,9,0.23684210526315788,454,9,10.3782,38,1
959,5,0,0,1,0.0625,612,19.5,28.9107,8,0.5,103,0,0,2,0.125,10,0,0,1,0.0625,252,7,8.8956,16,1
960,111,0,0,4,0.14814814814814814,1012,21,31.1346,15,0.5555555555555556,49,0,0,4,0.14814814814814814,9,0,0,2,0.07407407407407407,381,5,5.9304,27,1
961,82,0,0,2,0.06451612903225806,1504,39,57.8214,21,0.6774193548387096,7,0,0,3,0.0967741935483871,23,0,0,6,0.1935483870967742,334,5,5.9304,31,1
962,542,0,0,13,0.34210526315789475,922,3.5,5.1891,19,0.5,74,0,0,11,0.2894736842105263,26,0,0,6,0.15789473684210525,569,11.5,8.8956,38,1
963,850,0,0,13,0.2765957446808511,804,0,0,18,0.3829787234042553,268,0,0,15,0.3191489361702128,29,0,0,13,0.2765957446808511,408,6,4.4478,47,1
964,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,0,0,0,0,0,28,28,0,1,1
965,904,0,0,14,0.34146341463414637,1274,2,2.9652,26,0.6341463414634146,198,0,0,11,0.2682926829268293,63,0,0,9,0.21951219512195122,853,18,14.825999999999999,41,1
966,869,0,0,20,0.4,805,0,0,22,0.44,360,0,0,24,0.48,3,0,0,3,0.06,1031,18.5,17.049899999999997,49,0.98
967,538,0,0,9,0.3103448275862069,1102,2,2.9652,17,0.5862068965517241,64,0,0,6,0.20689655172413793,25,0,0,7,0.2413793103448276,291,8,5.9304,29,1
968,354,0,0,10,0.29411764705882354,1147,0.5,0.7413,17,0.5,285,0,0,9,0.2647058823529412,29,0,0,7,0.20588235294117646,574,8,7.412999999999999,34,1
969,0,0,0,0,0,425,4.5,6.6716999999999995,12,0.6,30,0,0,3,0.15,6,0,0,2,0.1,259,12.5,8.1543,20,1
970,996,0,0,9,0.3,1346,43,63.751799999999996,19,0.6333333333333333,155,0,0,9,0.3,11,0,0,3,0.1,435,11,11.8608,30,1
971,701,0,0,12,0.3157894736842105,1053,0,0,17,0.4473684210526316,250,0,0,12,0.3157894736842105,49,0,0,11,0.2894736842105263,501,13,10.3782,38,1
972,657,0,0,9,0.20930232558139536,1811,17,25.2042,34,0.7906976744186046,207,0,0,10,0.23255813953488372,14,0,0,4,0.09302325581395349,735,15,14.825999999999999,42,0.9767441860465116
973,135,0,0,5,0.1724137931034483,622,1,1.4826,15,0.5172413793103449,90,0,0,4,0.13793103448275862,16,0,0,6,0.20689655172413793,445,16,11.8608,29,1
974,927,0,0,8,0.25806451612903225,1743,30,44.477999999999994,21,0.6774193548387096,179,0,0,9,0.2903225806451613,7,0,0,3,0.0967741935483871,545,12,11.8608,30,0.967741935483871
975,57,0,0,2,0.09523809523809523,281,0,0,10,0.47619047619047616,30,0,0,3,0.14285714285714285,17,0,0,2,0.09523809523809523,250,10,8.8956,21,1
976,85,0,0,5,0.2777777777777778,783,49,28.1694,14,0.7777777777777778,92,0,0,4,0.2222222222222222,7,0,0,2,0.1111111111111111,164,3,2.9652,17,0.9444444444444444
977,1008,0,0,13,0.38235294117647056,1396,24,35.5824,19,0.5588235294117647,452,0,0,12,0.35294117647058826,54,0,0,12,0.35294117647058826,666,16,11.119499999999999,34,1
978,0,0,0,0,0,691,0,0,7,0.4117647058823529,0,0,0,0,0,12,0,0,1,0.058823529411764705,141,5,4.4478,17,1
979,76,0,0,4,0.12903225806451613,1220,24,35.5824,17,0.5483870967741935,13,0,0,1,0.03225806451612903,13,0,0,6,0.1935483870967742,579,15,19.273799999999998,31,1
980,346,0,0,4,0.19047619047619047,1016,4,5.9304,13,0.6190476190476191,129,0,0,3,0.14285714285714285,74,0,0,5,0.23809523809523808,377,13,13.343399999999999,21,1
983,1343,0,0,15,0.38461538461538464,1464,20,29.651999999999997,23,0.5897435897435898,625,0,0,16,0.41025641025641024,57,0,0,10,0.2564102564102564,818,15,16.3086,39,1
984,0,0,0,0,0,172,1,1.4826,3,0.6,1,0,0,1,0.2,5,0,0,1,0.2,33,4,4.4478,5,1
985,440,0,0,11,0.2972972972972973,952,0,0,15,0.40540540540540543,40,0,0,5,0.13513513513513514,29,0,0,6,0.16216216216216217,938,15,17.7912,37,1
987,659,8,11.8608,14,0.6086956521739131,1092,1,1.4826,13,0.5652173913043478,179,0,0,6,0.2608695652173913,23,0,0,5,0.21739130434782608,770,28,28.1694,23,1
988,0,0,0,0,0,849,63,91.9212,10,0.7692307692307693,0,0,0,0,0,8,0,0,2,0.15384615384615385,169,11,5.9304,13,1
989,8,0,0,1,0.09090909090909091,903,81,103.782,9,0.8181818181818182,45,0,0,2,0.18181818181818182,2,0,0,1,0.09090909090909091,272,16,22.238999999999997,11,1
990,875,0,0,20,0.4166666666666667,1771,0,0,23,0.4791666666666667,487,0,0,18,0.375,55,0,0,13,0.2708333333333333,1015,18,18.5325,48,1
991,566,0,0,11,0.3055555555555556,1011,10,14.825999999999999,22,0.6111111111111112,213,0,0,10,0.2777777777777778,78,0,0,8,0.2222222222222222,1e3,9.5,12.6021,36,1
992,213,0,0,5,0.14285714285714285,1323,0,0,13,0.37142857142857144,100,0,0,6,0.17142857142857143,10,0,0,1,0.02857142857142857,714,16,14.825999999999999,35,1
993,238,0,0,9,0.23076923076923078,1845,18,26.686799999999998,23,0.5897435897435898,271,0,0,11,0.28205128205128205,16,0,0,3,0.07692307692307693,502,10,10.3782,39,1
994,0,0,0,0,0,51,9,13.343399999999999,2,0.5,40,3.5,5.1891,2,0.5,17,4.5,5.1891,3,0.75,66,16,8.8956,4,1
996,3172,0,0,16,0.3902439024390244,831,1,1.4826,23,0.5609756097560976,359,0,0,17,0.4146341463414634,133,1,1.4826,21,0.5121951219512195,747,15,13.343399999999999,41,1
997,401,0,0,12,0.3157894736842105,1071,0,0,18,0.47368421052631576,247,0,0,14,0.3684210526315789,114,0,0,18,0.47368421052631576,800,16,17.7912,38,1
998,9,0,0,2,0.0625,1324,2.5,3.7064999999999997,23,0.71875,276,0,0,6,0.1875,23,0,0,3,0.09375,676,13.5,17.049899999999997,32,1
999,642,0,0,13,0.2765957446808511,662,1,1.4826,31,0.6595744680851063,182,0,0,14,0.2978723404255319,93,0,0,15,0.3191489361702128,654,10,7.412999999999999,47,1
1e3,68,0,0,4,0.12121212121212122,1066,13,19.273799999999998,20,0.6060606060606061,23,0,0,1,0.030303030303030304,34,0,0,2,0.06060606060606061,437,8,7.412999999999999,32,0.9696969696969697
1001,187,0,0,5,0.15625,889,1.5,2.2239,18,0.5625,67,0,0,6,0.1875,27,0,0,7,0.21875,332,7,7.412999999999999,32,1
1002,304,0,0,13,0.29545454545454547,521,0,0,20,0.45454545454545453,227,0,0,18,0.4090909090909091,26,0,0,16,0.36363636363636365,628,11.5,8.1543,42,0.9545454545454546
1003,31,0,0,4,0.14285714285714285,204,0,0,6,0.21428571428571427,54,0,0,5,0.17857142857142858,1,0,0,1,0.03571428571428571,255,9,7.412999999999999,28,1
1004,466,0,0,9,0.34615384615384615,903,29,42.9954,18,0.6923076923076923,177,0,0,9,0.34615384615384615,225,0,0,10,0.38461538461538464,592,20.5,14.825999999999999,26,1
1005,1838,0,0,11,0.2682926829268293,1262,0,0,18,0.43902439024390244,98,0,0,10,0.24390243902439024,5,0,0,1,0.024390243902439025,351,6,5.9304,41,1
1006,496,0,0,4,0.125,1256,1,1.4826,17,0.53125,187,0,0,5,0.15625,24,0,0,6,0.1875,392,5.5,5.1891,32,1
1007,0,0,0,0,0,1246,40,59.303999999999995,10,0.5555555555555556,11,0,0,2,0.1111111111111111,13,0,0,3,0.16666666666666666,84,2.5,2.2239,18,1
1008,147,0,0,7,0.21212121212121213,1151,31,45.9606,19,0.5757575757575758,58,0,0,7,0.21212121212121213,25,0,0,7,0.21212121212121213,724,18,17.7912,33,1
1009,438,0,0,9,0.2647058823529412,1055,20,29.651999999999997,18,0.5294117647058824,154,0,0,11,0.3235294117647059,46,0,0,11,0.3235294117647059,357,6.5,5.1891,32,0.9411764705882353
1010,136,0,0,6,0.2857142857142857,879,50,74.13,12,0.5714285714285714,105,0,0,6,0.2857142857142857,13,0,0,3,0.14285714285714285,215,5,4.4478,21,1
1011,385,0,0,15,0.375,972,1,1.4826,24,0.6,369,0,0,14,0.35,27,0,0,11,0.275,550,11,9.636899999999999,39,0.975
1012,275,0,0,8,0.27586206896551724,1202,23,34.099799999999995,18,0.6206896551724138,285,0,0,11,0.3793103448275862,53,0,0,12,0.41379310344827586,373,10,7.412999999999999,29,1
1013,0,0,0,0,0,967,1.5,2.2239,18,0.5294117647058824,80,0,0,5,0.14705882352941177,19,0,0,5,0.14705882352941177,507,8,8.8956,34,1
1014,145,0,0,10,0.24390243902439024,1237,2,2.9652,22,0.5365853658536586,282,0,0,11,0.2682926829268293,15,0,0,4,0.0975609756097561,500,9,8.8956,41,1
1015,59,0,0,5,0.18518518518518517,926,22,32.6172,18,0.6666666666666666,99,0,0,7,0.25925925925925924,0,0,0,0,0,168,4,4.4478,27,1
1017,67,0,0,4,0.16,950,0,0,12,0.48,73,0,0,6,0.24,8,0,0,5,0.2,211,5,5.9304,24,0.96
1018,431,0,0,10,0.2702702702702703,1138,1,1.4826,19,0.5135135135135135,162,0,0,7,0.1891891891891892,206,0,0,8,0.21621621621621623,535,10,7.412999999999999,37,1
1019,1183,0,0,16,0.48484848484848486,1330,31,45.9606,24,0.7272727272727273,140,0,0,10,0.30303030303030304,15,0,0,10,0.30303030303030304,302,6,5.9304,33,1
1020,22,0,0,2,0.06666666666666667,1703,1,1.4826,18,0.6,9,0,0,1,0.03333333333333333,21,0,0,3,0.1,712,21.5,16.3086,30,1
1021,166,0,0,8,0.24242424242424243,1409,2,2.9652,19,0.5757575757575758,91,0,0,6,0.18181818181818182,26,0,0,3,0.09090909090909091,278,5,4.4478,33,1
1022,258,0,0,9,0.45,690,25,37.065,14,0.7,150,0,0,9,0.45,36,0.5,0.7413,10,0.5,211,7.5,7.412999999999999,19,0.95
1023,807,0,0,13,0.3023255813953488,925,0,0,21,0.4883720930232558,310,0,0,8,0.18604651162790697,83,0,0,16,0.37209302325581395,1151,16,13.343399999999999,43,1
1024,0,0,0,0,0,537,1,1.4826,7,0.5,44,0,0,3,0.21428571428571427,21,0,0,3,0.21428571428571427,125,6,3.7064999999999997,14,1
1026,345,0,0,7,0.21875,1211,0,0,12,0.375,168,0,0,4,0.125,55,0,0,11,0.34375,528,13.5,9.636899999999999,32,1
1027,0,0,0,0,0,937,10.5,15.5673,16,0.5,9,0,0,2,0.0625,18,0,0,5,0.15625,323,5,4.4478,30,0.9375
1028,254,0,0,10,0.2702702702702703,1036,21,31.1346,21,0.5675675675675675,488,0,0,14,0.3783783783783784,55,0,0,14,0.3783783783783784,372,8,7.412999999999999,37,1
1029,1028,0,0,12,0.2857142857142857,1465,2,2.9652,25,0.5952380952380952,164,0,0,11,0.2619047619047619,35,0,0,10,0.23809523809523808,585,12,8.8956,42,1
1030,975,0,0,11,0.3142857142857143,650,11,16.3086,21,0.6,192,0,0,13,0.37142857142857144,80,0,0,14,0.4,441,10,7.412999999999999,35,1
1032,3,0,0,1,0.03333333333333333,814,2,2.9652,17,0.5666666666666667,6,0,0,2,0.06666666666666667,2,0,0,2,0.06666666666666667,288,7,4.4478,29,0.9666666666666667
1033,167,0,0,4,0.15384615384615385,1190,38,56.3388,19,0.7307692307692307,37,0,0,3,0.11538461538461539,4,0,0,2,0.07692307692307693,218,3,2.9652,26,1
1034,309,0,0,4,0.14814814814814814,1338,55,47.4432,20,0.7407407407407407,13,0,0,3,0.1111111111111111,5,0,0,3,0.1111111111111111,308,7,7.412999999999999,26,0.9629629629629629
1035,10,0,0,1,0.045454545454545456,775,25,37.065,13,0.5909090909090909,68,0,0,3,0.13636363636363635,23,0,0,4,0.18181818181818182,131,3,2.9652,22,1
1036,172,0,0,5,0.14705882352941177,796,4.5,6.6716999999999995,20,0.5882352941176471,77,0,0,6,0.17647058823529413,25,0,0,5,0.14705882352941177,335,7.5,6.6716999999999995,33,0.9705882352941176
1037,43,0,0,2,0.11764705882352941,888,55,68.19959999999999,13,0.7647058823529411,0,0,0,0,0,1,0,0,1,0.058823529411764705,273,9,5.9304,17,1
1038,552,0,0,14,0.4,884,15,22.238999999999997,22,0.6285714285714286,268,0,0,13,0.37142857142857144,86,1,1.4826,19,0.5428571428571428,434,10,7.412999999999999,35,1
1039,30,0,0,4,0.15384615384615385,780,13.5,20.0151,16,0.6153846153846154,5,0,0,1,0.038461538461538464,1,0,0,1,0.038461538461538464,198,5,3.7064999999999997,26,1
