user_id,ses_tot,inactive_week_cnt,week_prop_sd,week_prop_mad,week_entropy,weekday_prop_sd,weekday_prop_mad,weekday_entropy,ses_timegap_mad,weekly_preparing_prop_mad,weekly_revisiting_prop_mad,weekly_catching-up_prop_mad,weekly_ahead_prop_mad,topic_cnt_median,topic_cnt_mad,res_type_median,res_type_mad,on_topic_prop,last_min_prop,on_topic_prop_mad,last_min_prop_mad,on_topic_prop_sd,last_min_prop_sd
1045,117,0,0.05894751443203895,0.05068717948717949,-0.12219104062355103,0.03616582806922762,0.038015384615384604,-0.13998559396856464,282.53225128894803,0.3407807692307692,0.36401339220014717,0,0.004876973684210526,2,1.4826,1,0,0.37777777777777777,0.1111111111111111,0.273575,0.4942,0.3081878441100813,0.42887215712901416
1046,69,0,0.03308385249906074,0.032230434782608695,-0.10386187818993904,0.17540195412436838,0.10743478260869566,-0.2729603371552374,1040.4633587280987,0.14112923389032941,0.16078356741573033,0,0,2,0,1,0,0.625,0.125,0.25416000000000005,0.12355,0.24533747408513887,0.3220305943597653
1047,42,0,0.048665745132558384,0.05295,-0.11375238273167397,0.23690177073967142,0.0353,-0.37921320342116077,744.7363760348095,0,0,0,0,2,0,2,1.4826,0.7105263157894737,0.21052631578947367,0,0.185325,0.1687371394276382,0.2854496128592251
1048,29,0,0.05500453385749609,0.05112413793103448,-0.11860297714728125,0.20920983728324208,0.05112413793103448,-0.3355663155429757,927.330566032517,0,0,0.5452315217391304,0,2,1.4826,1,0,0.10526315789473684,0,0,0,0.23570226039551584,NA
1050,53,0,0.07705365104800894,0.05594716981132075,-0.1401843169811,0.09915816468155539,0.11189433962264152,-0.18094851053728658,1248.0837896146631,0.08848719367588931,0.059479802371541504,0,0,2,0,2,1.4826,0.7142857142857143,0.22857142857142856,0.29122499999999996,0.6177499999999999,0.20574162688186848,0.40215469046341906
1051,48,0,0.0570966799752624,0.015443750000000006,-0.11969320937463639,0.19852923165142664,0.061775,-0.31223702608310566,981.6899582383513,0.14862338235294129,0.19892588235294115,0,0,2,0,1,0,0.43478260869565216,0.08695652173913043,0.24710000000000001,0,0.2946278254943948,0.3535533905932738
1052,55,0,0.03455077045754963,0.040434545454545424,-0.10460443244153751,0.13784191505434076,0.05391272727272728,-0.22308961347367517,1059.459238321432,0.12472500174822305,0.12412465116279069,0,0,2,0,2,0,0.46511627906976744,0.13953488372093023,0.37065,0,0.2570247622215839,0.3784308081316978
1053,69,0,0.050413122118626336,0.021486956521739122,-0.1143794828283262,0.16910184248639973,0.12892173913043478,-0.2639192522419849,562.3579501190447,0.3602099329359165,0.32931750857796416,0,0,2,0,2,1.4826,0.3898305084745763,0.05084745762711865,0.3830050000000001,0,0.34250799756365063,0.25
1054,47,0,0.040182171558057575,0,-0.10774612889061681,0.14726226808648102,0.09463404255319148,-0.23827574353366815,877.1738230946445,0.2907058823529411,0.29070588235294115,0,0,2,0,1,0,0.5588235294117647,0.29411764705882354,0.344175,0.49420000000000003,0.28375443896554825,0.3646045912169894
1055,67,0,0.04977611318718711,0.055320895522388044,-0.11450498131842803,0.0989501371380972,0.06638507462686566,-0.18105548413436828,853.5675967865467,0.047859990157480374,0.009753947368421051,0,0,2,0,2,1.4826,0.8372093023255814,0.23255813953488372,0,0.15443749999999998,0.10540925533894598,0.3589948673934139
1056,61,0,0.03134345442557374,0.02430491803278689,-0.10281260010163093,0.15772794604667667,0.07291475409836064,-0.25045133362023064,1009.3458531796978,0.12323085475156921,0.08352676056338028,0,0,2,0,2,1.4826,0.5,0.043478260869565216,0.18532500000000007,0,0.22481817069921908,0.1687371394276382
1057,18,1,0.05737753105492469,0.08236666666666666,-0.1212067153446172,0.21956078223541195,0,-0.35306338826759615,2129.389872831931,0,0,0,0,2,0.7413,2,0.7413,0.6,0.4,0,0,0.3333333333333333,0.4629100498862757
1058,46,1,0.051444172026953186,0.032230434782608695,-0.11608298593070059,0.14412302583157635,0.096691304347826093,-0.23207211941215386,2510.194054249305,0.09721967213114747,0.027973584905660376,0,0,2,0,2,1.4826,0.8461538461538461,0.3076923076923077,0,0.12355000000000005,0.34860834438919813,0.29845121754099224
1059,59,0,0.07166461229571335,0.025128813559322026,-0.13418476982839078,0.15123645104596237,0.0753864406779661,-0.23898415376660032,231.75814836844683,0.07580714932126702,0.054911111111111105,0,0,2,0,2,1.4826,0.6779661016949152,0.06779661016949153,0,0,0.17145888180012184,0.3333677668165442
1060,62,0,0.040088928779155375,0.03586935483870968,-0.10781927702669632,0.1974140336421308,0.11956451612903225,-0.3067561910917678,353.57119189324254,0.15639686386315038,0.14632619462535942,0,0,2,0,1,0,0.4318181818181818,0.20454545454545456,0.07412999999999997,0.7413,0.2372944204470654,0.40975753143523946
1061,73,0,0.05045610446232427,0.04061917808219177,-0.11498993511774518,0.06933597553971144,0.060928767123287667,-0.1570459132338803,1009.6915243527342,0.04177166666666668,0,0,0.0044125,2,0,2,1.4826,0.7241379310344828,0.1206896551724138,0,0.21621249999999997,0.19129190414806527,0.24989040807798668
1062,21,2,0.07256590127404737,0.1059,-0.1367425342123888,0.2057377999494559,0.0706,-0.32740886643086436,1052.5266938941206,0.5008948275862068,0.19294109589041095,0,0,2,0,1,0,0.5,0.16666666666666666,0,0,0.4629100498862757,0.5163977794943222
1063,85,0,0.04479866532861123,0.04360588235294118,-0.110931730873802,0.1514906434739179,0.08721176470588235,-0.24026908899691501,817.9146059812188,0.0724674931641129,0.06911556099510385,0,0.004465662650602409,2,0,1,0,0.6136363636363636,0.09090909090909091,0.17650000000000002,0,0.20849676129594788,0.1800205749557739
1064,80,0,0.044095855184409845,0.05559750000000001,-0.11047380341414567,0.0898079962502014,0.05559750000000001,-0.17223607066498298,1033.9893326953838,0.03410338983050842,0.04161725135094078,0,0,2,0,1,0,0.6923076923076923,0.07692307692307693,0.22239000000000003,0,0.17993027960230223,0.19119507199599983
1065,63,1,0.06482291278642022,0.0706,-0.1283582115008346,0.1111111111111111,0.1412,-0.19382810542792778,609.8897840321636,0.1342869245929332,0.3339923076923077,0,0,2,0,1,0,0.36585365853658536,0.04878048780487805,0.24710000000000001,0,0.32937978070077756,0.4879500364742666
1066,72,0,0.042833457430445844,0.03088749999999999,-0.10921594460910145,0.12722158683790413,0.061775000000000004,-0.20850185613633848,962.4673258728349,0.07653155737704914,0.08857673864987126,0,0,2,0,1,0,0.46,0.2,0.308875,0.6177499999999999,0.254472341993204,0.4339916651643195
1067,59,0,0.04889535937495776,0.03769322033898305,-0.11381587837444661,0.29321823957596344,0.025128813559322033,-0.4892462926454401,80.41889752012253,0.04633125,0.04484573502722323,0.2471,0,2,0,1,0,0.18518518518518517,0,0.14826,0,0.41041983924323694,0
1068,1,9,0.31622776601683794,0,-0.6931471805599453,0.3779644730092272,0,-0.6931471805599453,NA,0,0,0,0,3,0,3,0,NA,NA,NA,NA,NA,NA
1069,126,0,0.04269024921469695,0.0353,-0.10963629960072367,0.06576615288177806,0.04706666666666666,-0.1542479881076031,467.9364971283423,0.2370371015556723,0.24611910632930342,0,0.0019007692307692306,2,1.4826,2,1.4826,0.48484848484848486,0.1111111111111111,0.18773181818181814,0.3023723684210526,0.26846955949344736,0.21952432790634185
1070,112,0,0.06240071479037084,0.06618749999999998,-0.12537963761695733,0.07628574772604939,0.02647500000000001,-0.16121916294413866,334.05461182077886,0.29991813966333836,0.17615345615922537,0,0,2,0,1,0,0.34177215189873417,0.0379746835443038,0.2635733333333334,0,0.31999871398918545,0.22091630167481757
1071,26,0,0.0658729875828981,0.08553461538461539,-0.1286544594547553,0.21837923435432752,0,-0.3489774411123102,2080.171157326028,0,0.6074541666666666,0.41183333333333333,0,2,0,1,0,0.08333333333333333,0,0,0,0.2041241452319315,NA
1072,79,0,0.04403171425550908,0.046917721518987335,-0.11049896601443983,0.10683881394143231,0.09383544303797468,-0.1892123217935825,830.3197398740767,0.23087825184416358,0.35694294339622634,0,0,2,0,1,0,0.3137254901960784,0.0196078431372549,0.24710000000000001,0,0.2360540814145812,0.3535533905932738
1073,34,0,0.03970285633591488,0.043605882352941175,-0.10749680119788614,0.14149124571834232,0.13081764705882354,-0.22956606550212647,2338.8934441974866,0,0,0,0,2,0,2,1.4826,0.88,0.16,0,0,0.10540925533894599,0.3583225665910466
1074,44,0,0.05689388895611693,0.033695454545454556,-0.1202471599908018,0.18403678858140762,0.06739090909090908,-0.28327168514238277,1188.17809911397,0.18404689655172415,0.11580507462686566,0,0,2,0,1,0,0.5,0.1,0,0,0.40975753143523946,0.23145502494313785
1075,82,0,0.021355976482217393,0.009040243902439031,-0.09891799758941919,0.1379207164248707,0.19888536585365849,-0.22630258141877796,901.4029761878742,0.2547548527099254,0.3098097305133891,0,0,2,0,1,0,0.3333333333333333,0.19444444444444445,0.407715,0.37065,0.33683805685107776,0.45946829173634074
1076,39,0,0.030697923070201655,0.038015384615384604,-0.10273299972561788,0.20875907470732613,0.19007692307692306,-0.32633481884065196,1289.1234877681948,0.29665700178458554,0.3257909132007233,0,0,2,0,2,1.4826,0.4074074074074074,0.2222222222222222,0.37065,0.37065,0.3849001794597505,0.49551560448255744
1077,74,0,0.06408439367127475,0.060105405405405404,-0.12678061748743183,0.12133528426940655,0.16028108108108108,-0.2050684036242609,855.2313850555933,0.294755,0.29475499999999993,0,0,2,0.7413,2,1.4826,0.4107142857142857,0.14285714285714285,0.37506249999999997,0.37065,0.30950409481374425,0.3301514803843836
1079,26,0,0.06067774136512427,0.028511538461538463,-0.12335397366529872,0.1147724910907934,0.11404615384615385,-0.19890010246934203,3688.3934461116933,0.6812629156010229,0.10901470588235294,0,0,2,0,1,0,0.5,0.07142857142857142,0.7413,0,0.5270462766947299,0.44721359549995793
1080,84,0,0.02394143353809263,0.026475,-0.09979872453425101,0.17086547731437288,0.07060000000000001,-0.264352404457735,380.342879381454,0.0992300901665502,0.06268890443822471,0,0,2,0,1,0,0.5555555555555556,0,0.3088749999999999,0,0.2071261320256361,0
1081,48,0,0.04585437227560883,0.03088749999999999,-0.11129975690687507,0.1475242110880206,0.0926625,-0.23583573612277137,767.1675779821433,0.3716673740895916,0.15220130090497738,0,0,2,0,2,1.4826,0.2631578947368421,0.05263157894736842,0.185325,0,0.3116153388804024,0.4879500364742666
1082,92,0,0.034296114684635455,0.016115217391304358,-0.10438456082006999,0.12127054153175967,0.11280652173913043,-0.20432040888174022,897.9417281681907,0.10562251756613016,0.10016878781167537,0,0,2,0,1,0,0.6666666666666666,0.2222222222222222,0.06177499999999994,0.12355000000000005,0.14955632713510522,0.15379961309331802
1083,66,0,0.04356335081383399,0.022463636363636363,-0.10991935520597038,0.1092090910272089,0.13478181818181817,-0.19177023027162562,832.5264106731902,0.13211287128712873,0.14116022535211267,0,0,2,0,1.5,0.7413,0.6222222222222222,0.3111111111111111,0.24710000000000001,0.59304,0.22377926734580925,0.3965942977868404
1084,101,0,0.0673865650142474,0.06605643564356437,-0.1302395767108761,0.14981358901979733,0.014679207920792092,-0.23880730482445378,276.62600403458833,0.44069736705912793,0.44069736705912793,0,0,2,0,2,1.4826,0.2872340425531915,0.0425531914893617,0.39574068627450976,0,0.35946981963818286,0.2024845673131659
1085,77,0,0.031840996620663704,0.028881818181818168,-0.10329601419305695,0.21220954075802845,0.07701818181818182,-0.3320171083000061,140.74950683009985,0.26709266326733916,0.28103140253320974,0,0,2,0,1,0,0.4117647058823529,0.058823529411764705,0.2471,0,0.27663267373974115,0.21942686286812776
1086,49,0,0.02443304081097683,0.030257142857142857,-0.09996449525201738,0.21110368230180818,0.030257142857142854,-0.32987835687677836,685.4855476087331,0.257094578313253,0.04541509533898305,0,0,2,0,1,0,0.42857142857142855,0.07142857142857142,0.2471,0,0.3258417399692262,0.44095855184409843
1087,96,0,0.03903741478487554,0.04633124999999999,-0.10718910758058738,0.07695049686814223,0.07721874999999999,-0.16250385736796144,708.7661570815384,0.10289686567164182,0.13406489361702129,0,0,2,1.4826,2,1.4826,0.5833333333333334,0.05555555555555555,0.28063499999999997,0,0.20043179012903883,0.1493297783968401
1088,89,0,0.04049449564277306,0.03331685393258427,-0.10794433921242484,0.13353217389161717,0.11660898876404494,-0.21992386042394743,510.8362418509412,0.14921038461538458,0.10911442827442827,0,0,2,0,1,0,0.5849056603773585,0.1320754716981132,0.12354999999999997,0.0926625,0.19934700656128077,0.41540642748999446
1089,65,0,0.055351367038263856,0.057023076923076926,-0.1192862664835524,0.17846911692889486,0.04561846153846154,-0.28197204983472474,863.0445787035572,0.01950789473684208,0,0,0,2,0,1,0,0.5961538461538461,0.17307692307692307,0,0.37065,0.2340807393123296,0.37522010001703016
1090,24,2,0.08606629658238704,0.061775000000000004,-0.15149636636538383,0.1537666410317267,0.12355000000000001,-0.24243479488266145,3562.879116098536,0,0.31832903563941284,0.027455555555555552,0,2,0,1,0,0.07692307692307693,0.07692307692307693,0,0,0.25,NA
1091,69,0,0.05133063365851012,0.021486956521739126,-0.1155052330458607,0.13657797836178767,0.021486956521739143,-0.21852620657353813,444.39348173304074,0.13758977272727277,0.21634704999779356,0,0,2,0,1,0,0.4117647058823529,0.14705882352941177,0.12355000000000001,0.61775,0.2593945360281122,0.5151475362718764
